,tf,target,key
2705,Creb1,Hspe1,Creb1_Hspe1
2706,Creb1,Hsph1,Creb1_Hsph1
2707,Creb1,Htatsf1,Creb1_Htatsf1
2708,Creb1,Htd2,Creb1_Htd2
2709,Creb1,Htra2,Creb1_Htra2
2710,Creb1,Htt,Creb1_Htt
2712,Creb1,Hyls1,Creb1_Hyls1
2713,Creb1,Hyou1,Creb1_Hyou1
2714,Creb1,Iars,Creb1_Iars
2715,Creb1,Iba57,Creb1_Iba57
2716,Creb1,Ice1,Creb1_Ice1
2717,Creb1,Ice2,Creb1_Ice2
2718,Creb1,Icmt,Creb1_Icmt
2719,Creb1,Id1,Creb1_Id1
2720,Creb1,Id3,Creb1_Id3
2721,Creb1,Idh3a,Creb1_Idh3a
2722,Creb1,Idh3b,Creb1_Idh3b
2723,Creb1,Idi1,Creb1_Idi1
2724,Creb1,Idnk,Creb1_Idnk
2725,Creb1,Ier2,Creb1_Ier2
2727,Creb1,Iffo2,Creb1_Iffo2
2728,Creb1,Ifnar1,Creb1_Ifnar1
2729,Creb1,Ifngr1,Creb1_Ifngr1
2730,Creb1,Ifrd2,Creb1_Ifrd2
2731,Creb1,Ift122,Creb1_Ift122
2732,Creb1,Ift140,Creb1_Ift140
2733,Creb1,Ift172,Creb1_Ift172
2734,Creb1,Ift20,Creb1_Ift20
2735,Creb1,Ift27,Creb1_Ift27
2736,Creb1,Ift43,Creb1_Ift43
2737,Creb1,Ift46,Creb1_Ift46
2738,Creb1,Ift52,Creb1_Ift52
2739,Creb1,Ift57,Creb1_Ift57
2741,Creb1,Ift81,Creb1_Ift81
2742,Creb1,Ighmbp2,Creb1_Ighmbp2
2743,Creb1,Ik,Creb1_Ik
2744,Creb1,Ikbkap,Creb1_Ikbkap
2745,Creb1,Ikbkb,Creb1_Ikbkb
2746,Creb1,Il31ra,Creb1_Il31ra
2748,Creb1,Ilf2,Creb1_Ilf2
2749,Creb1,Ilf3,Creb1_Ilf3
2750,Creb1,Ilvbl,Creb1_Ilvbl
2752,Creb1,Imp3,Creb1_Imp3
2753,Creb1,Impact,Creb1_Impact
2754,Creb1,Impdh2,Creb1_Impdh2
2755,Creb1,Inca1,Creb1_Inca1
2756,Creb1,Incenp,Creb1_Incenp
2757,Creb1,Ing1,Creb1_Ing1
2758,Creb1,Ing2,Creb1_Ing2
2759,Creb1,Ing3,Creb1_Ing3
2760,Creb1,Ing4,Creb1_Ing4
2761,Creb1,Inip,Creb1_Inip
2762,Creb1,Ino80,Creb1_Ino80
2763,Creb1,Inpp4a,Creb1_Inpp4a
2764,Creb1,Inpp5a,Creb1_Inpp5a
2765,Creb1,Inpp5b,Creb1_Inpp5b
2766,Creb1,Inpp5k,Creb1_Inpp5k
2767,Creb1,Insig1,Creb1_Insig1
2768,Creb1,Insig2,Creb1_Insig2
2769,Creb1,Ints10,Creb1_Ints10
2770,Creb1,Ints12,Creb1_Ints12
2771,Creb1,Ints13,Creb1_Ints13
2772,Creb1,Ints2,Creb1_Ints2
2773,Creb1,Ints3,Creb1_Ints3
2774,Creb1,Ints4,Creb1_Ints4
2775,Creb1,Ints6,Creb1_Ints6
2776,Creb1,Ints7,Creb1_Ints7
2777,Creb1,Ints9,Creb1_Ints9
2778,Creb1,Invs,Creb1_Invs
2779,Creb1,Ip6k1,Creb1_Ip6k1
2780,Creb1,Ipo11,Creb1_Ipo11
2781,Creb1,Ipo13,Creb1_Ipo13
2782,Creb1,Ipo5,Creb1_Ipo5
2783,Creb1,Ipo8,Creb1_Ipo8
2784,Creb1,Ippk,Creb1_Ippk
2785,Creb1,Iqcc,Creb1_Iqcc
2786,Creb1,Iqcd,Creb1_Iqcd
2787,Creb1,Irak1bp1,Creb1_Irak1bp1
2788,Creb1,Irak2,Creb1_Irak2
2789,Creb1,Irf1,Creb1_Irf1
2790,Creb1,Irf2bp1,Creb1_Irf2bp1
2791,Creb1,Irf2bp2,Creb1_Irf2bp2
2792,Creb1,Irf2bpl,Creb1_Irf2bpl
2793,Creb1,Irgq,Creb1_Irgq
2794,Creb1,Irs2,Creb1_Irs2
2795,Creb1,Iscu,Creb1_Iscu
2797,Creb1,Isoc2a,Creb1_Isoc2a
2798,Creb1,Isoc2b,Creb1_Isoc2b
2799,Creb1,Ist1,Creb1_Ist1
2800,Creb1,Isy1,Creb1_Isy1
2801,Creb1,Itfg2,Creb1_Itfg2
2802,Creb1,Itga2b,Creb1_Itga2b
2803,Creb1,Itgb1,Creb1_Itgb1
2804,Creb1,Itpkc,Creb1_Itpkc
2805,Creb1,Ivns1abp,Creb1_Ivns1abp
2806,Creb1,Iws1,Creb1_Iws1
2808,Creb1,Jak1,Creb1_Jak1
2809,Creb1,Jarid2,Creb1_Jarid2
2810,Creb1,Jkamp,Creb1_Jkamp
2812,Creb1,Jmy,Creb1_Jmy
2813,Creb1,Josd1,Creb1_Josd1
2814,Creb1,Josd2,Creb1_Josd2
2815,Creb1,Jpt1,Creb1_Jpt1
2816,Creb1,Jpt2,Creb1_Jpt2
2817,Creb1,Jun,Creb1_Jun
2818,Creb1,Junb,Creb1_Junb
2819,Creb1,Jund,Creb1_Jund
2820,Creb1,Jup,Creb1_Jup
2821,Creb1,Kansl2,Creb1_Kansl2
2822,Creb1,Kat5,Creb1_Kat5
2823,Creb1,Kat6b,Creb1_Kat6b
2824,Creb1,Kat7,Creb1_Kat7
2825,Creb1,Kat8,Creb1_Kat8
2826,Creb1,Katna1,Creb1_Katna1
2827,Creb1,Katnal1,Creb1_Katnal1
2828,Creb1,Katnb1,Creb1_Katnb1
2829,Creb1,Kazald1,Creb1_Kazald1
2830,Creb1,Kbtbd3,Creb1_Kbtbd3
2831,Creb1,Kbtbd7,Creb1_Kbtbd7
2832,Creb1,Kbtbd8,Creb1_Kbtbd8
2833,Creb1,Kcnq1ot1,Creb1_Kcnq1ot1
2834,Creb1,Kctd15,Creb1_Kctd15
2835,Creb1,Kctd20,Creb1_Kctd20
2837,Creb1,Kctd5,Creb1_Kctd5
2838,Creb1,Kctd7,Creb1_Kctd7
2839,Creb1,Kdm1b,Creb1_Kdm1b
2840,Creb1,Kdm2a,Creb1_Kdm2a
2841,Creb1,Kdm3a,Creb1_Kdm3a
2842,Creb1,Kdm4a,Creb1_Kdm4a
2843,Creb1,Kdm4b,Creb1_Kdm4b
2844,Creb1,Kdm4c,Creb1_Kdm4c
2845,Creb1,Kdm4d,Creb1_Kdm4d
2846,Creb1,Kdm5a,Creb1_Kdm5a
2848,Creb1,Kdm5c,Creb1_Kdm5c
2849,Creb1,Kdm6a,Creb1_Kdm6a
2850,Creb1,Kdm6b,Creb1_Kdm6b
2851,Creb1,Kdm8,Creb1_Kdm8
2852,Creb1,Kdsr,Creb1_Kdsr
2853,Creb1,Khdrbs1,Creb1_Khdrbs1
2854,Creb1,Khsrp,Creb1_Khsrp
2855,Creb1,Kif11,Creb1_Kif11
2856,Creb1,Kif14,Creb1_Kif14
2857,Creb1,Kif18a,Creb1_Kif18a
2858,Creb1,Kif1b,Creb1_Kif1b
2859,Creb1,Kif1bp,Creb1_Kif1bp
2860,Creb1,Kif20a,Creb1_Kif20a
2861,Creb1,Kif24,Creb1_Kif24
2862,Creb1,Kif2c,Creb1_Kif2c
2865,Creb1,Kif5c,Creb1_Kif5c
2866,Creb1,Kifap3,Creb1_Kifap3
2867,Creb1,Kifc1,Creb1_Kifc1
2869,Creb1,Kifc5b,Creb1_Kifc5b
2870,Creb1,Klc1,Creb1_Klc1
2871,Creb1,Klf10,Creb1_Klf10
2872,Creb1,Klf11,Creb1_Klf11
2873,Creb1,Klf13,Creb1_Klf13
2874,Creb1,Klf16,Creb1_Klf16
2875,Creb1,Klf2,Creb1_Klf2
2876,Creb1,Klf6,Creb1_Klf6
2877,Creb1,Klf7,Creb1_Klf7
2878,Creb1,Klf9,Creb1_Klf9
2879,Creb1,Klhdc10,Creb1_Klhdc10
2880,Creb1,Klhdc4,Creb1_Klhdc4
2881,Creb1,Klhl12,Creb1_Klhl12
2882,Creb1,Klhl15,Creb1_Klhl15
2883,Creb1,Klhl18,Creb1_Klhl18
2885,Creb1,Klhl24,Creb1_Klhl24
2886,Creb1,Klhl25,Creb1_Klhl25
2887,Creb1,Klhl28,Creb1_Klhl28
2888,Creb1,Klhl7,Creb1_Klhl7
2890,Creb1,Kmt2b,Creb1_Kmt2b
2891,Creb1,Kmt2d,Creb1_Kmt2d
2892,Creb1,Kmt5a,Creb1_Kmt5a
2893,Creb1,Kmt5c,Creb1_Kmt5c
2894,Creb1,Knl1,Creb1_Knl1
2895,Creb1,Kpna1,Creb1_Kpna1
2896,Creb1,Kpna2,Creb1_Kpna2
2897,Creb1,Kpna3,Creb1_Kpna3
2899,Creb1,Kpnb1,Creb1_Kpnb1
2900,Creb1,Kptn,Creb1_Kptn
2901,Creb1,Krr1,Creb1_Krr1
2902,Creb1,Krt10,Creb1_Krt10
2903,Creb1,Kxd1,Creb1_Kxd1
2904,Creb1,Kyat1,Creb1_Kyat1
2906,Creb1,LOC102640673,Creb1_LOC102640673
2907,Creb1,Lactb2,Creb1_Lactb2
2908,Creb1,Lamtor1,Creb1_Lamtor1
2909,Creb1,Lamtor2,Creb1_Lamtor2
2910,Creb1,Lamtor3,Creb1_Lamtor3
2911,Creb1,Lancl2,Creb1_Lancl2
2912,Creb1,Lap3,Creb1_Lap3
2913,Creb1,Laptm4a,Creb1_Laptm4a
2914,Creb1,Large1,Creb1_Large1
2916,Creb1,Larp1b,Creb1_Larp1b
2917,Creb1,Larp4,Creb1_Larp4
2918,Creb1,Larp4b,Creb1_Larp4b
2919,Creb1,Larp7,Creb1_Larp7
2920,Creb1,Lars,Creb1_Lars
2921,Creb1,Las1l,Creb1_Las1l
2922,Creb1,Lbr,Creb1_Lbr
2923,Creb1,Lclat1,Creb1_Lclat1
2924,Creb1,Lcmt1,Creb1_Lcmt1
2925,Creb1,Lcmt2,Creb1_Lcmt2
2927,Creb1,Ldah,Creb1_Ldah
2928,Creb1,Ldha,Creb1_Ldha
2930,Creb1,Lekr1,Creb1_Lekr1
2932,Creb1,Lemd3,Creb1_Lemd3
2933,Creb1,Leng1,Creb1_Leng1
2934,Creb1,Leng8,Creb1_Leng8
2935,Creb1,Leng9,Creb1_Leng9
2936,Creb1,Leprot,Creb1_Leprot
2937,Creb1,Letm2,Creb1_Letm2
2938,Creb1,Lgr4,Creb1_Lgr4
2939,Creb1,Lias,Creb1_Lias
2940,Creb1,Limk1,Creb1_Limk1
2941,Creb1,Lims1,Creb1_Lims1
2942,Creb1,Lin37,Creb1_Lin37
2944,Creb1,Lin7c,Creb1_Lin7c
2945,Creb1,Lins1,Creb1_Lins1
2946,Creb1,Llgl2,Creb1_Llgl2
2947,Creb1,Lman2,Creb1_Lman2
2948,Creb1,Lmbr1,Creb1_Lmbr1
2949,Creb1,Lmbr1l,Creb1_Lmbr1l
2950,Creb1,Lmbrd1,Creb1_Lmbrd1
2951,Creb1,Lmcd1,Creb1_Lmcd1
2952,Creb1,Lmln,Creb1_Lmln
2953,Creb1,Lmna,Creb1_Lmna
2954,Creb1,Lmo4,Creb1_Lmo4
2955,Creb1,Lmtk2,Creb1_Lmtk2
2957,Creb1,Lonp1,Creb1_Lonp1
2958,Creb1,Lonp2,Creb1_Lonp2
2960,Creb1,Loxl3,Creb1_Loxl3
2961,Creb1,Lpcat3,Creb1_Lpcat3
2962,Creb1,Lrch4,Creb1_Lrch4
2963,Creb1,Lrguk,Creb1_Lrguk
2964,Creb1,Lrif1,Creb1_Lrif1
2965,Creb1,Lrig1,Creb1_Lrig1
2966,Creb1,Lrig2,Creb1_Lrig2
2967,Creb1,Lrp11,Creb1_Lrp11
2968,Creb1,Lrp6,Creb1_Lrp6
2969,Creb1,Lrpprc,Creb1_Lrpprc
2971,Creb1,Lrrc14,Creb1_Lrrc14
2972,Creb1,Lrrc27,Creb1_Lrrc27
2973,Creb1,Lrrc28,Creb1_Lrrc28
2974,Creb1,Lrrc41,Creb1_Lrrc41
2975,Creb1,Lrrc49,Creb1_Lrrc49
2976,Creb1,Lrrc51,Creb1_Lrrc51
2977,Creb1,Lrrc57,Creb1_Lrrc57
2978,Creb1,Lrrc59,Creb1_Lrrc59
2979,Creb1,Lrrc61,Creb1_Lrrc61
2980,Creb1,Lrrc73,Creb1_Lrrc73
2982,Creb1,Lsg1,Creb1_Lsg1
2984,Creb1,Lsm12,Creb1_Lsm12
2985,Creb1,Lsm14b,Creb1_Lsm14b
2986,Creb1,Lsm2,Creb1_Lsm2
2987,Creb1,Lsm4,Creb1_Lsm4
2988,Creb1,Lss,Creb1_Lss
2989,Creb1,Ltn1,Creb1_Ltn1
2990,Creb1,Ltv1,Creb1_Ltv1
2991,Creb1,Luc7l,Creb1_Luc7l
2992,Creb1,Luc7l2,Creb1_Luc7l2
2995,Creb1,Lyrm1,Creb1_Lyrm1
2996,Creb1,Lyrm7,Creb1_Lyrm7
2997,Creb1,Lysmd3,Creb1_Lysmd3
2998,Creb1,Lyst,Creb1_Lyst
2999,Creb1,Lztfl1,Creb1_Lztfl1
3000,Creb1,Lztr1,Creb1_Lztr1
3001,Creb1,M6pr,Creb1_M6pr
3002,Creb1,Macrod2,Creb1_Macrod2
3003,Creb1,Mad2l1,Creb1_Mad2l1
3004,Creb1,Maea,Creb1_Maea
3005,Creb1,Maf,Creb1_Maf
3006,Creb1,Maf1,Creb1_Maf1
3007,Creb1,Mafb,Creb1_Mafb
3008,Creb1,Maff,Creb1_Maff
3009,Creb1,Mafk,Creb1_Mafk
3011,Creb1,Magi3,Creb1_Magi3
3012,Creb1,Magoh,Creb1_Magoh
3013,Creb1,Magohb,Creb1_Magohb
3014,Creb1,Magt1,Creb1_Magt1
3016,Creb1,Mak16,Creb1_Mak16
3017,Creb1,Malsu1,Creb1_Malsu1
3018,Creb1,Maml1,Creb1_Maml1
3019,Creb1,Man1a,Creb1_Man1a
3020,Creb1,Man1c1,Creb1_Man1c1
3021,Creb1,Manf,Creb1_Manf
3022,Creb1,Maoa,Creb1_Maoa
3023,Creb1,Map1lc3a,Creb1_Map1lc3a
3024,Creb1,Map1lc3b,Creb1_Map1lc3b
3025,Creb1,Map2k1,Creb1_Map2k1
3026,Creb1,Map2k3,Creb1_Map2k3
3027,Creb1,Map2k4,Creb1_Map2k4
3028,Creb1,Map2k7,Creb1_Map2k7
3029,Creb1,Map3k11,Creb1_Map3k11
3030,Creb1,Map3k14,Creb1_Map3k14
3031,Creb1,Map3k2,Creb1_Map3k2
3032,Creb1,Map3k3,Creb1_Map3k3
3033,Creb1,Map3k6,Creb1_Map3k6
3034,Creb1,Map3k7,Creb1_Map3k7
3035,Creb1,Map4,Creb1_Map4
3036,Creb1,Map4k3,Creb1_Map4k3
3037,Creb1,Map9,Creb1_Map9
3038,Creb1,Mapk1,Creb1_Mapk1
3039,Creb1,Mapk14,Creb1_Mapk14
3040,Creb1,Mapk1ip1,Creb1_Mapk1ip1
3041,Creb1,Mapk6,Creb1_Mapk6
3042,Creb1,Mapk7,Creb1_Mapk7
3043,Creb1,Mapk8,Creb1_Mapk8
3044,Creb1,Mapk8ip3,Creb1_Mapk8ip3
3045,Creb1,Mapk9,Creb1_Mapk9
3047,Creb1,Mapkapk3,Creb1_Mapkapk3
3048,Creb1,Mapkapk5,Creb1_Mapkapk5
3049,Creb1,Mapre1,Creb1_Mapre1
3050,Creb1,Mapre2,Creb1_Mapre2
3051,Creb1,March2,Creb1_March2
3052,Creb1,March3,Creb1_March3
3053,Creb1,March6,Creb1_March6
3054,Creb1,Mark2,Creb1_Mark2
3055,Creb1,Mark3,Creb1_Mark3
3056,Creb1,Mars,Creb1_Mars
3057,Creb1,Mastl,Creb1_Mastl
3059,Creb1,Mavs,Creb1_Mavs
3060,Creb1,Max,Creb1_Max
3061,Creb1,Maz,Creb1_Maz
3062,Creb1,Mbd1,Creb1_Mbd1
3064,Creb1,Mbd3,Creb1_Mbd3
3066,Creb1,Mbip,Creb1_Mbip
3067,Creb1,Mboat7,Creb1_Mboat7
3068,Creb1,Mbtps1,Creb1_Mbtps1
3069,Creb1,Mccc1,Creb1_Mccc1
3071,Creb1,Mcl1,Creb1_Mcl1
3072,Creb1,Mcm10,Creb1_Mcm10
3073,Creb1,Mcm2,Creb1_Mcm2
3074,Creb1,Mcm3,Creb1_Mcm3
3075,Creb1,Mcm4,Creb1_Mcm4
3076,Creb1,Mcm5,Creb1_Mcm5
3077,Creb1,Mcm7,Creb1_Mcm7
3078,Creb1,Mcm8,Creb1_Mcm8
3079,Creb1,Mcm9,Creb1_Mcm9
3080,Creb1,Mcrip1,Creb1_Mcrip1
3081,Creb1,Mcrs1,Creb1_Mcrs1
3082,Creb1,Mcts2,Creb1_Mcts2
3084,Creb1,Mdc1,Creb1_Mdc1
3085,Creb1,Mdh1,Creb1_Mdh1
3086,Creb1,Mdh2,Creb1_Mdh2
3087,Creb1,Mdm1,Creb1_Mdm1
3088,Creb1,Mdm2,Creb1_Mdm2
3089,Creb1,Mdn1,Creb1_Mdn1
3090,Creb1,Mdrl,Creb1_Mdrl
3091,Creb1,Me2,Creb1_Me2
3092,Creb1,Mea1,Creb1_Mea1
3093,Creb1,Mecp2,Creb1_Mecp2
3094,Creb1,Mecr,Creb1_Mecr
3095,Creb1,Med11,Creb1_Med11
3098,Creb1,Med18,Creb1_Med18
3099,Creb1,Med21,Creb1_Med21
3101,Creb1,Med24,Creb1_Med24
3102,Creb1,Med26,Creb1_Med26
3103,Creb1,Med27,Creb1_Med27
3104,Creb1,Med29,Creb1_Med29
3105,Creb1,Med31,Creb1_Med31
3106,Creb1,Med4,Creb1_Med4
3107,Creb1,Med6,Creb1_Med6
3108,Creb1,Med9,Creb1_Med9
3109,Creb1,Mef2a,Creb1_Mef2a
3111,Creb1,Mef2d,Creb1_Mef2d
3112,Creb1,Megf8,Creb1_Megf8
3113,Creb1,Megf9,Creb1_Megf9
3114,Creb1,Men1,Creb1_Men1
3115,Creb1,Mepce,Creb1_Mepce
3116,Creb1,Mesd,Creb1_Mesd
3117,Creb1,Mettl1,Creb1_Mettl1
3118,Creb1,Mettl14,Creb1_Mettl14
3119,Creb1,Mettl17,Creb1_Mettl17
3121,Creb1,Mettl23,Creb1_Mettl23
3122,Creb1,Mettl25,Creb1_Mettl25
3123,Creb1,Mettl3,Creb1_Mettl3
3124,Creb1,Mettl4,Creb1_Mettl4
3125,Creb1,Mex3c,Creb1_Mex3c
3127,Creb1,Mff,Creb1_Mff
3129,Creb1,Mfn2,Creb1_Mfn2
3131,Creb1,Mfsd13b,Creb1_Mfsd13b
3132,Creb1,Mfsd14a,Creb1_Mfsd14a
3133,Creb1,Mfsd14b,Creb1_Mfsd14b
3134,Creb1,Mfsd4b4,Creb1_Mfsd4b4
3136,Creb1,Mfsd8,Creb1_Mfsd8
3137,Creb1,Mga,Creb1_Mga
3138,Creb1,Mgat1,Creb1_Mgat1
3139,Creb1,Mgea5,Creb1_Mgea5
3141,Creb1,Mia3,Creb1_Mia3
3143,Creb1,Mib2,Creb1_Mib2
3144,Creb1,Micu1,Creb1_Micu1
3145,Creb1,Midn,Creb1_Midn
3146,Creb1,Mief1,Creb1_Mief1
3148,Creb1,Mien1,Creb1_Mien1
3149,Creb1,Mier1,Creb1_Mier1
3150,Creb1,Mif,Creb1_Mif
3151,Creb1,Miga2,Creb1_Miga2
3152,Creb1,Miip,Creb1_Miip
3153,Creb1,Mindy2,Creb1_Mindy2
3154,Creb1,Minos1,Creb1_Minos1
3155,Creb1,Mir1945,Creb1_Mir1945
3156,Creb1,Mir1981,Creb1_Mir1981
3157,Creb1,Mir210,Creb1_Mir210
3158,Creb1,Mir212,Creb1_Mir212
3159,Creb1,Mir21a,Creb1_Mir21a
3160,Creb1,Mir22hg,Creb1_Mir22hg
3161,Creb1,Mir26b,Creb1_Mir26b
3162,Creb1,Mir3089,Creb1_Mir3089
3164,Creb1,Mir3960,Creb1_Mir3960
3165,Creb1,Mir484,Creb1_Mir484
3166,Creb1,Mir5133,Creb1_Mir5133
3167,Creb1,Mir5627,Creb1_Mir5627
3168,Creb1,Mir6236,Creb1_Mir6236
3170,Creb1,Mir6944,Creb1_Mir6944
3171,Creb1,Mir8102,Creb1_Mir8102
3172,Creb1,Mir8111,Creb1_Mir8111
3173,Creb1,Mir8114,Creb1_Mir8114
3174,Creb1,Mirlet7a-1,Creb1_Mirlet7a-1
3175,Creb1,Mis12,Creb1_Mis12
3176,Creb1,Mis18bp1,Creb1_Mis18bp1
3177,Creb1,Mitd1,Creb1_Mitd1
3178,Creb1,Mitf,Creb1_Mitf
3179,Creb1,Mkks,Creb1_Mkks
3180,Creb1,Mknk2,Creb1_Mknk2
3181,Creb1,Mkrn2,Creb1_Mkrn2
3182,Creb1,Mlec,Creb1_Mlec
3183,Creb1,Mlf1,Creb1_Mlf1
3184,Creb1,Mlf2,Creb1_Mlf2
3185,Creb1,Mlh1,Creb1_Mlh1
3186,Creb1,Mllt1,Creb1_Mllt1
3188,Creb1,Mlst8,Creb1_Mlst8
3189,Creb1,Mlxip,Creb1_Mlxip
3190,Creb1,Mmab,Creb1_Mmab
3191,Creb1,Mmachc,Creb1_Mmachc
3192,Creb1,Mmd,Creb1_Mmd
3193,Creb1,Mmgt1,Creb1_Mmgt1
3194,Creb1,Mms19,Creb1_Mms19
3195,Creb1,Mnt,Creb1_Mnt
3196,Creb1,Moap1,Creb1_Moap1
3198,Creb1,Mob2,Creb1_Mob2
3199,Creb1,Mob3a,Creb1_Mob3a
3200,Creb1,Mob4,Creb1_Mob4
3201,Creb1,Mog,Creb1_Mog
3202,Creb1,Mogs,Creb1_Mogs
3203,Creb1,Mon1b,Creb1_Mon1b
3204,Creb1,Mon2,Creb1_Mon2
3205,Creb1,Morc2a,Creb1_Morc2a
3206,Creb1,Morc3,Creb1_Morc3
3207,Creb1,Morf4l1,Creb1_Morf4l1
3208,Creb1,Morf4l2,Creb1_Morf4l2
3209,Creb1,Morn1,Creb1_Morn1
3210,Creb1,Mospd3,Creb1_Mospd3
3211,Creb1,Mpc1,Creb1_Mpc1
3212,Creb1,Mpc2,Creb1_Mpc2
3213,Creb1,Mpdu1,Creb1_Mpdu1
3214,Creb1,Mphosph6,Creb1_Mphosph6
3215,Creb1,Mphosph8,Creb1_Mphosph8
3216,Creb1,Mphosph9,Creb1_Mphosph9
3217,Creb1,Mplkip,Creb1_Mplkip
3218,Creb1,Mpp5,Creb1_Mpp5
3219,Creb1,Mpp7,Creb1_Mpp7
3221,Creb1,Mpv17l2,Creb1_Mpv17l2
3222,Creb1,Mpzl1,Creb1_Mpzl1
3223,Creb1,Mpzl3,Creb1_Mpzl3
3224,Creb1,Mr1,Creb1_Mr1
3225,Creb1,Mre11a,Creb1_Mre11a
3226,Creb1,Mrfap1,Creb1_Mrfap1
3227,Creb1,Mrm1,Creb1_Mrm1
3228,Creb1,Mrm3,Creb1_Mrm3
3229,Creb1,Mrnip,Creb1_Mrnip
3230,Creb1,Mroh1,Creb1_Mroh1
3231,Creb1,Mrpl10,Creb1_Mrpl10
3233,Creb1,Mrpl12,Creb1_Mrpl12
3235,Creb1,Mrpl15,Creb1_Mrpl15
3236,Creb1,Mrpl16,Creb1_Mrpl16
3237,Creb1,Mrpl17,Creb1_Mrpl17
3238,Creb1,Mrpl2,Creb1_Mrpl2
3239,Creb1,Mrpl24,Creb1_Mrpl24
3240,Creb1,Mrpl27,Creb1_Mrpl27
3241,Creb1,Mrpl28,Creb1_Mrpl28
3242,Creb1,Mrpl34,Creb1_Mrpl34
3243,Creb1,Mrpl37,Creb1_Mrpl37
3245,Creb1,Mrpl4,Creb1_Mrpl4
3246,Creb1,Mrpl41,Creb1_Mrpl41
3248,Creb1,Mrpl43,Creb1_Mrpl43
3249,Creb1,Mrpl45,Creb1_Mrpl45
3250,Creb1,Mrpl47,Creb1_Mrpl47
3251,Creb1,Mrpl50,Creb1_Mrpl50
3252,Creb1,Mrpl54,Creb1_Mrpl54
3253,Creb1,Mrpl55,Creb1_Mrpl55
3255,Creb1,Mrps14,Creb1_Mrps14
3256,Creb1,Mrps16,Creb1_Mrps16
3257,Creb1,Mrps17,Creb1_Mrps17
3258,Creb1,Mrps18b,Creb1_Mrps18b
3259,Creb1,Mrps23,Creb1_Mrps23
3260,Creb1,Mrps27,Creb1_Mrps27
3261,Creb1,Mrps28,Creb1_Mrps28
3262,Creb1,Mrps30,Creb1_Mrps30
3263,Creb1,Mrps33,Creb1_Mrps33
3264,Creb1,Mrto4,Creb1_Mrto4
3265,Creb1,Msantd2,Creb1_Msantd2
3266,Creb1,Msantd4,Creb1_Msantd4
3267,Creb1,Msh2,Creb1_Msh2
3268,Creb1,Msh3,Creb1_Msh3
3269,Creb1,Msh5,Creb1_Msh5
3270,Creb1,Msh6,Creb1_Msh6
3271,Creb1,Msl2,Creb1_Msl2
3272,Creb1,Msmo1,Creb1_Msmo1
3273,Creb1,Msrb1,Creb1_Msrb1
3274,Creb1,Mt1,Creb1_Mt1
3275,Creb1,Mtag2,Creb1_Mtag2
3277,Creb1,Mtch1,Creb1_Mtch1
3279,Creb1,Mterf1a,Creb1_Mterf1a
3280,Creb1,Mterf1b,Creb1_Mterf1b
3281,Creb1,Mterf3,Creb1_Mterf3
3282,Creb1,Mtf1,Creb1_Mtf1
3283,Creb1,Mtf2,Creb1_Mtf2
3284,Creb1,Mtfp1,Creb1_Mtfp1
3285,Creb1,Mtfr1l,Creb1_Mtfr1l
3286,Creb1,Mthfd1,Creb1_Mthfd1
3287,Creb1,Mthfr,Creb1_Mthfr
3289,Creb1,Mthfsd,Creb1_Mthfsd
3290,Creb1,Mtmr10,Creb1_Mtmr10
3291,Creb1,Mtmr12,Creb1_Mtmr12
3292,Creb1,Mtmr14,Creb1_Mtmr14
3294,Creb1,Mtmr4,Creb1_Mtmr4
3295,Creb1,Mtmr6,Creb1_Mtmr6
3296,Creb1,Mtor,Creb1_Mtor
3298,Creb1,Mtrf1l,Creb1_Mtrf1l
3300,Creb1,Mturn,Creb1_Mturn
3301,Creb1,Mul1,Creb1_Mul1
3302,Creb1,Mum1,Creb1_Mum1
3303,Creb1,Mut,Creb1_Mut
3304,Creb1,Mvb12a,Creb1_Mvb12a
3305,Creb1,Mvd,Creb1_Mvd
3306,Creb1,Mxd1,Creb1_Mxd1
3307,Creb1,Mxd4,Creb1_Mxd4
3308,Creb1,Mxi1,Creb1_Mxi1
3309,Creb1,Mybl2,Creb1_Mybl2
3310,Creb1,Mycbp,Creb1_Mycbp
3311,Creb1,Mycbpap,Creb1_Mycbpap
3312,Creb1,Mydgf,Creb1_Mydgf
3313,Creb1,Myh9,Creb1_Myh9
3314,Creb1,Myl12a,Creb1_Myl12a
3315,Creb1,Myl6,Creb1_Myl6
3316,Creb1,Mylpf,Creb1_Mylpf
3317,Creb1,Mynn,Creb1_Mynn
3318,Creb1,Myo10,Creb1_Myo10
3320,Creb1,Myo6,Creb1_Myo6
3322,Creb1,Mysm1,Creb1_Mysm1
3324,Creb1,Mzt2,Creb1_Mzt2
3325,Creb1,N4bp1,Creb1_N4bp1
3326,Creb1,N4bp2l2,Creb1_N4bp2l2
3327,Creb1,N6amt1,Creb1_N6amt1
3328,Creb1,Naa25,Creb1_Naa25
3330,Creb1,Naa38,Creb1_Naa38
3331,Creb1,Naa40,Creb1_Naa40
3332,Creb1,Naa60,Creb1_Naa60
3334,Creb1,Nabp1,Creb1_Nabp1
3335,Creb1,Nabp2,Creb1_Nabp2
3336,Creb1,Naca,Creb1_Naca
3337,Creb1,Nadk2,Creb1_Nadk2
3338,Creb1,Nadsyn1,Creb1_Nadsyn1
3339,Creb1,Naf1,Creb1_Naf1
3340,Creb1,Nagk,Creb1_Nagk
