Cell,class
RU426B_196500603726133,18
RU426B_122352320068011,18
RU426B_195562300455283,18
RU426B_204198559247133,18
RU426B_230739022109990,7
RU426B_192256249084773,7
RU426B_200417895434086,18
RU426B_192788813232934,18
RU426B_241055641033523,18
RU426B_121414897749302,18
RU426B_126682823506740,18
RU426B_135143788038453,18
RU426B_231821326805813,8
RU426B_122487967735069,18
RU426B_240152489711476,7
RU426B_165371901536990,24
RU426B_170328446917030,18
RU426B_165380344408372,8
RU426B_170869432433516,18
RU426B_130608274533611,18
RU426B_133898400348908,12
RU426B_134044532259622,18
RU426B_126767514962780,18
