Cell,class
RU1229A_Frozen_230731506175212,RU1229
RU1231A_156048619920091,RU1231
RU1231A_161452716841885,RU1231
RU1215_129567953140469,RU1215
RU1145_135064452523756,RU1145
RU1108a_RPMI_228042070482339,RU1108
RU426B_130143774239021,RU426
RU1215_232242548263709,RU1215
RU1181C_232448572409773,RU1181
RU1145_126707800403187,RU1145
RU1108a_Bambanker_Frozen_201595509394163,RU1108
RU1080C_201129505189102,RU1080
RU1293A_230609233537372,RU1293
RU1231A_121869117286700,RU1231
RU1108a_RPMI_130126479021987,RU1108
RU1108a_RPMI_165738959821212,RU1108
RU1215_197280125803445,RU1215
RU1108a_Bambanker_Frozen_199944347467164,RU1108
RU1322A_LN_131234266463515,RU1322
RU1108a_RPMI_161451925977821,RU1108
RU1293A_232379700169638,RU1293
RU1080C_164828875443613,RU1080
RU1066_197135485750571,RU1066
RU1231A_191148416231259,RU1231
RU1080C_121963893909939,RU1080
RU1181B_231161124763381,RU1181
RU1181B_135546861898995,RU1181
RU1229A_Frozen_230600482700123,RU1229
RU1144_LN_192859711073574,RU1144
RU1108a_Bambanker_Frozen_155842596453099,RU1108
RU1066_196527716518629,RU1066
RU1293A_227501931879782,RU1293
RU1293A_156034495887275,RU1293
RU1229A_Frozen_228050794400502,RU1229
RU1322A_LN_169150386682795,RU1322
RU1108a_Bambanker_Frozen_227903423528155,RU1108
RU1145_122282764262836,RU1145
RU1108a_Bambanker_231692894652846,RU1108
RU1293A_130615000582493,RU1293
RU1066_192745875331308,RU1066
RU1108a_RPMI_170798565182827,RU1108
RU1293A_121735034329899,RU1293
RU1145_161548562779492,RU1145
RU1181B_130050225235870,RU1181
RU1080C_227297027549558,RU1080
RU1215_162096976095131,RU1215
RU1108a_RPMI_231754888562419,RU1108
RU1144_LN_166288090381558,RU1144
RU1080C_195545376156086,RU1080
RU1215_161461218429739,RU1215
RU1066_170258473375979,RU1066
RU1108a_Bambanker_231917038194029,RU1108
RU1108a_Bambanker_Frozen_205511445663005,RU1108
PleuralEffusion_166400384789861,PleuralEffusion
RU1181B_231357497391403,RU1181
RU1229A_Frozen_164822387215603,RU1229
RU1108a_Bambanker_Frozen_235737680071398,RU1108
RU1145_134447990192054,RU1145
RU1231A_228049540008876,RU1231
RU1322A_LN_192101737155931,RU1322
RU1108a_Bambanker_Frozen_165325584424348,RU1108
RU1293A_135132263705371,RU1293
RU1293A_161332484586723,RU1293
RU1215_196095803546859,RU1215
RU1066_125719958742835,RU1066
RU1231A_195634126306547,RU1231
RU1145_161462694661555,RU1145
RU1108a_Bambanker_Frozen_129565698976691,RU1108
RU1231A_165875727424243,RU1231
RU1293A_131106652731115,RU1293
RU1080C_130673800244470,RU1080
RU1181C_205930473347301,RU1181
RU1229A_Frozen_197264034356134,RU1229
RU1108a_Bambanker_235601986701171,RU1108
RU1181C_122350421895902,RU1181
RU1145_236175645136748,RU1145
RU1145_192315292805491,RU1145
RU1108a_Bambanker_Frozen_131089760212725,RU1108
RU426B_200502425271020,RU426
RU1229A_Frozen_134583294224300,RU1229
RU1108a_Bambanker_Frozen_192121111197555,RU1108
RU1080C_170728638036766,RU1080
RU1145_162001547553564,RU1145
RU1145_122282763795693,RU1145
RU1231A_192650312342301,RU1231
RU1215_197211675027366,RU1215
RU1293A_125033721751979,RU1293
RU1108a_Bambanker_157614002003365,RU1108
RU1108a_RPMI_170877915945206,RU1108
RU1108a_RPMI_200563762353884,RU1108
RU1293A_192110508227997,RU1293
RU1322A_LN_131163547949860,RU1322
RU1231A_199934596304182,RU1231
RU1293A_134936676719019,RU1293
RU1144_T_236175633333030,RU1144
RU1229A_Frozen_125786549075229,RU1229
RU1322A_LN_130675143039723,RU1322
RU1293A_135693677812131,RU1293
RU1108a_RPMI_236768055679859,RU1108
RU1124A_LN_156031709013814,RU1124
RU1322A_LN_191622848658742,RU1322
RU1181C_125583566200099,RU1181
RU1066_201585830778667,RU1066
RU1231A_156514592667565,RU1231
RU1108a_RPMI_196019733804972,RU1108
RU1322A_LN_205441012722598,RU1322
RU1215_157469134706916,RU1215
RU1108a_Bambanker_Frozen_227990511926517,RU1108
RU1231A_166288850271013,RU1231
RU1108a_RPMI_197068894717852,RU1108
RU1229A_Frozen_121399059375965,RU1229
RU1311A_T_1_231161124051811,RU1311
RU1181C_131165995325798,RU1181
RU1108a_Bambanker_Frozen_170745951870301,RU1108
RU1066_200570500955062,RU1066
RU1322A_LN_197280141101428,RU1322
RU1145_239932640451420,RU1145
RU1181C_134590797892516,RU1181
RU1229A_Frozen_197271818819868,RU1229
RU1144_T_157562549778733,RU1144
RU1231A_134540479088486,RU1231
RU1215_205932337686309,RU1215
RU1322A_LN_241184516982582,RU1322
RU1108a_Bambanker_227510414658286,RU1108
RU1145_196527747643677,RU1145
RU1080C_166428451424675,RU1080
RU1215_165379552275291,RU1215
RU1145_169572486495475,RU1145
RU1322A_LN_164779349457708,RU1322
RU1108a_RPMI_235626682300270,RU1108
RU1108a_Bambanker_Frozen_235678503201571,RU1108
RU1229A_Frozen_121946413938614,RU1229
RU1152_170678321036517,RU1152
RU1124A_LN_239543724463987,RU1124
RU1108a_Bambanker_Frozen_227363580700963,RU1108
RU1108a_Bambanker_Frozen_130142297873636,RU1108
RU1080C_239543677475564,RU1080
RU1181B_231840653990300,RU1181
RU1195A_156048601857310,RU1195
RU1108a_RPMI_120797898853230,RU1108
RU1145_205392379832045,RU1145
RU1215_125262275767155,RU1215
RU1108a_Bambanker_Frozen_226829547235630,RU1108
RU1215_129455103040302,RU1215
RU1108a_RPMI_135149156227814,RU1108
RU1322A_LN_227903376874843,RU1322
RU1322A_LN_230610146278628,RU1322
RU1181C_231900127021987,RU1181
RU1293A_191706600421805,RU1293
RU1181B_231772383758180,RU1181
RU1108a_Bambanker_165946191636715,RU1108
RU1152_197075202329949,RU1152
RU1181B_157062454688179,RU1181
RU1144_LN_239596337486691,RU1144
RU1229A_Frozen_165251764082931,RU1229
RU1108a_RPMI_133854511454435,RU1108
RU1108a_Bambanker_121955437951276,RU1108
RU1124A_LN_191621955505437,RU1124
RU1108a_RPMI_191210559040757,RU1108
RU1231A_134394584656229,RU1231
RU1181C_231703498123564,RU1181
RU1144_T_200983507744565,RU1144
RU1108a_Bambanker_Frozen_170180358887772,RU1108
RU1293A_134387873267035,RU1293
RU1229A_Frozen_165260098399516,RU1229
RU1215_129446782352155,RU1215
RU1080C_239956397837213,RU1080
RU1144_T_239932668294900,RU1144
RU426B_235559317362470,RU426
RU1215_165806620665692,RU1215
RU1108a_Bambanker_157536914685356,RU1108
RU1066_226822414363053,RU1066
RU1152_239406534290276,RU1152
RU1215_169021656754589,RU1215
RU1108a_Bambanker_121742684800947,RU1108
RU1145_166416939433331,RU1145
RU1293A_239460374436206,RU1293
RU1215_165782070901484,RU1215
RU1229A_Frozen_227516857600348,RU1229
RU1108a_RPMI_236650078255926,RU1108
RU1231A_129567953471275,RU1231
PleuralEffusion_231692895172534,PleuralEffusion
RU1293A_192265752100188,RU1293
RU1231A_122291488144221,RU1231
RU1293A_230809056492267,RU1293
RU1108a_RPMI_156024161319780,RU1108
RU1144_T_131089759857499,RU1144
RU1215_126888161987940,RU1215
RU1231A_169079801071973,RU1231
RU1215_227911878462237,RU1215
RU1066_169082591565597,RU1066
RU1181C_235748449011611,RU1181
RU1108a_Bambanker_195958633253219,RU1108
RU1181C_236297756030837,RU1181
RU1065C_226417211194166,RU1065
RU1066_130693100066590,RU1066
RU1145_235069844609373,RU1145
RU1293A_204968400480547,RU1293
RU1231A_191097669367723,RU1231
RU426B_165806651395364,RU426
PleuralEffusion_134531727191276,PleuralEffusion
RU426B_201446647315253,RU426
RU1145_131310502177142,RU1145
RU1293A_231282308212638,RU1293
RU1231A_135475995495652,RU1231
RU1066_156515920698091,RU1066
RU1293A_196095788566382,RU1293
RU1066_126885761076509,RU1066
RU1229A_Frozen_200914890569652,RU1229
RU1108a_Bambanker_235007401450270,RU1108
RU1080C_165739005602670,RU1080
RU1108a_Bambanker_Frozen_227493119117749,RU1108
PleuralEffusion_232261694973806,PleuralEffusion
RU1215_231754916547939,RU1215
RU1108a_RPMI_192806932409123,RU1108
RU1215_131148516047285,RU1215
RU1229A_Frozen_166265496395171,RU1229
RU1181C_165851836640500,RU1181
RU1144_LN_235122054842803,RU1144
RU1080C_199937905256348,RU1080
RU1215_192308984531301,RU1215
RU1108a_RPMI_125719958146356,RU1108
RU1231A_191140650727142,RU1231
RU1144_LN_235122008975595,RU1144
RU1293A_122283716433701,RU1293
RU1181C_235214397138844,RU1181
RU1145_162090668116724,RU1145
RU1108a_RPMI_204882398078763,RU1108
RU1066_125247365244652,RU1066
RU1181B_165714309888949,RU1181
RU1215_165371901590901,RU1215
RU1229A_Frozen_240162168061238,RU1229
RU1229A_Frozen_165260098230644,RU1229
RU1108a_Bambanker_Frozen_200561495304054,RU1108
PleuralEffusion_166332114089830,PleuralEffusion
RU1144_LN_169022476696355,RU1144
RU1108a_RPMI_200511176959915,RU1108
RU1066_204825324083126,RU1066
RU1181C_240153859118828,RU1181
RU1108a_RPMI_204816868394867,RU1108
RU1293A_126227556746989,RU1293
RU1181B_164750326459755,RU1181
RU1145_160440044383141,RU1145
RU1108a_Bambanker_200348224047524,RU1108
RU1108a_Bambanker_Frozen_231891434694381,RU1108
RU779D_161952140573987,RU779
RU1215_231901052221155,RU1215
RU1108a_Bambanker_227991438351781,RU1108
RU1181B_227911859563803,RU1181
RU1215_135083810773932,RU1215
RU1145_226205940205486,RU1145
RU1181B_204952160090862,RU1181
RU1108a_RPMI_192678068864756,RU1108
RU1181C_121889774750646,RU1181
RU1108a_RPMI_161462675983205,RU1108
RU1108a_RPMI_164631931702124,RU1108
RU1108a_Bambanker_Frozen_226949759621548,RU1108
RU1145_201465618159397,RU1145
RU1108a_Bambanker_Frozen_231270780095333,RU1108
RU426B_231754934938035,RU426
RU1144_T_226822433393451,RU1144
RU426B_126767500213660,RU426
RU1181C_227449364764460,RU1181
RU1215_240550088653236,RU1215
RU1080C_232303617034076,RU1080
RU1293A_122444898819491,RU1293
RU1231A_235122035906291,RU1231
RU1108a_Bambanker_227364270194100,RU1108
RU1066_204756770209069,RU1066
RU1322A_LN_122379386435949,RU1322
RU1145_161864242878252,RU1145
RU1231A_134533250148086,RU1231
RU1066_227363568118564,RU1066
RU1145_204358278109940,RU1145
RU1108a_RPMI_230816753081654,RU1108
RU1231A_227362391383454,RU1231
RU1231A_204959689361654,RU1231
RU1108a_RPMI_192315305445276,RU1108
RU1145_241114562381667,RU1145
RU1293A_232242501803445,RU1293
RU1108a_Bambanker_Frozen_131309590203099,RU1108
RU1080C_236770383018739,RU1080
RU1231A_129457519258411,RU1231
RU1181B_161537423169947,RU1181
RU1144_LN_130203876445596,RU1144
RU1293A_191622895062326,RU1293
RU1231A_165180775254771,RU1231
RU1215_191140650478435,RU1215
RU1229A_Frozen_226392668793700,RU1229
RU1181C_191699130664877,RU1181
RU1108a_Bambanker_Frozen_192788812650350,RU1108
RU1124A_LN_134462229572381,RU1124
RU1152_232321046998324,RU1152
RU1108a_RPMI_197135439191324,RU1108
RU1152_196586488421620,RU1152
RU1181C_227304409839846,RU1181
RU1231A_227449318041462,RU1231
RU1231A_169768862304628,RU1231
RU1215_134592171269347,RU1215
RU1215_156600523517156,RU1215
RU1229A_Frozen_130615940083044,RU1229
RU1080C_133898400061276,RU1080
RU1293A_121887343622059,RU1293
RU1108a_Bambanker_Frozen_157537747556261,RU1108
RU1215_130133949597933,RU1215
RU1229A_Frozen_126843065067301,RU1229
RU1181C_236770382798052,RU1181
RU1145_161548575553836,RU1145
RU1108a_RPMI_191080770722716,RU1108
RU1293A_165851864198446,RU1293
RU1108a_Bambanker_121965726845851,RU1108
RU1066_226205925566261,RU1066
RU1066_160447843415981,RU1066
RU1231A_196166682590507,RU1231
RU1231A_134060503940532,RU1231
RU1293A_230738070190901,RU1293
RU1293A_121751158582630,RU1293
RU1215_170677515803894,RU1215
RU1108a_Bambanker_240136800652086,RU1108
RU1181B_134513501334244,RU1181
RU1144_LN_204959661545262,RU1144
RU1229A_Frozen_197066466412331,RU1229
RU1231A_122436428392875,RU1231
RU1108a_Bambanker_Frozen_226970294999414,RU1108
RU1108a_Bambanker_Frozen_236288388775278,RU1108
RU1229A_Frozen_231703498316021,RU1229
RU1229A_Frozen_126216000165667,RU1229
RU1293A_166402846776179,RU1293
RU1231A_166333993040734,RU1231
RU1145_165945548392748,RU1145
RU1231A_156994702567267,RU1231
RU1322A_LN_121802833214380,RU1322
RU1215_129998569782109,RU1215
RU1231A_226273437117164,RU1231
RU1293A_192265751313636,RU1293
RU1322A_LN_122352274193820,RU1322
RU1181C_201542896044340,RU1181
RU1215_126820515994918,RU1215
RU1322A_LN_169107436526891,RU1322
RU1229A_Frozen_191648511937259,RU1229
RU1229A_Frozen_135690590772004,RU1229
RU1293A_160381168465819,RU1293
RU1293A_156598196098860,RU1293
RU1181B_226889811053861,RU1181
RU1231A_205381688281827,RU1231
RU1293A_201104123084123,RU1293
RU1066_205392425376115,RU1066
RU1293A_130539716564788,RU1293
RU779D_156033721743787,RU779
RU1066_231291300530923,RU1066
PleuralEffusion_170745966770013,PleuralEffusion
RU1231A_125050633480494,RU1231
RU1080C_196525285301022,RU1080
RU1215_196664917645548,RU1215
RU1108a_Bambanker_134377511700212,RU1108
RU1108a_Bambanker_Frozen_121338037168485,RU1108
RU1124A_LN_130003804575515,RU1124
RU779D_200967503961444,RU779
RU1108a_Bambanker_Frozen_191708896581867,RU1108
RU1181B_121748877687724,RU1181
RU1231A_130538528169309,RU1231
RU1080C_130615925135259,RU1080
RU1293A_122285030848884,RU1293
RU1215_200432946473782,RU1215
RU1181B_155911403465630,RU1181
RU1231A_129455103101278,RU1231
RU1144_LN_235678522095533,RU1144
RU1229A_Frozen_226967222938419,RU1229
RU426B_230818632288054,RU426
RU1066_195606458579827,RU1066
RU1108a_Bambanker_126834252896613,RU1108
RU1108a_RPMI_239448263670572,RU1108
RU1144_T_230741437962974,RU1144
RU1108a_RPMI_196113264732907,RU1108
RU1229A_Frozen_231684183309085,RU1229
RU1181C_121887343431091,RU1181
RU1181B_197211675019677,RU1181
RU779D_227862602464564,RU779
RU1181C_226942244047267,RU1181
RU1108a_Bambanker_Frozen_122282764357021,RU1108
RU1145_232301335034781,RU1145
RU1145_157690352520500,RU1145
RU1231A_227853896637366,RU1231
RU1144_LN_195615872634155,RU1144
RU1144_LN_191647322134435,RU1144
RU1231A_231753037561134,RU1231
RU1108a_Bambanker_204954204752804,RU1108
RU779D_156049514057012,RU779
RU1108a_Bambanker_232438996592947,RU1108
RU1293A_130005115460022,RU1293
RU1293A_170738751072101,RU1293
RU1181B_122307594079149,RU1181
RU1181C_196730653694196,RU1181
RU1293A_170740597836638,RU1293
RU1145_241098858912542,RU1145
RU1181B_230816734439732,RU1181
RU1293A_192661037435740,RU1293
RU1066_231897723988259,RU1066
RU1152_241184503905518,RU1152
RU1229A_Frozen_134540465948598,RU1229
RU1231A_160439400577436,RU1231
RU1181B_191551069415133,RU1181
RU1144_LN_226874732242846,RU1144
PleuralEffusion_204359573822747,PleuralEffusion
RU1229A_Frozen_201106048309678,RU1229
RU1231A_121735034292070,RU1231
RU1108a_Bambanker_197135439673764,RU1108
RU1108a_Bambanker_Frozen_122436455389420,RU1108
RU1293A_122369602709806,RU1293
RU1231A_130003804802348,RU1231
RU1231A_205915440724405,RU1231
RU1144_T_205449181478307,RU1144
RU1066_161893219515164,RU1066
RU1152_192248720276893,RU1152
RU1229A_Frozen_165190277950252,RU1229
RU1293A_121829810355443,RU1293
RU1108a_Bambanker_227991438087980,RU1108
RU1181B_135501316249381,RU1181
RU1144_LN_157537719760670,RU1144
RU1108a_Bambanker_Frozen_165858440596198,RU1108
RU1144_T_166351441115998,RU1144
RU1231A_120849063164659,RU1231
RU1144_LN_169174263052654,RU1144
RU1080C_192256236973412,RU1080
RU1108a_RPMI_231917050842459,RU1108
RU1108a_RPMI_196180763634085,RU1108
RU1293A_239594439666406,RU1293
RU1293A_195418272683894,RU1293
RU1145_164769520016692,RU1145
RU1293A_226942271278494,RU1293
RU1108a_RPMI_232327461428021,RU1108
RU1108a_Bambanker_Frozen_169174289562907,RU1108
RU1215_230817424600476,RU1215
RU1080C_240489913342693,RU1080
RU1231A_122490832993707,RU1231
RU1293A_135632461651300,RU1293
RU1231A_156600477345526,RU1231
RU1066_240482276763884,RU1066
RU1108a_Bambanker_Frozen_135700005140396,RU1108
RU1215_196664886676717,RU1215
RU1144_LN_130736333482213,RU1144
RU1152_195424726965038,RU1152
RU1108a_Bambanker_Frozen_235737665464630,RU1108
RU1231A_170257579915636,RU1231
RU1145_240482308445934,RU1145
RU1080C_239997885266670,RU1080
RU1108a_RPMI_192718870306100,RU1108
RU1215_134945401100123,RU1215
RU426B_131302226802469,RU426
RU1181C_231686437985638,RU1181
RU1181C_230809070946157,RU1181
RU1231A_121812464888108,RU1231
RU1145_196638162409262,RU1145
RU1144_T_235550834281262,RU1144
RU1215_231151760522675,RU1215
RU1144_LN_156463353216350,RU1144
RU1322A_LN_192120153127715,RU1322
RU1145_170344419318571,RU1145
RU1145_230800378182444,RU1145
RU1181B_235559317813662,RU1181
RU1080C_191096714906358,RU1080
RU1293A_230748972829940,RU1293
RU1231A_197280153397107,RU1231
RU1229A_Frozen_121955407248094,RU1229
RU1181C_157562564429558,RU1181
RU1293A_201463719644596,RU1293
RU1231A_196576852528411,RU1231
RU1293A_231916098972012,RU1293
RU1145_166400399162787,RU1145
RU1231A_192248721042213,RU1231
RU1145_160447828973366,RU1145
RU1144_T_130675161287028,RU1144
RU1108a_Bambanker_231760540653283,RU1108
RU1231A_157560296032501,RU1231
RU426B_192667733609710,RU426
RU1322A_LN_133992889367899,RU1322
RU1215_165378344315613,RU1215
RU1145_126680944528286,RU1145
RU1108a_RPMI_192859679942558,RU1108
RU1144_LN_157486583069468,RU1144
RU1108a_Bambanker_134592171227998,RU1108
RU1066_199866011274485,RU1066
RU1229A_Frozen_162096976873820,RU1229
RU1229A_Frozen_240135624408301,RU1229
RU1145_165164957219628,RU1145
RU1181B_122490832743846,RU1181
RU1231A_130050211892062,RU1231
RU1231A_228058949672235,RU1231
RU1231A_164698952980259,RU1231
RU1152_200897608664925,RU1152
RU1322A_LN_231900127119779,RU1322
RU1322A_LN_200992213088540,RU1322
RU1231A_165789559573285,RU1231
RU1215_227293357825315,RU1215
RU1322A_LN_165808902163166,RU1322
PleuralEffusion_231897711175531,PleuralEffusion
RU1108a_Bambanker_Frozen_226265832545526,RU1108
RU1108a_Bambanker_Frozen_227973466285995,RU1108
RU1108a_Bambanker_Frozen_121338018064308,RU1108
RU1145_170344387824566,RU1145
RU1322A_LN_197271850179878,RU1322
RU426B_121817818585460,RU426
RU1108a_RPMI_170327507392243,RU1108
RU1108a_RPMI_165164910786916,RU1108
RU1080C_191140604098421,RU1080
PleuralEffusion_135064437249822,PleuralEffusion
RU1229A_Frozen_236220493229339,RU1229
RU1181B_125262275757878,RU1181
RU1144_LN_191645443348902,RU1144
RU1215_130691236224236,RU1215
RU1293A_201542895287709,RU1293
RU1293A_232303598135532,RU1293
RU1293A_160783802981150,RU1293
RU1080C_227861649578932,RU1080
RU1293A_197145251986726,RU1293
RU1181C_134590783710940,RU1181
RU1144_LN_170276773083037,RU1144
RU1108a_RPMI_135014240151406,RU1108
PleuralEffusion_230654464944869,PleuralEffusion
RU1229A_Frozen_241109240080686,RU1229
RU1108a_RPMI_201670702255475,RU1108
RU1231A_199884217994676,RU1231
RU1231A_196105480063710,RU1231
RU1145_227983014116779,RU1145
RU1066_134377511176493,RU1066
RU1108a_Bambanker_Frozen_133854511458526,RU1108
RU1080C_169717307989286,RU1080
RU426B_239997897587115,RU426
RU1080C_197264046999787,RU1080
RU1080C_192317740432179,RU1080
RU1293A_160911833909044,RU1293
RU1144_LN_130134903470518,RU1144
RU1124A_LN_235678522268596,RU1124
RU1231A_226942243487020,RU1231
RU1322A_LN_240633674688419,RU1322
RU1108a_RPMI_195547374771486,RU1108
RU1231A_228058963007197,RU1231
RU1229A_Frozen_122490814417197,RU1229
RU1108a_RPMI_125728299052404,RU1108
RU1080C_156049527953331,RU1080
RU1229A_Frozen_129998523886820,RU1229
RU426B_206068882820014,RU426
RU1108a_Bambanker_Frozen_236634018048741,RU1108
RU1231A_129567980182301,RU1231
RU1322A_LN_169150418216757,RU1322
RU1293A_161326298426606,RU1293
RU1108a_Bambanker_192317694307053,RU1108
RU1215_121254285077283,RU1215
RU1229A_Frozen_135142955243380,RU1229
RU1293A_201446661471541,RU1293
RU1108a_RPMI_160910638234997,RU1108
RU1215_205861497728414,RU1215
RU1231A_165729323665636,RU1231
RU1231A_227357110720741,RU1231
RU1231A_240628291455412,RU1231
RU1229A_Frozen_191706615728948,RU1229
RU426B_133855316196638,RU426
RU1108a_RPMI_191215678700787,RU1108
RU1229A_Frozen_157469134215963,RU1229
RU1145_235129927580573,RU1145
RU1080C_231357470100893,RU1080
RU1215_162080077827486,RU1215
RU1231A_120728803227571,RU1231
RU1293A_227929327594331,RU1293
RU1231A_125746520745693,RU1231
RU1293A_155911449888604,RU1293
RU1108a_Bambanker_Frozen_165738974243678,RU1108
RU1293A_169245949192045,RU1293
RU1152_191072065702117,RU1152
RU1066_157072030911837,RU1066
RU1229A_Frozen_227516829846437,RU1229
RU1108a_RPMI_129565671450523,RU1108
RU1231A_227449345304989,RU1231
RU1215_135690563304758,RU1215
RU1144_LN_161340154603381,RU1144
RU1108a_RPMI_204959689333548,RU1108
RU1144_LN_236650077732147,RU1144
RU1215_165860306967796,RU1215
RU1215_165849569576685,RU1215
RU1108a_Bambanker_Frozen_126765648963299,RU1108
RU1231A_157070656419702,RU1231
RU1215_170122122512806,RU1215
RU1231A_125786549509342,RU1231
RU1181C_135622798559094,RU1181
RU1215_164640702551923,RU1215
RU1108a_RPMI_240634645920476,RU1108
RU1145_204762139711205,RU1145
RU1108a_RPMI_133829930106205,RU1108
RU1108a_Bambanker_Frozen_232301316918197,RU1108
RU1108a_RPMI_197060170530037,RU1108
RU426B_191636987399467,RU426
RU1145_199944347768612,RU1145
RU1108a_Bambanker_121896094813038,RU1108
RU1108a_Bambanker_126765667408109,RU1108
RU1229A_Frozen_120864497424166,RU1229
RU1293A_169707658460588,RU1293
RU1293A_227374202836851,RU1293
RU1293A_169717334984501,RU1293
RU1293A_240000180009901,RU1293
RU1181C_135022711007589,RU1181
RU1229A_Frozen_157673039026476,RU1229
RU1066_129565698439918,RU1066
RU1293A_130194911484325,RU1293
RU1124A_LN_234992266800428,RU1124
RU1108a_Bambanker_Frozen_126835146476326,RU1108
RU1231A_231753037597534,RU1231
RU1124A_LN_235122024143717,RU1124
RU1181C_134945386937589,RU1181
RU1108a_RPMI_122310444399526,RU1108
RU1215_170866345200501,RU1215
RU1322A_LN_135622004955949,RU1322
RU1144_LN_227973453760302,RU1144
RU1145_196043605727987,RU1145
RU1108a_Bambanker_164818777663917,RU1108
RU1293A_130675129900379,RU1293
RU1215_122427462827237,RU1215
RU1144_LN_200967489776547,RU1144
RU1229A_Frozen_130074625128859,RU1229
RU1215_226764298250973,RU1215
RU1181C_162011090176932,RU1181
RU1215_156049541032171,RU1215
RU1293A_195554937522605,RU1293
RU1080C_227374156147558,RU1080
RU1124A_LN_170755630225124,RU1124
RU1181C_126284362308524,RU1181
RU1080C_161408989157155,RU1080
RU1231A_204342171679987,RU1231
RU1181C_126278189136795,RU1181
RU1108a_Bambanker_Frozen_191096715688755,RU1108
RU1108a_Bambanker_195426057111860,RU1108
RU1229A_Frozen_200897589099820,RU1229
RU1293A_204882367429476,RU1293
RU1181C_205861470493020,RU1181
RU1293A_241097677651173,RU1293
RU1322A_LN_192265797982628,RU1322
RU1145_135149143910302,RU1145
RU1293A_129998570014637,RU1293
RU1231A_120718442030893,RU1231
RU1108a_Bambanker_Frozen_122428824599790,RU1108
RU1108a_RPMI_240154785757917,RU1108
RU1066_232330280680739,RU1066
RU1108a_Bambanker_Frozen_197256772279070,RU1108
RU1293A_129446754511269,RU1293
PleuralEffusion_231280309880733,PleuralEffusion
RU1108a_Bambanker_Frozen_165327865498932,RU1108
RU1124A_LN_235067428784886,RU1124
RU1231A_160438164608939,RU1231
RU1322A_LN_131163533502174,RU1322
RU1108a_Bambanker_Frozen_170199686466980,RU1108
RU1229A_Frozen_191088259610419,RU1229
RU1293A_120786758363046,RU1293
RU1215_165191532268852,RU1215
RU1066_234992266308836,RU1066
RU1108a_Bambanker_Frozen_130531368548718,RU1108
RU1181B_160905404472604,RU1181
RU1066_170327475964716,RU1066
RU1322A_LN_161342001401131,RU1322
RU1229A_Frozen_122307606920430,RU1229
RU1293A_191697070803750,RU1293
RU1293A_121731946801587,RU1293
RU1293A_196569577731829,RU1293
RU1152_170866360367526,RU1152
RU1108a_Bambanker_231280322496940,RU1108
RU1322A_LN_192728936900507,RU1322
RU1108a_Bambanker_Frozen_129582999984478,RU1108
RU1195A_200992231745822,RU1195
RU1145_196180776238302,RU1145
RU426B_166402847328614,RU426
RU1066_226970322791836,RU1066
RU1231A_195975947406181,RU1231
RU1066_169151760558901,RU1066
RU1108a_RPMI_121955392284516,RU1108
RU1215_122499659918124,RU1215
RU1144_T_200967516707550,RU1144
RU1231A_192120152767773,RU1231
RU1322A_LN_164779348871965,RU1322
RU1229A_Frozen_169560836532635,RU1229
RU1145_241114589318558,RU1145
RU1152_126889101839086,RU1152
RU1231A_239381857066219,RU1231
RU1293A_199884264095019,RU1293
RU1144_T_240136786167667,RU1144
RU1152_134954962505012,RU1152
RU1293A_241046931528604,RU1293
RU1181B_199807089653597,RU1181
RU1108a_Bambanker_Frozen_235763047229166,RU1108
RU1229A_Frozen_196662873676702,RU1229
RU1229A_Frozen_131081035467549,RU1229
RU1231A_131081016560989,RU1231
RU1293A_230807043173093,RU1293
RU1108a_RPMI_162078888967597,RU1108
RU1145_130203877066595,RU1145
RU1145_157004384622323,RU1145
RU1108a_Bambanker_Frozen_161451938793901,RU1108
RU1181B_235007433395115,RU1181
RU1108a_Bambanker_131242065882333,RU1108
RU1152_134602622098843,RU1152
RU1124A_LN_196095835031283,RU1124
RU1108a_RPMI_232261722466595,RU1108
RU1066_191226684229491,RU1066
RU1181C_192739554806701,RU1181
RU1293A_162080096971499,RU1293
RU1108a_Bambanker_164631932517675,RU1108
RU1215_195548194986230,RU1215
RU1231A_192728964447477,RU1231
RU1144_LN_169014006500715,RU1144
RU1322A_LN_232236073737006,RU1322
RU1293A_134060489230573,RU1293
RU1066_205518992726430,RU1066
RU1293A_165173277973292,RU1293
RU1181C_239381839035693,RU1181
PleuralEffusion_192101783911139,PleuralEffusion
RU1181C_241055640185757,RU1181
RU1181B_126905254301019,RU1181
RU1229A_Frozen_156572828454244,RU1229
RU1152_165714278693670,RU1152
RU1231A_226331330763614,RU1231
RU1108a_RPMI_232301303576428,RU1108
RU1229A_Frozen_230748953892715,RU1229
RU1229A_Frozen_135006469933475,RU1229
RU1108a_Bambanker_134041162148772,RU1108
RU1181C_122307579918572,RU1181
RU1145_121337990207846,RU1145
RU1322A_LN_204908270672174,RU1322
RU1231A_161409794173726,RU1231
RU1231A_196516964154140,RU1231
RU1181B_160243549361971,RU1181
RU1229A_Frozen_200994244671925,RU1229
RU1231A_200994226092828,RU1231
RU1080C_126760279464229,RU1080
RU1293A_126913574987611,RU1293
RU1108a_Bambanker_Frozen_126707773851483,RU1108
RU1080C_126284316142436,RU1080
RU1229A_Frozen_125720870205348,RU1229
RU1311A_T_1_231151729501981,RU1311
PleuralEffusion_231366208974053,PleuralEffusion
RU1215_231161136893275,RU1215
RU1231A_129574530307884,RU1231
