"","regulatory regions","TF motif","motif score","Target_gene"
"346","chr17_86769493_86770409_Epas1","JUNB",13.5203853333679,"Epas1"
"347","chr17_86537064_86537781_Epas1","JUNB",14.1990640921941,"Epas1"
"348","chr19_28621360_28622273_Glis3","JUNB",14.8681407260217,"Glis3"
"349","chr19_28436255_28437151_Glis3","JUNB",13.730344134042,"Glis3"
"350","chr3_135521727_135522633_Nfkb1","JUNB",14.9024781689889,"Nfkb1"
"351","chr3_135673013_135673566_Nfkb1","JUNB",15.0699254811606,"Nfkb1"
"352","chr3_135527501_135528395_Nfkb1","JUNB",16.1848807706648,"Nfkb1"
"353","chr5_136426897_136427731_Cux1","JUNB",15.2105709074498,"Cux1"
"354","chr5_136710526_136711413_Cux1","JUNB",15.2105709074498,"Cux1"
"355","chr5_136465874_136466479_Cux1","JUNB",14.3336359001772,"Cux1"
"356","chr5_136551473_136552385_Cux1","JUNB",12.6937158106286,"Cux1"
"357","chr8_84921303_84922221_Nfix","JUNB",12.6064205634974,"Nfix"
"358","chr4_82884683_82885504_Nfib","JUNB",12.083014139921,"Nfib"
"359","chr4_82464073_82465001_Nfib","JUNB",14.9062715816127,"Nfib"
"360","chr4_82768055_82768972_Nfib","JUNB",14.6915854647645,"Nfib"
"361","chr4_97910611_97911547_Nfia","JUNB",14.0316167800224,"Nfia"
"362","chr6_115318602_115319507_Pparg","JUNB",14.6980326655899,"Pparg"
"363","chr10_87417468_87418381_Ascl1","JUNB",12.4233387175012,"Ascl1"
"364","chr19_19246556_19247480_Rorb","JUNB",15.2170181082753,"Rorb"
"365","chr19_41269977_41270866_Lcor","JUNB",14.7465782654718,"Lcor"
"366","chr19_41688061_41688921_Lcor","JUNB",13.4952638252101,"Lcor"
"367","chr19_41495286_41496179_Lcor","JUNB",13.3910688767871,"Lcor"
"368","chr9_72269936_72270859_Tcf12","JUNB",15.0317946255697,"Tcf12"
"369","chr16_42674717_42675629_Zbtb20","JUNB",15.3871261687071,"Zbtb20"
"370","chr10_57644184_57645098_Hsf2","JUNB",13.0312711832321,"Hsf2"
"371","chr16_50594630_50595552_Bbx","JUNB",16.3445740868057,"Bbx"
"372","chr1_39192362_39193244_Npas2","JUNB",12.083014139921,"Npas2"
"373","chr1_52055484_52056360_Stat1","JUND",12.9915311113829,"Stat1"
"374","chr1_51958078_51958954_Stat1","JUND",15.7875616192567,"Stat1"
"375","chr1_85799575_85800431_Sp100","JUND",12.0883436157005,"Sp100"
"376","chr10_4683581_4684488_Esr1","JUND",14.5867787698082,"Esr1"
"377","chr10_42088784_42089626_Foxo3","JUND",12.6473149449121,"Foxo3"
"378","chr15_37030820_37031652_Grhl2","JUND",11.6899644507909,"Grhl2"
"379","chr2_103238780_103239671_Ehf","JUND",16.3984823413975,"Ehf"
"380","chr6_72659834_72660726_Tcf7l1","JUND",14.1780944954578,"Tcf7l1"
"381","chr7_112458140_112459058_Tead1","JUND",13.4506603191919,"Tead1"
"382","chr18_34901203_34901881_Egr1","JUND",16.9012564373902,"Egr1"
"383","chr18_35021905_35022746_Egr1","JUND",12.6473149449121,"Egr1"
"384","chr2_75633331_75634240_Nfe2l2","JUND",12.0108828044246,"Nfe2l2"
"385","chr2_75688775_75689518_Nfe2l2","JUND",14.7812535647538,"Nfe2l2"
"386","chr4_32179519_32180418_Bach2","JUND",15.5011817317529,"Bach2"
"387","chr4_32365920_32366833_Bach2","JUND",12.2009199093616,"Bach2"
"388","chr4_32375774_32376717_Bach2","JUND",16.6937409474866,"Bach2"
"389","chr9_32629408_32630231_Ets1","JUND",14.1780944954578,"Ets1"
"390","chr1_168583880_168584796_Pbx1","JUND",12.9915311113829,"Pbx1"
"391","chr1_168331410_168332315_Pbx1","JUND",12.0850846961075,"Pbx1"
"392","chr5_122268894_122269786_Cux2","JUND",15.7875616192567,"Cux2"
"393","chr5_121809416_121810283_Cux2","JUND",11.9688383290279,"Cux2"
"394","chr2_33582329_33583245_Lmx1b","JUND",12.8530365390393,"Lmx1b"
"395","chr2_33555240_33556117_Lmx1b","JUND",14.773747555487,"Lmx1b"
"396","chr2_168737607_168738516_Nfatc2","JUND",13.4017027588101,"Nfatc2"
"397","chr2_168549023_168549887_Nfatc2","JUND",13.5240071456567,"Nfatc2"
"398","chr9_45042191_45043008_Kmt2a","JUND",12.9899306985959,"Kmt2a"
"399","chr9_44717634_44718523_Kmt2a","JUND",14.1546031996312,"Kmt2a"
"400","chr9_45059894_45060757_Kmt2a","JUND",12.7965729693907,"Kmt2a"
"401","chr12_35291592_35292512_Ahr","JUND",14.2456052354097,"Ahr"
"402","chr12_35538469_35539297_Ahr","JUND",16.5149957955227,"Ahr"
"403","chr12_35672056_35672927_Ahr","JUND",14.2035607600129,"Ahr"
"404","chr17_86769493_86770409_Epas1","JUND",14.1291369350761,"Epas1"
"405","chr17_86537064_86537781_Epas1","JUND",13.4017027588101,"Epas1"
"406","chr19_28621360_28622273_Glis3","JUND",14.9309949362789,"Glis3"
"407","chr3_135521727_135522633_Nfkb1","JUND",16.3564378660008,"Nfkb1"
"408","chr3_135673013_135673566_Nfkb1","JUND",15.2936662418493,"Nfkb1"
"409","chr3_135527501_135528395_Nfkb1","JUND",16.6059978313012,"Nfkb1"
"410","chr5_136426897_136427731_Cux1","JUND",11.6335008811423,"Cux1"
"411","chr5_136710526_136711413_Cux1","JUND",12.6962725052938,"Cux1"
"412","chr5_136465874_136466479_Cux1","JUND",12.4397994550085,"Cux1"
"413","chr4_82464073_82465001_Nfib","JUND",12.7965729693907,"Nfib"
"414","chr4_82768055_82768972_Nfib","JUND",13.5240071456567,"Nfib"
"415","chr4_97910611_97911547_Nfia","JUND",13.4017027588101,"Nfia"
"416","chr6_115318602_115319507_Pparg","JUND",14.9730394116756,"Pparg"
"417","chr10_87417468_87418381_Ascl1","JUND",11.7240794138654,"Ascl1"
"418","chr19_19246556_19247480_Rorb","JUND",13.6714727510837,"Rorb"
"419","chr19_41269977_41270866_Lcor","JUND",11.6899644507909,"Lcor"
"420","chr19_41688061_41688921_Lcor","JUND",11.9198807686462,"Lcor"
"421","chr19_41495286_41496179_Lcor","JUND",12.8765278348659,"Lcor"
"422","chr9_72269936_72270859_Tcf12","JUND",16.6027389117081,"Tcf12"
"423","chr16_42674717_42675629_Zbtb20","JUND",12.8455305297724,"Zbtb20"
"424","chr16_43123549_43124389_Zbtb20","JUND",11.8387836504002,"Zbtb20"
"425","chr10_57644184_57645098_Hsf2","JUND",11.9198807686462,"Hsf2"
"426","chr16_50594630_50595552_Bbx","JUND",16.3984823413975,"Bbx"
"427","chr1_52055484_52056360_Stat1","TCF7L2",13.5863854846317,"Stat1"
"428","chr1_51872441_51873330_Stat1","TCF7L2",11.8741912869225,"Stat1"
"429","chr10_42139506_42140414_Foxo3","TCF7L2",13.0093311103214,"Foxo3"
"430","chr10_42088784_42089626_Foxo3","TCF7L2",13.7968560412487,"Foxo3"
"431","chr14_16515605_16516544_Rarb","TCF7L2",17.1588882217412,"Rarb"
"432","chr14_17845524_17846421_Thrb","TCF7L2",12.4194010101469,"Thrb"
"433","chr15_36993232_36994148_Grhl2","TCF7L2",12.3149573359585,"Grhl2"
"434","chr15_37197692_37198606_Grhl2","TCF7L2",11.8939129691135,"Grhl2"
"435","chr16_92656525_92657434_Runx1","TCF7L2",13.5272703777949,"Runx1"
"436","chr16_93020537_93021419_Runx1","TCF7L2",15.2259877758051,"Runx1"
"437","chr16_92616619_92617511_Runx1","TCF7L2",12.0182982010792,"Runx1"
"438","chr2_103209362_103210278_Ehf","TCF7L2",13.7415683698901,"Ehf"
"439","chr2_103387822_103388621_Ehf","TCF7L2",11.9953877423129,"Ehf"
"440","chr2_103477220_103478112_Ehf","TCF7L2",11.8824768227274,"Ehf"
"441","chr2_103238780_103239671_Ehf","TCF7L2",12.2616606352366,"Ehf"
"442","chr2_103434847_103435724_Ehf","TCF7L2",15.8868470488811,"Ehf"
"443","chr6_72711233_72712134_Tcf7l1","TCF7L2",14.720189847906,"Tcf7l1"
"444","chr7_112826042_112826950_Tead1","TCF7L2",14.4952877598705,"Tead1"
"445","chr7_112655816_112656777_Tead1","TCF7L2",13.9374614817052,"Tead1"
"446","chr7_112458140_112459058_Tead1","TCF7L2",13.1280742478112,"Tead1"
"447","chr1_64752976_64753789_Creb1","TCF7L2",14.0268235641019,"Creb1"
"448","chr4_32287896_32288807_Bach2","TCF7L2",13.6682345053266,"Bach2"
"449","chr4_94854077_94854968_Jun","TCF7L2",15.2011262408871,"Jun"
"450","chr9_32629408_32630231_Ets1","TCF7L2",17.8280666091395,"Ets1"
"451","chr9_32468970_32469869_Ets1","TCF7L2",13.5445397935885,"Ets1"
"452","chr1_190297773_190298653_Prox1","TCF7L2",12.2592127964327,"Prox1"
"453","chr2_33729654_33730574_Lmx1b","TCF7L2",12.7648976979471,"Lmx1b"
"454","chr2_33555240_33556117_Lmx1b","TCF7L2",12.169855938156,"Lmx1b"
"455","chr12_73103531_73104403_Six1","TCF7L2",12.4966191534157,"Six1"
"456","chr12_73103531_73104403_Six4","TCF7L2",12.4966191534157,"Six4"
"457","chr2_115984468_115985386_Meis2","TCF7L2",12.4673727370754,"Meis2"
"458","chr12_35294416_35295333_Ahr","TCF7L2",11.9346712800743,"Ahr"
"459","chr12_35291592_35292512_Ahr","TCF7L2",12.1795100984591,"Ahr"
"460","chr16_87784162_87785054_Bach1","TCF7L2",12.8976304530263,"Bach1"
"461","chr16_87725715_87726590_Bach1","TCF7L2",15.2985876368582,"Bach1"
"462","chr19_28850224_28851133_Glis3","TCF7L2",12.9399908842363,"Glis3"
"463","chr19_28827509_28828404_Glis3","TCF7L2",12.7776158662249,"Glis3"
"464","chr5_136710526_136711413_Cux1","TCF7L2",16.5659689815104,"Cux1"
"465","chr5_136445722_136446635_Cux1","TCF7L2",14.4214588217873,"Cux1"
"466","chr8_84698613_84699509_Nfix","TCF7L2",12.1399880743781,"Nfix"
"467","chr8_84656569_84657470_Nfix","TCF7L2",16.0050189674116,"Nfix"
"468","chr4_82495526_82496070_Nfib","TCF7L2",14.5903290061628,"Nfib"
"469","chr4_82512822_82513711_Nfib","TCF7L2",12.8518175485296,"Nfib"
"470","chr4_82519815_82520552_Nfib","TCF7L2",12.7100888087913,"Nfib"
"471","chr4_82755376_82756105_Nfib","TCF7L2",12.1648437973274,"Nfib"
"472","chr4_97910611_97911547_Nfia","TCF7L2",13.0038374345307,"Nfia"
"473","chr16_42674717_42675629_Zbtb20","TCF7L2",13.8027840188254,"Zbtb20"
"474","chr16_43093715_43094634_Zbtb20","TCF7L2",13.2686561141571,"Zbtb20"
"475","chr10_57644184_57645098_Hsf2","TCF7L2",12.5406863911963,"Hsf2"
"476","chr9_37359292_37359984_Pknox2","TCF7L2",13.6647985083727,"Pknox2"
"477","chr12_73680937_73681819_Hif1a","TCF7L2",12.4718072441236,"Hif1a"
"478","chr12_73888121_73888999_Hif1a","TCF7L2",12.9138839583903,"Hif1a"
"479","chr12_73882337_73883255_Hif1a","TCF7L2",14.1874875225013,"Hif1a"
"480","chr2_116065357_116066261_Meis2","TCF7L2",12.0517689134245,"Meis2"
"481","chr1_39186596_39187465_Npas2","EGR1",11.5320904277785,"Npas2"
"482","chr1_39313434_39314370_Npas2","EGR1",11.9570940404796,"Npas2"
"483","chr1_51958078_51958954_Stat1","EGR1",11.1706303180094,"Stat1"
"484","chr1_85740693_85741598_Sp100","EGR1",14.4075894524844,"Sp100"
"485","chr1_85828734_85829649_Sp100","EGR1",11.7825901276738,"Sp100"
"486","chr10_4625041_4625909_Esr1","EGR1",11.8881108309323,"Esr1"
"487","chr10_42134921_42135824_Foxo3","EGR1",13.801670739682,"Foxo3"
"488","chr10_128397224_128398097_Stat2","EGR1",11.0822379093691,"Stat2"
"489","chr14_16483689_16484535_Rarb","EGR1",17.6973326012103,"Rarb"
"490","chr14_16554033_16554940_Rarb","EGR1",11.7211453964273,"Rarb"
"491","chr14_16602909_16603811_Rarb","EGR1",17.6522381848872,"Rarb"
"492","chr15_37184241_37185069_Grhl2","EGR1",11.1091037322438,"Grhl2"
"493","chr15_37197692_37198606_Grhl2","EGR1",17.9224458044169,"Grhl2"
"494","chr16_92644518_92645400_Runx1","EGR1",11.9263248300359,"Runx1"
"495","chr16_92653842_92654548_Runx1","EGR1",15.7019297859781,"Runx1"
"496","chr2_103387822_103388621_Ehf","EGR1",11.0737573729611,"Ehf"
"497","chr2_103325053_103325954_Ehf","EGR1",11.0186526433333,"Ehf"
"498","chr4_154585566_154586412_Prdm16","EGR1",13.8128527834218,"Prdm16"
"499","chr4_154499489_154500395_Prdm16","EGR1",13.822385265161,"Prdm16"
"500","chr6_72659834_72660726_Tcf7l1","EGR1",18.1326589852368,"Tcf7l1"
"501","chr6_72711233_72712134_Tcf7l1","EGR1",13.4767392082213,"Tcf7l1"
"502","chr7_112917880_112918806_Tead1","EGR1",17.7501284003615,"Tead1"
"503","chr18_35021905_35022746_Egr1","EGR1",11.0379243312897,"Egr1"
"504","chr2_75633331_75634240_Nfe2l2","EGR1",14.7535874481802,"Nfe2l2"
"505","chr4_32387535_32388474_Bach2","EGR1",17.6522381848872,"Bach2"
"506","chr4_95075375_95076055_Jun","EGR1",12.5566193090599,"Jun"
"507","chr4_95076178_95076893_Jun","EGR1",10.9876189911732,"Jun"
"508","chr4_95074033_95074841_Jun","EGR1",15.1834336659153,"Jun"
"509","chr4_94854077_94854968_Jun","EGR1",12.9154266603383,"Jun"
"510","chr7_19175537_19176388_Fosb","EGR1",11.1748563828266,"Fosb"
"511","chr8_84743731_84744632_Junb","EGR1",15.4823261909848,"Junb"
"512","chr8_84921303_84922221_Junb","EGR1",17.9224458044169,"Junb"
"513","chr8_84793750_84794460_Junb","EGR1",13.2168584577974,"Junb"
"514","chr8_84914956_84915833_Junb","EGR1",11.2759642534197,"Junb"
"515","chr9_63927379_63928285_Smad3","EGR1",12.8743302821484,"Smad3"
"516","chr9_63612505_63613394_Smad3","EGR1",13.3158112485354,"Smad3"
"517","chr1_168597912_168598826_Pbx1","EGR1",11.9887827209171,"Pbx1"
"518","chr1_190259410_190260310_Prox1","EGR1",11.0393903436422,"Prox1"
"519","chr5_122268894_122269786_Cux2","EGR1",14.4096709654171,"Cux2"
"520","chr5_121878948_121879842_Cux2","EGR1",11.0091842622418,"Cux2"
"521","chr2_33582329_33583245_Lmx1b","EGR1",13.1256398411582,"Lmx1b"
"522","chr2_33874109_33874942_Lmx1b","EGR1",12.4437625148449,"Lmx1b"
"523","chr2_33729654_33730574_Lmx1b","EGR1",12.4633150544651,"Lmx1b"
"524","chr2_33555240_33556117_Lmx1b","EGR1",11.5714595517093,"Lmx1b"
"525","chr2_33616005_33616896_Lmx1b","EGR1",11.5982403744444,"Lmx1b"
"526","chr2_168545435_168546324_Nfatc2","EGR1",13.2536269888131,"Nfatc2"
"527","chr2_168584549_168585445_Nfatc2","EGR1",16.4400609993928,"Nfatc2"
"528","chr12_73035322_73036124_Six1","EGR1",14.1920817506329,"Six1"
"529","chr12_73103531_73104403_Six1","EGR1",13.1411596233999,"Six1"
"530","chr12_73035322_73036124_Six4","EGR1",14.1920817506329,"Six4"
"531","chr12_73103531_73104403_Six4","EGR1",13.1411596233999,"Six4"
"532","chr2_116066930_116067722_Meis2","EGR1",15.8800921743949,"Meis2"
"533","chr3_99334432_99335185_Tbx15","EGR1",14.7685368676912,"Tbx15"
"534","chr3_99245059_99245954_Tbx15","EGR1",11.7779181564641,"Tbx15"
"535","chr9_44802647_44803566_Kmt2a","EGR1",14.4637137362251,"Kmt2a"
"536","chr17_86532745_86533532_Epas1","EGR1",15.1002849913841,"Epas1"
"537","chr5_136465874_136466479_Cux1","EGR1",15.5361262945074,"Cux1"
"538","chr8_84656569_84657470_Nfix","EGR1",11.6128964058359,"Nfix"
"539","chr8_84743731_84744632_Nfix","EGR1",15.4823261909848,"Nfix"
"540","chr8_84921303_84922221_Nfix","EGR1",17.9224458044169,"Nfix"
"541","chr4_82622141_82623070_Nfib","EGR1",11.9929270821511,"Nfib"
"542","chr4_82859173_82860077_Nfib","EGR1",12.364410054434,"Nfib"
"543","chr4_82506079_82506977_Nfib","EGR1",16.0953584392692,"Nfib"
"544","chr4_82512822_82513711_Nfib","EGR1",13.7128129440377,"Nfib"
"545","chr4_82504990_82505805_Nfib","EGR1",17.6522381848872,"Nfib"
"546","chr4_82679164_82680082_Nfib","EGR1",11.1073109260777,"Nfib"
"547","chr4_82690018_82690911_Nfib","EGR1",17.6522381848872,"Nfib"
"548","chr4_97714290_97715186_Nfia","EGR1",13.8573530867758,"Nfia"
"549","chr6_115318602_115319507_Pparg","EGR1",11.2625595235679,"Pparg"
"550","chr19_19246556_19247480_Rorb","EGR1",16.884648758071,"Rorb"
"551","chr19_41269977_41270866_Lcor","EGR1",14.3019416950812,"Lcor"
"552","chr19_41628947_41629794_Lcor","EGR1",11.0893244670977,"Lcor"
"553","chr19_41693476_41694369_Lcor","EGR1",16.6777194820281,"Lcor"
"554","chr7_116286683_116287528_Sox6","EGR1",12.8435592870693,"Sox6"
"555","chr9_72269936_72270859_Tcf12","EGR1",12.7728409121328,"Tcf12"
"556","chr10_57499390_57500288_Hsf2","EGR1",17.6522381848872,"Hsf2"
"557","chr9_37359292_37359984_Pknox2","EGR1",11.4891202912237,"Pknox2"
"558","chr9_36947832_36948720_Pknox2","EGR1",12.0593667188907,"Pknox2"
"559","chr1_39192362_39193244_Npas2","EGR1",15.9507751570039,"Npas2"
"560","chr4_154636756_154637324_Prdm16","EGR1",14.6322122638108,"Prdm16"
"561","chr9_63757738_63758644_Smad3","EGR1",16.0221818622938,"Smad3"
"562","chr1_190170249_190171137_Prox1","EGR1",13.3158112485354,"Prox1"
"563","chr17_86753194_86754013_Epas1","EGR1",16.4256257931713,"Epas1"
"564","chr10_87493199_87494036_Ascl1","EGR1",14.6218985264461,"Ascl1"
"565","chr1_52055484_52056360_Stat1","STAT1",11.9902246576345,"Stat1"
"566","chr1_51958078_51958954_Stat1","STAT1",11.7317783022299,"Stat1"
"567","chr1_51885277_51886203_Stat1","STAT1",12.217208563621,"Stat1"
"568","chr1_85828734_85829649_Sp100","STAT1",12.0678460717228,"Sp100"
"569","chr10_42089864_42090505_Foxo3","STAT1",13.6424063303989,"Foxo3"
"570","chr10_42088784_42089626_Foxo3","STAT1",13.5036830783048,"Foxo3"
"571","chr14_16554033_16554940_Rarb","STAT1",11.9738631789601,"Rarb"
"572","chr14_16515605_16516544_Rarb","STAT1",13.900882618509,"Rarb"
"573","chr16_92673920_92674806_Runx1","STAT1",17.3008079151903,"Runx1"
"574","chr4_154478641_154479548_Prdm16","STAT1",12.2352801246308,"Prdm16"
"575","chr7_112917880_112918806_Tead1","STAT1",11.6046524111194,"Tead1"
"576","chr7_112655816_112656777_Tead1","STAT1",11.7024287528643,"Tead1"
"577","chr12_85459395_85460288_Fos","STAT1",13.324971037041,"Fos"
"578","chr18_34958044_34958939_Egr1","STAT1",14.834694816827,"Egr1"
"579","chr2_75633331_75634240_Nfe2l2","STAT1",14.1706415044223,"Nfe2l2"
"580","chr2_75682824_75683780_Nfe2l2","STAT1",13.3825439356538,"Nfe2l2"
"581","chr4_32198453_32199301_Bach2","STAT1",11.6578139922373,"Bach2"
"582","chr4_32352722_32353489_Bach2","STAT1",12.3869366175118,"Bach2"
"583","chr4_32375774_32376717_Bach2","STAT1",14.6544393618628,"Bach2"
"584","chr7_19175537_19176388_Fosb","STAT1",12.8626507018732,"Fosb"
"585","chr9_63968292_63969164_Smad3","STAT1",14.1706415044223,"Smad3"
"586","chr1_168290982_168291893_Pbx1","STAT1",11.6471000812938,"Pbx1"
"587","chr1_189994058_189994909_Prox1","STAT1",15.0186253808588,"Prox1"
"588","chr2_33874109_33874942_Lmx1b","STAT1",14.9092405409052,"Lmx1b"
"589","chr2_116066930_116067722_Meis2","STAT1",12.3869366175118,"Meis2"
"590","chr3_99334432_99335185_Tbx15","STAT1",11.3912285978642,"Tbx15"
"591","chr9_45042191_45043008_Kmt2a","STAT1",14.6544393618628,"Kmt2a"
"592","chr9_44717634_44718523_Kmt2a","STAT1",14.8383699258947,"Kmt2a"
"593","chr12_35294416_35295333_Ahr","STAT1",12.177707226018,"Ahr"
"594","chr12_35291592_35292512_Ahr","STAT1",12.0965457353115,"Ahr"
"595","chr17_86532745_86533532_Epas1","STAT1",15.9115643271811,"Epas1"
"596","chr19_28436255_28437151_Glis3","STAT1",12.8971915272878,"Glis3"
"597","chr8_84656569_84657470_Nfix","STAT1",13.3064436606501,"Nfix"
"598","chr4_82915249_82916134_Nfib","STAT1",15.8304028364746,"Nfib"
"599","chr4_82464073_82465001_Nfib","STAT1",16.043682949872,"Nfib"
"600","chr4_82504990_82505805_Nfib","STAT1",13.6876136423367,"Nfib"
"601","chr4_82755376_82756105_Nfib","STAT1",11.5184981888324,"Nfib"
"602","chr4_98003687_98004638_Nfia","STAT1",12.3559429529402,"Nfia"
"603","chr6_115127038_115127949_Pparg","STAT1",12.217208563621,"Pparg"
"604","chr10_87271895_87272811_Ascl1","STAT1",16.4890304595745,"Ascl1"
"605","chr19_41269977_41270866_Lcor","STAT1",12.9889032675481,"Lcor"
"606","chr19_41628947_41629794_Lcor","STAT1",13.5036830783048,"Lcor"
"607","chr19_41685194_41686046_Lcor","STAT1",16.3502960702553,"Lcor"
"608","chr10_57644184_57645098_Hsf2","STAT1",16.043682949872,"Hsf2"
"609","chr16_50402795_50403703_Bbx","STAT1",15.9115643271811,"Bbx"
"610","chr9_37359292_37359984_Pknox2","STAT1",11.6572325781517,"Pknox2"
"611","chr1_51885277_51886203_Stat1","ZEB1",15.0623274952851,"Stat1"
"612","chr10_128143401_128144302_Stat2","ZEB1",13.9459752588178,"Stat2"
"613","chr10_128397224_128398097_Stat2","ZEB1",12.3112021524167,"Stat2"
"614","chr14_16554033_16554940_Rarb","ZEB1",14.3656186999483,"Rarb"
"615","chr14_16431916_16432792_Rarb","ZEB1",13.9459752588178,"Rarb"
"616","chr15_36993232_36994148_Grhl2","ZEB1",13.9459752588178,"Grhl2"
"617","chr15_37197692_37198606_Grhl2","ZEB1",12.7289912639043,"Grhl2"
"618","chr16_92662384_92663235_Runx1","ZEB1",13.8047490647768,"Runx1"
"619","chr2_103387822_103388621_Ehf","ZEB1",13.3244734093888,"Ehf"
"620","chr4_154714834_154715748_Prdm16","ZEB1",15.0623274952851,"Prdm16"
"621","chr12_85684283_85685151_Fos","ZEB1",13.9459752588178,"Fos"
"622","chr2_75633331_75634240_Nfe2l2","ZEB1",13.9459752588178,"Nfe2l2"
"623","chr4_32375774_32376717_Bach2","ZEB1",14.6426840541546,"Bach2"
"624","chr4_94854077_94854968_Jun","ZEB1",12.7289912639043,"Jun"
"625","chr8_85096567_85097469_Junb","ZEB1",15.0623274952851,"Junb"
"626","chr9_32468970_32469869_Ets1","ZEB1",12.7308455935472,"Ets1"
"627","chr5_122268894_122269786_Cux2","ZEB1",14.6426840541546,"Cux2"
"628","chr5_121809416_121810283_Cux2","ZEB1",13.3244734093888,"Cux2"
"629","chr2_168545435_168546324_Nfatc2","ZEB1",14.6426840541546,"Nfatc2"
"630","chr2_168643189_168644099_Nfatc2","ZEB1",14.3656186999483,"Nfatc2"
"631","chr12_73103531_73104403_Six1","ZEB1",14.2243925059073,"Six1"
"632","chr12_73103531_73104403_Six4","ZEB1",14.2243925059073,"Six4"
"633","chr2_115817645_115818554_Meis2","ZEB1",12.3760028676245,"Meis2"
"634","chr9_44719813_44720457_Kmt2a","ZEB1",12.7289912639043,"Kmt2a"
"635","chr16_87725715_87726590_Bach1","ZEB1",13.9459752588178,"Bach1"
"636","chr17_86769493_86770409_Epas1","ZEB1",12.9048299682583,"Epas1"
"637","chr17_86964339_86965218_Epas1","ZEB1",14.3656186999482,"Epas1"
"638","chr19_28850224_28851133_Glis3","ZEB1",12.9048299682583,"Glis3"
"639","chr5_136426897_136427731_Cux1","ZEB1",12.9048299682583,"Cux1"
"640","chr5_136465874_136466479_Cux1","ZEB1",13.9459752588178,"Cux1"
"641","chr5_136551473_136552385_Cux1","ZEB1",14.6426840541546,"Cux1"
"642","chr5_136687295_136688211_Cux1","ZEB1",14.6426840541546,"Cux1"
"643","chr4_82915249_82916134_Nfib","ZEB1",12.7289912639043,"Nfib"
"644","chr4_82859173_82860077_Nfib","ZEB1",13.0727116629614,"Nfib"
"645","chr4_82464073_82465001_Nfib","ZEB1",12.7289912639043,"Nfib"
"646","chr4_82768055_82768972_Nfib","ZEB1",15.0623274952851,"Nfib"
"647","chr4_82755376_82756105_Nfib","ZEB1",14.6426840541546,"Nfib"
"648","chr6_115127038_115127949_Pparg","ZEB1",13.9459752588178,"Pparg"
"649","chr19_41693476_41694369_Lcor","ZEB1",14.3656186999483,"Lcor"
"650","chr9_71957118_71958033_Tcf12","ZEB1",15.0623274952851,"Tcf12"
"651","chr16_43093715_43094634_Zbtb20","ZEB1",13.9459752588178,"Zbtb20"
"652","chr9_36947832_36948720_Pknox2","ZEB1",13.8047490647768,"Pknox2"
"653","chr1_39192362_39193244_Npas2","ZEB1",13.3244734093888,"Npas2"
"654","chr15_37232668_37233492_Grhl2","ZEB1",14.2243925059073,"Grhl2"
"655","chr1_51872441_51873330_Stat1","EHF",15.16261946434,"Stat1"
"656","chr10_42088784_42089626_Foxo3","EHF",12.95129719102,"Foxo3"
"657","chr14_16483689_16484535_Rarb","EHF",12.2485658328236,"Rarb"
"658","chr16_92644518_92645400_Runx1","EHF",11.7720994902228,"Runx1"
"659","chr4_154480068_154480787_Prdm16","EHF",12.2522380868772,"Prdm16"
"660","chr6_144620882_144621778_Sox5","EHF",11.2973733015732,"Sox5"
"661","chr18_34958044_34958939_Egr1","EHF",11.2044834856946,"Egr1"
"662","chr18_35018932_35019826_Egr1","EHF",17.0271965510318,"Egr1"
"663","chr4_95075375_95076055_Jun","EHF",14.0257019700991,"Jun"
"664","chr1_168597912_168598826_Pbx1","EHF",11.6202044518634,"Pbx1"
"665","chr5_122268894_122269786_Cux2","EHF",10.8238694851279,"Cux2"
"666","chr5_122026506_122027336_Cux2","EHF",11.5488798653696,"Cux2"
"667","chr2_115984468_115985386_Meis2","EHF",14.0363363977123,"Meis2"
"668","chr12_35291592_35292512_Ahr","EHF",12.0930654653472,"Ahr"
"669","chr16_87784162_87785054_Bach1","EHF",12.7201163635543,"Bach1"
"670","chr19_28436255_28437151_Glis3","EHF",12.2767440666481,"Glis3"
"671","chr8_84656569_84657470_Nfix","EHF",13.3329781762047,"Nfix"
"672","chr4_82506079_82506977_Nfib","EHF",11.7095121980861,"Nfib"
"673","chr10_87271895_87272811_Ascl1","EHF",11.7246157209629,"Ascl1"
"674","chr19_19246556_19247480_Rorb","EHF",12.9884048165248,"Rorb"
"675","chr19_41495286_41496179_Lcor","EHF",11.9575244059813,"Lcor"
"676","chr19_41685194_41686046_Lcor","EHF",12.3573998225097,"Lcor"
"677","chr16_42674717_42675629_Zbtb20","EHF",13.3329781762047,"Zbtb20"
"678","chr2_116065357_116066261_Meis2","EHF",17.2738104286772,"Meis2"
"679","chr1_85810513_85811366_Sp100","FOXO3",11.7853924121576,"Sp100"
"680","chr1_85799575_85800431_Sp100","FOXO3",15.013460871226,"Sp100"
"681","chr10_4625041_4625909_Esr1","FOXO3",15.013460871226,"Esr1"
"682","chr10_4426687_4427585_Esr1","FOXO3",15.013460871226,"Esr1"
"683","chr10_42085072_42085998_Foxo3","FOXO3",14.4602211694956,"Foxo3"
"684","chr10_42139506_42140414_Foxo3","FOXO3",14.4602211694956,"Foxo3"
"685","chr10_42251011_42251888_Foxo3","FOXO3",15.013460871226,"Foxo3"
"686","chr14_17845524_17846421_Thrb","FOXO3",15.013460871226,"Thrb"
