"","regulatory regions","TF motif","motif score","Target_gene"
"343","chr1_168597912_168598826_Pbx1","FOXO3",11.6344767109004,"Pbx1"
"344","chr1_168501984_168502708_Pbx1","FOXO3",11.6344767109004,"Pbx1"
"345","chr12_73687166_73688059_Hif1a","FOXO3",11.6344767109004,"Hif1a"
"346","chr19_18871646_18872561_Rorb","FOXO3",14.188094418302,"Rorb"
"347","chr2_115817645_115818554_Meis2","FOXO3",14.188094418302,"Meis2"
"348","chr10_128204302_128205046_Stat2","FOXO3",14.7232281712788,"Stat2"
"349","chr12_85540873_85541779_Fos","FOXO3",14.188094418302,"Fos"
"350","chr2_75768103_75768912_Nfe2l2","FOXO3",11.6344767109004,"Nfe2l2"
"351","chr4_95076178_95076893_Jun","FOXO3",14.7232281712788,"Jun"
"352","chr8_84914956_84915833_Junb","FOXO3",11.6344767109004,"Junb"
"353","chr10_42088784_42089626_Foxo3","NFIA",12.7738480503847,"Foxo3"
"354","chr14_16483689_16484535_Rarb","NFIA",12.4535135497279,"Rarb"
"355","chr15_36993232_36994148_Grhl2","NFIA",13.3930175452807,"Grhl2"
"356","chr19_55784569_55785482_Tcf7l2","NFIA",12.8144479923696,"Tcf7l2"
"357","chr4_97714290_97715186_Nfia","NFIA",13.3930175452807,"Nfia"
"358","chr5_136382360_136383236_Cux1","NFIA",13.0415448240706,"Cux1"
"359","chr6_72926572_72927473_Tcf7l1","NFIA",12.6087015829326,"Tcf7l1"
"360","chr6_72778755_72779645_Tcf7l1","NFIA",12.5514181388264,"Tcf7l1"
"361","chr6_72653186_72654083_Tcf7l1","NFIA",13.177606267455,"Tcf7l1"
"362","chr9_63612505_63613394_Smad3","NFIA",13.177606267455,"Smad3"
"363","chr9_63968292_63969164_Smad3","NFIA",12.7860574040193,"Smad3"
"364","chr12_73098267_73099194_Six4","NFIA",12.8261335462448,"Six4"
"365","chr16_42674717_42675629_Zbtb20","NFIA",12.7337950942057,"Zbtb20"
"366","chr19_41628947_41629794_Lcor","NFIA",13.0368779039279,"Lcor"
"367","chr5_121838404_121839074_Cux2","NFIA",12.4629752711595,"Cux2"
"368","chr9_49796604_49797425_Ncam1","NFIA",13.089163399788,"Ncam1"
"369","chr12_73764430_73765313_Hif1a","NFIA",12.4991558290128,"Hif1a"
"370","chr9_44914472_44915382_Kmt2a","NFIA",12.8261335462448,"Kmt2a"
"371","chr12_73098267_73099194_Six1","NFIA",12.8261335462448,"Six1"
"372","chr12_72820728_72821644_Six1","NFIA",13.0415448240706,"Six1"
"373","chr19_18871646_18872561_Rorb","NFIA",12.6087015829326,"Rorb"
"374","chr3_99402171_99403093_Tbx15","NFIA",13.302699778728,"Tbx15"
"375","chr10_128204302_128205046_Stat2","NFIA",12.4629752711595,"Stat2"
"376","chr12_85540873_85541779_Fos","NFIA",12.8144479923696,"Fos"
"377","chr16_29945738_29946668_Hes1","NFIA",12.5596781940822,"Hes1"
"378","chr16_29977451_29978339_Hes1","NFIA",12.6656159696553,"Hes1"
"379","chr16_30060160_30061037_Hes1","NFIA",12.5798087271767,"Hes1"
"380","chr17_86731819_86732726_Epas1","NFIA",12.5894735955655,"Epas1"
"381","chr19_28621360_28622273_Glis3","NFIA",12.7668294166521,"Glis3"
"382","chr2_75772323_75773240_Nfe2l2","NFIA",12.8144479923696,"Nfe2l2"
"383","chr4_95143403_95144287_Jun","NFIA",12.4303226502518,"Jun"
"384","chr17_87490136_87491034_Epcam","NFIA",12.7860574040193,"Epcam"
"385","chr17_87619736_87620641_Epcam","NFIA",12.8069055588777,"Epcam"
"386","chr14_16575094_16575982_Rarb","NFIA",12.8545241345951,"Rarb"
"387","chr9_21015427_21016242_Icam1","NFIA",13.4122455326478,"Icam1"
"388","chr10_42088784_42089626_Foxo3","NFIX",10.6876919789401,"Foxo3"
"389","chr14_16483689_16484535_Rarb","NFIX",10.5941930161821,"Rarb"
"390","chr15_36993232_36994148_Grhl2","NFIX",10.5941930161821,"Grhl2"
"391","chr19_55784569_55785482_Tcf7l2","NFIX",10.5941930161821,"Tcf7l2"
"392","chr2_103238780_103239671_Ehf","NFIX",10.4881037165387,"Ehf"
"393","chr4_98003687_98004638_Nfia","NFIX",10.6043692063856,"Nfia"
"394","chr4_97714290_97715186_Nfia","NFIX",10.5941930161821,"Nfia"
"395","chr5_136445722_136446635_Cux1","NFIX",10.6043692063856,"Cux1"
"396","chr6_72653186_72654083_Tcf7l1","NFIX",10.6775157887366,"Tcf7l1"
"397","chr9_63612505_63613394_Smad3","NFIX",10.6775157887366,"Smad3"
"398","chr12_73098267_73099194_Six4","NFIX",10.6043692063856,"Six4"
"399","chr19_41628947_41629794_Lcor","NFIX",10.9036912579553,"Lcor"
"400","chr9_49796604_49797425_Ncam1","NFIX",10.7041029955539,"Ncam1"
"401","chr9_32708172_32708971_Ets1","NFIX",10.4881037165387,"Ets1"
"402","chr9_44914472_44915382_Kmt2a","NFIX",10.4881037165387,"Kmt2a"
"403","chr12_73098267_73099194_Six1","NFIX",10.6043692063856,"Six1"
"404","chr2_168836478_168837391_Nfatc2","NFIX",10.6043692063856,"Nfatc2"
"405","chr3_99402171_99403093_Tbx15","NFIX",10.854111089043,"Tbx15"
"406","chr16_30008537_30009411_Hes1","NFIX",10.664699016845,"Hes1"
"407","chr4_95143403_95144287_Jun","NFIX",10.854111089043,"Jun"
"408","chr17_87490136_87491034_Epcam","NFIX",10.4881037165387,"Epcam"
"409","chr14_16575094_16575982_Rarb","NFIX",10.7041029955539,"Rarb"
"410","chr9_21015427_21016242_Icam1","NFIX",10.8935150677518,"Icam1"
"411","chr10_42088784_42089626_Foxo3","ESR1",7.81149897784149,"Foxo3"
"412","chr12_35712342_35713257_Ahr","ESR1",3.79849936066051,"Ahr"
"413","chr15_37040885_37041810_Grhl2","ESR1",5.99067978277372,"Grhl2"
"414","chr2_103387822_103388621_Ehf","ESR1",5.8683212339769,"Ehf"
"415","chr4_97714290_97715186_Nfia","ESR1",9.35575546027291,"Nfia"
"416","chr5_136608545_136609459_Cux1","ESR1",6.76482563061845,"Cux1"
"417","chr6_72736650_72737562_Tcf7l1","ESR1",9.22147930562371,"Tcf7l1"
"418","chr6_72778755_72779645_Tcf7l1","ESR1",7.03948781767221,"Tcf7l1"
"419","chr8_84656569_84657470_Nfix","ESR1",3.91850995685596,"Nfix"
"420","chr9_63698498_63699390_Smad3","ESR1",4.07052421894281,"Smad3"
"421","chr5_122287913_122288777_Cux2","ESR1",6.82339031093769,"Cux2"
"422","chr5_122026506_122027336_Cux2","ESR1",5.08741451395579,"Cux2"
"423","chr9_72088958_72089884_Tcf12","ESR1",5.21107451370852,"Tcf12"
"424","chr8_76912568_76913416_Nr3c2","ESR1",8.21104436190796,"Nr3c2"
"425","chr9_32708172_32708971_Ets1","ESR1",3.60714422038905,"Ets1"
"426","chr9_44914472_44915382_Kmt2a","ESR1",3.95230863330782,"Kmt2a"
"427","chr2_168737607_168738516_Nfatc2","ESR1",4.8285651448333,"Nfatc2"
"428","chr3_99402171_99403093_Tbx15","ESR1",5.88087559943965,"Tbx15"
"429","chr17_86731819_86732726_Epas1","ESR1",7.04254534248189,"Epas1"
"430","chr7_19282250_19283088_Fosb","ESR1",9.79945714147435,"Fosb"
"431","chr10_42251011_42251888_Foxo3","NR3C2",11.5227991514039,"Foxo3"
"432","chr14_16515605_16516544_Rarb","NR3C2",7.53701160656444,"Rarb"
"433","chr15_36993232_36994148_Grhl2","NR3C2",6.25894063557678,"Grhl2"
"434","chr2_103209362_103210278_Ehf","NR3C2",14.0284794299188,"Ehf"
"435","chr5_77126155_77127056_Rest","NR3C2",6.36198353266391,"Rest"
"436","chr8_84698613_84699509_Nfix","NR3C2",10.4242769853423,"Nfix"
"437","chr9_44691638_44692527_Kmt2a","NR3C2",11.0565058798557,"Kmt2a"
"438","chr12_72820728_72821644_Six1","NR3C2",6.78754826255771,"Six1"
"439","chr2_75776782_75777687_Nfe2l2","NR3C2",9.67094347368158,"Nfe2l2"
"440","chr2_103209362_103210278_Ehf","GLIS3",8.30579273000162,"Ehf"
"441","chr2_103238780_103239671_Ehf","GLIS3",11.2187140711639,"Ehf"
"442","chr3_135516553_135517335_Nfkb1","GLIS3",7.96933252817889,"Nfkb1"
"443","chr9_63715869_63716786_Smad3","GLIS3",10.2690200102732,"Smad3"
"444","chr9_63968292_63969164_Smad3","GLIS3",9.84684454742748,"Smad3"
"445","chr12_85540873_85541779_Fos","GLIS3",8.42661033133115,"Fos"
"446","chr16_30066568_30067446_Hes1","GLIS3",9.82385680729053,"Hes1"
"447","chr19_28827509_28828404_Glis3","GLIS3",7.81921979956786,"Glis3"
"448","chr2_75772323_75773240_Nfe2l2","GLIS3",6.99122241713452,"Nfe2l2"
"449","chr4_32365920_32366833_Bach2","GLIS3",10.3101823604567,"Bach2"
"450","chr8_84743731_84744632_Junb","GLIS3",10.7562717627183,"Junb"
"451","chr8_84770305_84771226_Junb","GLIS3",7.11579490795612,"Junb"
"452","chr16_30063709_30064509_Hes1","GLIS3",8.04017801791535,"Hes1"
"453","chr1_85828734_85829649_Sp100","CUX1",12.3549450360614,"Sp100"
"454","chr16_92616619_92617511_Runx1","CUX1",12.6773996351302,"Runx1"
"455","chr4_97703891_97704741_Nfia","CUX1",14.0847821935547,"Nfia"
"456","chr9_63612505_63613394_Smad3","CUX1",12.7071327159105,"Smad3"
"457","chr1_168597912_168598826_Pbx1","CUX1",14.0550491127745,"Pbx1"
"458","chr4_32387535_32388474_Bach2","CUX1",12.2515451826213,"Bach2"
"459","chr1_85828734_85829649_Sp100","CUX2",12.6549652541995,"Sp100"
"460","chr4_97703891_97704741_Nfia","CUX2",14.5326032174568,"Nfia"
"461","chr9_63612505_63613394_Smad3","CUX2",12.6427689039453,"Smad3"
"462","chr1_168597912_168598826_Pbx1","CUX2",13.5456135122934,"Pbx1"
"463","chr4_32387535_32388474_Bach2","CUX2",12.6437982764712,"Bach2"
"464","chr15_36993232_36994148_Grhl2","ETS1",12.6467376664485,"Grhl2"
"465","chr6_144919469_144920366_Sox5","ETS1",13.2090385088784,"Sox5"
"466","chr9_63698498_63699390_Smad3","ETS1",11.9651704770932,"Smad3"
"467","chr16_42745928_42746804_Zbtb20","ETS1",14.0361569713146,"Zbtb20"
"468","chr16_87784162_87785054_Bach1","ETS1",14.5272879960819,"Bach1"
"469","chr4_95075375_95076055_Jun","ETS1",14.4657790923421,"Jun"
"470","chr17_87490136_87491034_Epcam","ETS1",13.4738561288847,"Epcam"
"471","chr16_92656525_92657434_Runx1","HSF2",14.1116206478553,"Runx1"
"472","chr2_103325053_103325954_Ehf","HSF2",12.3049098882633,"Ehf"
"473","chr2_103466910_103467811_Ehf","HSF2",13.383569703411,"Ehf"
"474","chr4_82915249_82916134_Nfib","HSF2",10.1857270039479,"Nfib"
"475","chr8_84656569_84657470_Nfix","HSF2",13.4709223813788,"Nfix"
"476","chr9_63968292_63969164_Smad3","HSF2",9.98341895879475,"Smad3"
"477","chr16_50673146_50674060_Bbx","HSF2",9.64490812173002,"Bbx"
"478","chr1_168597912_168598826_Pbx1","HSF2",12.3547584391332,"Pbx1"
"479","chr12_73764430_73765313_Hif1a","HSF2",9.59393404298424,"Hif1a"
"480","chr9_45042191_45043008_Kmt2a","HSF2",10.4224679408722,"Kmt2a"
"481","chr12_72820728_72821644_Six1","HSF2",9.89412463820958,"Six1"
"482","chr10_128204302_128205046_Stat2","HSF2",11.4278757149395,"Stat2"
"483","chr12_85684283_85685151_Fos","HSF2",17.8984527801802,"Fos"
"484","chr19_28621360_28622273_Glis3","HSF2",11.4175055524687,"Glis3"
"485","chr2_75772323_75773240_Nfe2l2","HSF2",13.1517031024204,"Nfe2l2"
"486","chr2_75768103_75768912_Nfe2l2","HSF2",9.6163603827544,"Nfe2l2"
"487","chr10_42107235_42108102_Foxo3","MEIS2",13.5768003687378,"Foxo3"
"488","chr10_42238187_42239016_Foxo3","MEIS2",11.8253262827985,"Foxo3"
"489","chr15_36993232_36994148_Grhl2","MEIS2",13.5768003687378,"Grhl2"
"490","chr16_92673920_92674806_Runx1","MEIS2",13.4424405187233,"Runx1"
"491","chr4_97714290_97715186_Nfia","MEIS2",13.5768003687378,"Nfia"
"492","chr5_136394557_136395437_Cux1","MEIS2",13.5768003687378,"Cux1"
"493","chr5_122287913_122288777_Cux2","MEIS2",13.4424405187233,"Cux2"
"494","chr5_121853508_121854406_Cux2","MEIS2",13.5768003687378,"Cux2"
"495","chr9_49796604_49797425_Ncam1","MEIS2",13.4424405187233,"Ncam1"
"496","chr12_73764430_73765313_Hif1a","MEIS2",11.8253262827985,"Hif1a"
"497","chr18_35021905_35022746_Egr1","MEIS2",13.4424405187233,"Egr1"
"498","chr2_33616005_33616896_Lmx1b","MEIS2",11.8253262827985,"Lmx1b"
"499","chr2_168836478_168837391_Nfatc2","MEIS2",13.4424405187233,"Nfatc2"
"500","chr2_75772323_75773240_Nfe2l2","MEIS2",13.4424405187233,"Nfe2l2"
"501","chr9_20992954_20993843_Icam1","MEIS2",13.5768003687378,"Icam1"
"502","chr19_55741208_55742064_Tcf7l2","MEIS2",13.4424405187233,"Tcf7l2"
"503","chr4_154585566_154586412_Prdm16","NFKB1",5.25476145858912,"Prdm16"
"504","chr8_84656569_84657470_Nfix","NFKB1",18.6306807109518,"Nfix"
"505","chr9_63715869_63716786_Smad3","NFKB1",6.0301820394203,"Smad3"
"506","chr12_85623461_85624336_Fos","NFKB1",8.31917845361385,"Fos"
"507","chr2_75763011_75763925_Nfe2l2","NFKB1",9.74957928581711,"Nfe2l2"
"508","chr8_84743731_84744632_Junb","NFKB1",6.79892785480845,"Junb"
"509","chr9_21021731_21022629_Icam1","NFKB1",6.31468496146782,"Icam1"
"510","chr19_55741208_55742064_Tcf7l2","NFKB1",5.31830359755349,"Tcf7l2"
"511","chr1_85810513_85811366_Sp100","PKNOX2",7.38829720333974,"Sp100"
"512","chr2_103238780_103239671_Ehf","PKNOX2",6.08682549127358,"Ehf"
"513","chr3_135527501_135528395_Nfkb1","PKNOX2",8.06781201974298,"Nfkb1"
"514","chr4_82915249_82916134_Nfib","PKNOX2",8.24037727868533,"Nfib"
"515","chr5_77154662_77155534_Rest","PKNOX2",9.03610488448422,"Rest"
"516","chr5_77129973_77130836_Rest","PKNOX2",8.24037727868533,"Rest"
"517","chr7_112917880_112918806_Tead1","PKNOX2",10.4509076675218,"Tead1"
"518","chr7_112823399_112824313_Tead1","PKNOX2",7.69954473039716,"Tead1"
"519","chr10_87271895_87272811_Ascl1","PKNOX2",6.77357520755415,"Ascl1"
"520","chr16_42745928_42746804_Zbtb20","PKNOX2",5.55300976905869,"Zbtb20"
"521","chr5_122287913_122288777_Cux2","PKNOX2",9.24925645295387,"Cux2"
"522","chr6_115134514_115135366_Pparg","PKNOX2",5.36670067558258,"Pparg"
"523","chr9_44691638_44692527_Kmt2a","PKNOX2",7.77727434405298,"Kmt2a"
"524","chr2_33874109_33874942_Lmx1b","PKNOX2",11.0408610396824,"Lmx1b"
"525","chr12_85684283_85685151_Fos","PKNOX2",5.6131732170868,"Fos"
"526","chr12_85540873_85541779_Fos","PKNOX2",7.6493626721165,"Fos"
"527","chr16_30060160_30061037_Hes1","PKNOX2",5.15707660232434,"Hes1"
"528","chr2_75869420_75870270_Nfe2l2","PKNOX2",8.47344654465186,"Nfe2l2"
"529","chr19_55784569_55785482_Tcf7l2","PROX1",12.2422120397684,"Tcf7l2"
"530","chr3_135521727_135522633_Nfkb1","PROX1",9.82390072089608,"Nfkb1"
"531","chr3_135527501_135528395_Nfkb1","PROX1",9.63974493266182,"Nfkb1"
"532","chr6_72740374_72741224_Tcf7l1","PROX1",11.3059510252051,"Tcf7l1"
"533","chr7_112826042_112826950_Tead1","PROX1",11.9783118543319,"Tead1"
"534","chr16_30066568_30067446_Hes1","PROX1",13.2821382765746,"Hes1"
"535","chr2_75776782_75777687_Nfe2l2","PROX1",11.3799152061619,"Nfe2l2"
"536","chr8_84770305_84771226_Junb","PROX1",14.559458696002,"Junb"
"537","chr5_77129973_77130836_Rest","SMAD3",10.9981809357727,"Rest"
"538","chr5_136382360_136383236_Cux1","SMAD3",10.3435728964472,"Cux1"
"539","chr6_72778755_72779645_Tcf7l1","SMAD3",10.536095732208,"Tcf7l1"
"540","chr12_73098267_73099194_Six4","SMAD3",17.8193765082613,"Six4"
"541","chr9_32708172_32708971_Ets1","SMAD3",10.3181554865018,"Ets1"
"542","chr12_73098267_73099194_Six1","SMAD3",17.8193765082613,"Six1"
"543","chr4_95076178_95076893_Jun","SMAD3",13.7559401721936,"Jun"
"544","chr12_27342511_27343434_Sox11","SMAD3",10.3181554865018,"Sox11"
"545","chr4_98003687_98004638_Nfia","TBX15",11.3699114536524,"Nfia"
"546","chr5_136445722_136446635_Cux1","TBX15",11.3699114536524,"Cux1"
"547","chr7_112696933_112697821_Tead1","TBX15",15.3102617875335,"Tead1"
"548","chr9_63698498_63699390_Smad3","TBX15",11.3699114536524,"Smad3"
"549","chr9_63612505_63613394_Smad3","TBX15",15.3102617875335,"Smad3"
"550","chr16_42745928_42746804_Zbtb20","TBX15",15.3102617875335,"Zbtb20"
"551","chr5_122268894_122269786_Cux2","TBX15",11.3699114536524,"Cux2"
"552","chr12_73764430_73765313_Hif1a","TBX15",11.8060722086986,"Hif1a"
"553","chr9_44691638_44692527_Kmt2a","TBX15",15.3102617875335,"Kmt2a"
"554","chr12_85598824_85599738_Fos","TBX15",11.3699114536524,"Fos"
"555","chr17_86525708_86526622_Epas1","TBX15",15.3102617875335,"Epas1"
"556","chr19_28850224_28851133_Glis3","TBX15",15.3102617875335,"Glis3"
"557","chr4_32387535_32388474_Bach2","TBX15",11.8060722086986,"Bach2"
"558","chr4_32179519_32180418_Bach2","TBX15",15.3102617875335,"Bach2"
"559","chr4_95075375_95076055_Jun","TBX15",11.3699114536524,"Jun"
"560","chr4_98003687_98004638_Nfia","HIF1A",13.0285155057323,"Nfia"
"561","chr7_19316346_19317199_Fosb","HIF1A",12.2993173616467,"Fosb"
"562","chr16_30063709_30064509_Hes1","HIF1A",12.7311195985857,"Hes1"
"563","chr1_85810513_85811366_Sp100","RBPJ",12.9766179505817,"Sp100"
"564","chr12_35712342_35713257_Ahr","RBPJ",13.0875821070409,"Ahr"
"565","chr12_35294416_35295333_Ahr","RBPJ",12.6949035315231,"Ahr"
"566","chr12_35291592_35292512_Ahr","RBPJ",12.4705721078554,"Ahr"
"567","chr15_37040885_37041810_Grhl2","RBPJ",12.4705721078554,"Grhl2"
"568","chr15_37312713_37313565_Grhl2","RBPJ",12.8682497112109,"Grhl2"
"569","chr16_92673920_92674806_Runx1","RBPJ",12.8668693024469,"Runx1"
"570","chr16_92656525_92657434_Runx1","RBPJ",12.5974733994097,"Runx1"
"571","chr2_103325053_103325954_Ehf","RBPJ",12.5974733994097,"Ehf"
"572","chr2_103387822_103388621_Ehf","RBPJ",12.3823006186039,"Ehf"
"573","chr2_103258930_103259848_Ehf","RBPJ",12.9987302458592,"Ehf"
"574","chr3_135628476_135629356_Nfkb1","RBPJ",12.5837255001693,"Nfkb1"
"575","chr4_82915249_82916134_Nfib","RBPJ",12.8868547199904,"Nfib"
"576","chr4_98003687_98004638_Nfia","RBPJ",13.1994576329097,"Nfia"
"577","chr4_97714290_97715186_Nfia","RBPJ",12.5851059089333,"Nfia"
"578","chr4_154585566_154586412_Prdm16","RBPJ",12.5851059089333,"Prdm16"
"579","chr4_154496858_154497698_Prdm16","RBPJ",12.9286813211085,"Prdm16"
"580","chr5_77383954_77384814_Rest","RBPJ",13.1020275007962,"Rest"
"581","chr5_136394557_136395437_Cux1","RBPJ",13.0896600103198,"Cux1"
"582","chr6_72736650_72737562_Tcf7l1","RBPJ",12.8168057952397,"Tcf7l1"
"583","chr7_112826042_112826950_Tead1","RBPJ",12.8682497112109,"Tead1"
"584","chr9_63698498_63699390_Smad3","RBPJ",13.1020275007962,"Smad3"
"585","chr9_63968292_63969164_Smad3","RBPJ",12.7155864435816,"Smad3"
"586","chr10_87271895_87272811_Ascl1","RBPJ",12.8682497112109,"Ascl1"
"587","chr16_50673146_50674060_Bbx","RBPJ",12.4705721078554,"Bbx"
"588","chr19_41495286_41496179_Lcor","RBPJ",12.3823006186039,"Lcor"
"589","chr19_41628947_41629794_Lcor","RBPJ",13.0896600103198,"Lcor"
"590","chr5_121809416_121810283_Cux2","RBPJ",12.5524170059355,"Cux2"
"591","chr9_37359292_37359984_Pknox2","RBPJ",13.1020275007962,"Pknox2"
"592","chr12_73764430_73765313_Hif1a","RBPJ",13.1994576329097,"Hif1a"
"593","chr8_76912568_76913416_Nr3c2","RBPJ",12.5524170059355,"Nr3c2"
"594","chr9_44691638_44692527_Kmt2a","RBPJ",12.5830280056544,"Kmt2a"
"595","chr2_33616005_33616896_Lmx1b","RBPJ",12.5851059089333,"Lmx1b"
"596","chr2_168737607_168738516_Nfatc2","RBPJ",12.5974733994097,"Nfatc2"
"597","chr2_168545435_168546324_Nfatc2","RBPJ",12.3823006186039,"Nfatc2"
"598","chr16_29945738_29946668_Hes1","RBPJ",12.6935231227592,"Hes1"
"599","chr16_30058944_30059703_Hes1","RBPJ",12.5837255001693,"Hes1"
"600","chr16_29977451_29978339_Hes1","RBPJ",12.6934741483041,"Hes1"
"601","chr16_87784162_87785054_Bach1","RBPJ",12.6935231227592,"Bach1"
"602","chr17_86964339_86965218_Epas1","RBPJ",12.5851059089333,"Epas1"
"603","chr19_28850224_28851133_Glis3","RBPJ",12.422746810958,"Glis3"
"604","chr19_28834539_28835371_Glis3","RBPJ",12.4103793204816,"Glis3"
"605","chr19_28827509_28828404_Glis3","RBPJ",13.0896600103198,"Glis3"
"606","chr2_75772323_75773240_Nfe2l2","RBPJ",12.8682497112109,"Nfe2l2"
"607","chr2_75869420_75870270_Nfe2l2","RBPJ",12.5524170059355,"Nfe2l2"
"608","chr2_75621877_75622796_Nfe2l2","RBPJ",13.1020275007962,"Nfe2l2"
"609","chr4_95075375_95076055_Jun","RBPJ",12.8682497112109,"Jun"
"610","chr7_19316346_19317199_Fosb","RBPJ",12.4842174647769,"Fosb"
"611","chr8_84914956_84915833_Junb","RBPJ",12.8682497112109,"Junb"
"612","chr8_84770305_84771226_Junb","RBPJ",12.8682497112109,"Junb"
"613","chr9_20992954_20993843_Icam1","RBPJ",13.1020275007962,"Icam1"
"614","chr14_16575094_16575982_Rarb","RBPJ",12.4941761444727,"Rarb"
"615","chr9_63757738_63758644_Smad3","RBPJ",12.5851059089333,"Smad3"
"616","chr1_190170249_190171137_Prox1","RBPJ",12.8682497112109,"Prox1"
"617","chr16_30063709_30064509_Hes1","RBPJ",12.9987302458592,"Hes1"
"618","chr1_85810513_85811366_Sp100","SIX1",12.2288571025788,"Sp100"
"619","chr14_17410566_17411425_Thrb","SIX1",13.3028019551048,"Thrb"
"620","chr2_103209362_103210278_Ehf","SIX1",14.5360635460724,"Ehf"
"621","chr2_103466910_103467811_Ehf","SIX1",13.8255018039947,"Ehf"
"622","chr2_103387822_103388621_Ehf","SIX1",12.7626462642937,"Ehf"
"623","chr4_154496858_154497698_Prdm16","SIX1",13.4558253749054,"Prdm16"
"624","chr10_87271895_87272811_Ascl1","SIX1",11.5546759505462,"Ascl1"
"625","chr12_73035322_73036124_Six4","SIX1",12.3613025928557,"Six4"
"626","chr16_50673146_50674060_Bbx","SIX1",11.5425667292686,"Bbx"
"627","chr1_168334656_168335541_Pbx1","SIX1",12.0878290232576,"Pbx1"
"628","chr12_73764430_73765313_Hif1a","SIX1",12.9263473138007,"Hif1a"
"629","chr6_115127038_115127949_Pparg","SIX1",13.1145329724987,"Pparg"
"630","chr8_76912568_76913416_Nr3c2","SIX1",11.8160763936224,"Nr3c2"
"631","chr12_73035322_73036124_Six1","SIX1",12.3613025928557,"Six1"
"632","chr2_33874109_33874942_Lmx1b","SIX1",11.8727595940694,"Lmx1b"
"633","chr3_99402171_99403093_Tbx15","SIX1",14.7951878963898,"Tbx15"
"634","chr12_85684283_85685151_Fos","SIX1",12.2705106634979,"Fos"
"635","chr16_87602542_87603436_Bach1","SIX1",16.3177961856193,"Bach1"
"636","chr17_86523067_86523965_Epas1","SIX1",11.8160763936224,"Epas1"
"637","chr2_75621877_75622796_Nfe2l2","SIX1",14.5360635460724,"Nfe2l2"
"638","chr10_42251011_42251888_Foxo3","TFDP1",14.4678182745775,"Foxo3"
"639","chr5_77154662_77155534_Rest","TFDP1",13.4346590060622,"Rest"
"640","chr8_84656569_84657470_Nfix","TFDP1",14.2400462726676,"Nfix"
"641","chr10_57631653_57632539_Hsf2","TFDP1",12.2998761292292,"Hsf2"
"642","chr5_122280677_122281225_Cux2","TFDP1",12.1572326091774,"Cux2"
"643","chr9_49796604_49797425_Ncam1","TFDP1",15.4056536221538,"Ncam1"
"644","chr9_45042191_45043008_Kmt2a","TFDP1",11.9403181667131,"Kmt2a"
"645","chr9_44691638_44692527_Kmt2a","TFDP1",11.7555185000847,"Kmt2a"
"646","chr2_116066930_116067722_Meis2","TFDP1",12.2238807025846,"Meis2"
"647","chr12_85598824_85599738_Fos","TFDP1",11.6401282019018,"Fos"
"648","chr16_30066568_30067446_Hes1","TFDP1",11.8643227400686,"Hes1"
"649","chr16_30008537_30009411_Hes1","TFDP1",14.5206237041645,"Hes1"
"650","chr19_28621360_28622273_Glis3","TFDP1",13.0810935170105,"Glis3"
"651","chr14_16575094_16575982_Rarb","TFDP1",12.443314066657,"Rarb"
"652","chr19_55741208_55742064_Tcf7l2","TFDP1",14.1520108070611,"Tcf7l2"
"653","chr4_154636756_154637324_Prdm16","TFDP1",11.9635081637706,"Prdm16"
"654","chr10_42134921_42135824_Foxo3","ZBTB7A",12.2364119451087,"Foxo3"
"655","chr10_42088784_42089626_Foxo3","ZBTB7A",14.8700245700377,"Foxo3"
"656","chr12_35294416_35295333_Ahr","ZBTB7A",12.1326546546863,"Ahr"
"657","chr2_103209362_103210278_Ehf","ZBTB7A",12.7313502172256,"Ehf"
"658","chr6_144919469_144920366_Sox5","ZBTB7A",13.330842492872,"Sox5"
"659","chr8_84656569_84657470_Nfix","ZBTB7A",12.9992949788619,"Nfix"
"660","chr9_63698498_63699390_Smad3","ZBTB7A",13.2188392191437,"Smad3"
"661","chr16_42674717_42675629_Zbtb20","ZBTB7A",12.9172251156202,"Zbtb20"
"662","chr5_122026506_122027336_Cux2","ZBTB7A",14.7346026031349,"Cux2"
"663","chr16_30066568_30067446_Hes1","ZBTB7A",12.8305437621166,"Hes1"
"664","chr16_87725715_87726590_Bach1","ZBTB7A",12.953809262283,"Bach1"
"665","chr16_87784162_87785054_Bach1","ZBTB7A",12.9735861052009,"Bach1"
"666","chr17_86731819_86732726_Epas1","ZBTB7A",12.0340908747412,"Epas1"
"667","chr2_75772323_75773240_Nfe2l2","ZBTB7A",12.3734813922419,"Nfe2l2"
"668","chr4_95075375_95076055_Jun","ZBTB7A",13.4978856531195,"Jun"
"669","chr9_63757738_63758644_Smad3","ZBTB7A",12.0112263905657,"Smad3"
"670","chr2_116065357_116066261_Meis2","ZBTB7A",14.3791016533847,"Meis2"
"671","chr9_21015427_21016242_Icam1","ZBTB7A",12.0785806799679,"Icam1"
"672","chr1_39313434_39314370_Npas2","ZEB1",13.3304168214351,"Npas2"
"673","chr16_92656525_92657434_Runx1","ZEB1",13.5422665124018,"Runx1"
"674","chr3_135527501_135528395_Nfkb1","ZEB1",12.9720974105889,"Nfkb1"
"675","chr4_82915249_82916134_Nfib","ZEB1",13.1566648442219,"Nfib"
"676","chr4_154585566_154586412_Prdm16","ZEB1",13.5422665124018,"Prdm16"
"677","chr5_77407383_77408303_Rest","ZEB1",12.6942485228764,"Rest"
