Cell,class
RU1108a_Bambanker_135014286768947,RU1108
RU1181C_122499691333876,RU1181
RU1322A_LN_122307606604518,RU1322
RU1144_LN_204351817075932,RU1144
RU1108a_RPMI_204816853908723,RU1108
RU1215_130133995251438,RU1215
RU1152_236847661509918,RU1152
RU1108a_Bambanker_Frozen_231822849329525,RU1108
RU1181B_231703530064805,RU1181
RU1108a_RPMI_131097901614819,RU1108
RU1145_126227588995883,RU1145
RU1215_162070010915557,RU1215
RU1145_170180385586539,RU1145
RU1293A_196115533781413,RU1293
RU1108a_RPMI_192747102943022,RU1108
RU1229A_Frozen_121735034095525,RU1229
RU1152_120781416647580,RU1152
RU1293A_162078869904156,RU1293
RU1066_226883188509027,RU1066
RU1293A_126224455322467,RU1293
RU1108a_Bambanker_Frozen_155888854874358,RU1108
RU1293A_195545376122718,RU1293
RU1293A_197057083784036,RU1293
RU1066_232302646578524,RU1066
PleuralEffusion_122310397978341,PleuralEffusion
RU1181B_122359133689771,RU1181
RU1293A_129515623205748,RU1293
RU1108a_RPMI_200563808692083,RU1108
RU1322A_LN_239459001321900,RU1322
RU1066_130693115268339,RU1066
RU1231A_197057070684070,RU1231
RU1145_197058291681590,RU1145
RU1215_156051956422901,RU1215
RU1215_200418719554462,RU1215
RU1322A_LN_157684197386141,RU1322
RU1144_LN_226970322819366,RU1144
RU1181B_236845411227950,RU1181
RU1181B_205913413085542,RU1181
RU1215_160988887137118,RU1215
RU1145_240136813173531,RU1145
RU1215_125786529852277,RU1215
RU1145_192180147935670,RU1145
RU1066_130144732659124,RU1066
RU1181B_192677424884516,RU1181
RU1229A_Frozen_134462202862902,RU1229
RU1144_LN_227354856507740,RU1144
RU1080C_133906810202461,RU1080
RU1195A_121940359952748,RU1195
RU1229A_Frozen_134936708631262,RU1229
RU1195A_122497244256043,RU1195
RU1065C_134936689338149,RU1065
RU426B_169640044649387,RU426
RU1322A_LN_170738704668972,RU1322
RU1144_LN_192859664705443,RU1144
RU1144_T_197135454390190,RU1144
RU1080C_230816706653035,RU1080
RU1293A_241030004599534,RU1293
RU1231A_235128478427566,RU1231
RU1322A_LN_130133995436460,RU1322
RU1229A_Frozen_226212247955894,RU1229
RU1152_231357516233564,RU1152
RU1145_169579780192493,RU1145
RU1215_169658278635891,RU1215
RU1144_LN_161451939088757,RU1144
RU1108a_RPMI_196638189705573,RU1108
RU1144_T_161548575820076,RU1144
RU1144_LN_121319737387291,RU1144
RU1215_122378473392870,RU1215
RU1229A_Frozen_157534947302307,RU1229
RU1080C_157469180585765,RU1080
RU1144_LN_170276726720821,RU1144
RU1293A_234992266300660,RU1293
RU1108a_Bambanker_197188186498844,RU1108
RU1293A_197280126127012,RU1293
RU1108a_RPMI_201465598949227,RU1108
RU1322A_LN_226213487561571,RU1322
RU1108a_Bambanker_Frozen_235737680656756,RU1108
RU1144_LN_235000991176621,RU1144
RU1145_241114577061739,RU1145
RU1108a_Bambanker_157684197899684,RU1108
RU1145_204911358400757,RU1145
RU1181C_204290747747059,RU1181
RU1108a_RPMI_204351817075508,RU1108
RU1108a_Bambanker_166351395833564,RU1108
RU1108a_Bambanker_Frozen_170137141034270,RU1108
RU1293A_134395524204853,RU1293
RU1215_129447740431084,RU1215
RU1231A_200015229872485,RU1231
RU1108a_RPMI_199944347511132,RU1108
RU1181B_130133964212468,RU1181
RU1231A_165782044203435,RU1231
RU1293A_197066478181211,RU1293
RU1144_LN_134539692140779,RU1144
RU779D_170797774788829,RU779
RU1293A_195488097167131,RU1293
RU426B_192318633851701,RU426
RU1231A_164707390147868,RU1231
RU1293A_134946191497573,RU1293
RU1181B_196500589569820,RU1181
RU1124A_LN_169658297727340,RU1124
RU1215_161952141260643,RU1215
RU1293A_206068883351349,RU1293
RU1322A_LN_196095788870069,RU1322
RU1080C_157673057015598,RU1080
RU1231A_130074671700790,RU1231
RU1108a_RPMI_231770055731035,RU1108
RU1181B_122490832734958,RU1181
RU1231A_134060516432692,RU1231
RU1231A_156945431312804,RU1231
RU1231A_226212260469605,RU1231
RU1231A_200905124928411,RU1231
RU1322A_LN_160364256939421,RU1322
RU1152_228049567301043,RU1152
RU1080C_232321046931811,RU1080
RU1080C_232303617240492,RU1080
RU1293A_205984011312484,RU1293
RU1108a_RPMI_134033645882222,RU1108
RU1145_133895312853748,RU1145
RU1080C_131165964355947,RU1080
RU1293A_120786785266461,RU1293
RU1181C_166273863771894,RU1181
RU1108a_RPMI_230741425642790,RU1108
RU1293A_226970294937436,RU1293
RU1108a_Bambanker_157684197349811,RU1108
RU1322A_LN_156395273309595,RU1322
RU1229A_Frozen_164761869703091,RU1229
RU1231A_236167982143204,RU1231
RU1108a_Bambanker_Frozen_231270780360924,RU1108
RU1080C_134395496348509,RU1080
RU1108a_Bambanker_Frozen_160910657141596,RU1108
RU1322A_LN_191697117173485,RU1322
RU1152_134517097445606,RU1152
RU1108a_Bambanker_Frozen_157562577471917,RU1108
RU1293A_227911860141349,RU1293
RU1215_165309509192475,RU1215
RU426B_236700590328668,RU426
RU1293A_200570500958051,RU1293
RU1231A_134945432848283,RU1231
RU1145_200563777267443,RU1145
RU1108a_RPMI_162078842087723,RU1108
RU1066_122436428970803,RU1066
RU1231A_196172070219059,RU1231
RU1181B_169021671590819,RU1181
RU1144_LN_236639623526244,RU1144
RU1293A_121869104441654,RU1293
RU1215_192306956941532,RU1215
RU1066_157072011681118,RU1066
RU1108a_Bambanker_239448248933622,RU1108
RU1145_235198513040749,RU1145
RU1322A_LN_235550835074988,RU1322
RU1144_LN_227982967991581,RU1144
RU1231A_122444899039662,RU1231
RU1231A_122505060277470,RU1231
RU1108a_Bambanker_Frozen_240498368429363,RU1108
RU1293A_227293403232565,RU1293
RU1108a_RPMI_155842550054323,RU1108
RU1108a_Bambanker_Frozen_201111654484852,RU1108
RU1215_195488065116454,RU1215
RU1108a_Bambanker_160903141480181,RU1108
RU1144_LN_235122008713075,RU1144
RU1080C_165729342281446,RU1080
RU1322A_LN_191099043007213,RU1322
RU1108a_Bambanker_131175210243867,RU1108
RU1108a_Bambanker_197256771712869,RU1108
RU1322A_LN_157071983991092,RU1322
RU1293A_204410994146091,RU1293
PleuralEffusion_232318618195676,PleuralEffusion
RU1293A_239939110522100,RU1293
RU1108a_Bambanker_230809103120300,RU1108
RU1322A_LN_170738750547750,RU1322
RU1152_161529235655925,RU1152
RU1293A_156022953102643,RU1293
RU1144_LN_231770102085486,RU1144
RU1152_126680976022430,RU1152
RU1108a_Bambanker_Frozen_165327896955691,RU1108
RU1108a_RPMI_120703409121197,RU1108
RU1229A_Frozen_133921842056622,RU1229
RU1080C_204911389075302,RU1080
RU1066_192255444499373,RU1066
RU1080C_131081004078822,RU1080
RU1145_134447975316381,RU1145
RU1322A_LN_134378182569381,RU1322
RU1293A_156048574560996,RU1293
RU1108a_Bambanker_130142298130780,RU1108
RU1229A_Frozen_121254253082468,RU1229
RU1144_LN_231366221543859,RU1144
RU1293A_196157038316773,RU1293
RU1108a_Bambanker_Frozen_170181076372267,RU1108
RU1108a_Bambanker_Frozen_162078869838683,RU1108
RU1152_130142317173484,RU1152
RU1108a_RPMI_239458046921014,RU1108
RU1293A_235007414032795,RU1293
RU1124A_LN_129447694625077,RU1124
RU1145_166332113829235,RU1145
RU1080C_232252180444915,RU1080
RU1181B_120850270345948,RU1181
RU1108a_RPMI_130624829708710,RU1108
RU1144_LN_231754888862428,RU1144
RU1229A_Frozen_235551820568996,RU1229
RU1181B_226746032580444,RU1181
RU1144_LN_129565671963550,RU1144
RU1108a_RPMI_126681628232613,RU1108
RU1231A_166333947464493,RU1231
RU1108a_RPMI_121338005408051,RU1108
RU1181C_235197320095973,RU1181
RU1293A_231220211530598,RU1293
RU1231A_231703483112819,RU1231
RU1231A_235214396873566,RU1231
RU1293A_161452731882275,RU1293
RU1080C_200975973018027,RU1080
RU1322A_LN_240145107369372,RU1322
RU1080C_160988906805093,RU1080
RU1322A_LN_166407915661549,RU1322
RU1181B_170265211981219,RU1181
RU1108a_RPMI_239475388508963,RU1108
RU1066_120864485357926,RU1066
RU1215_201542908720990,RU1215
RU1181C_232370426197860,RU1181
RU426B_231289973783989,RU426
RU1322A_LN_170797806017246,RU1322
RU1144_LN_164631947208987,RU1144
RU1108a_Bambanker_134936677178597,RU1108
RU1080C_239594458475891,RU1080
RU1181C_196654134642910,RU1181
RU1144_T_239587862662558,RU1144
RU1066_241098904980390,RU1066
RU1181C_164701739859235,RU1181
RU1152_156022984882926,RU1152
RU1108a_Bambanker_192859710831022,RU1108
RU1108a_Bambanker_Frozen_130624783240604,RU1108
RU1152_130665332562205,RU1152
RU426B_205915425990451,RU426
RU1108a_Bambanker_231891402962788,RU1108
RU1066_239391502128988,RU1066
RU1145_169027877653749,RU1145
RU1231A_129998570051814,RU1231
RU1293A_239612546411365,RU1293
RU1144_T_201114472368494,RU1144
RU1108a_Bambanker_Frozen_236170027128542,RU1108
RU1108a_RPMI_191553906792883,RU1108
RU1215_166273832402213,RU1215
RU1215_191215631723235,RU1215
RU1108a_Bambanker_Frozen_170276754504419,RU1108
RU1231A_131095902173493,RU1231
RU1108a_Bambanker_Frozen_170268029770589,RU1108
RU1181C_232370411297053,RU1181
RU1322A_LN_235551774686493,RU1322
RU426B_226889791663003,RU426
RU1108a_RPMI_205870240746283,RU1108
RU1215_231282323078430,RU1215
RU1144_T_191215678478260,RU1144
RU1231A_131234266831157,RU1231
RU426B_125798226483125,RU426
RU1293A_231754888760678,RU1293
RU1181B_155842577283365,RU1181
RU1229A_Frozen_197051867417012,RU1229
RU1322A_LN_200493030132469,RU1322
RU1108a_RPMI_228042038499116,RU1108
RU1322A_LN_240617703196980,RU1322
RU1066_235550881016156,RU1066
RU1181B_204342153329075,RU1181
RU1231A_135005247485750,RU1231
RU1065C_226821225957292,RU1065
RU1144_LN_166332082605276,RU1144
RU1145_122428824349084,RU1145
RU1229A_Frozen_165326911125412,RU1229
RU1229A_Frozen_200982536313245,RU1229
RU1108a_RPMI_235550862428083,RU1108
RU426B_165714264210219,RU426
RU1229A_Frozen_230609233328437,RU1229
RU1145_126218845775597,RU1145
RU1066_226394635913454,RU1066
RU1108a_Bambanker_192806963309796,RU1108
RU1144_LN_126294007626477,RU1144
RU1181C_160904034540956,RU1181
RU1181B_236158185065259,RU1181
RU1293A_196500603981093,RU1293
RU1181B_161326329906934,RU1181
RU1181C_162011062332843,RU1181
RU1144_LN_235070737734388,RU1144
RU1215_192129413901021,RU1215
RU1181C_240135578446051,RU1181
RU1322A_LN_192186322107747,RU1322
RU1322A_LN_204968413317478,RU1322
RU1322A_LN_230799438900523,RU1322
RU1152_236220493019492,RU1152
RU1215_239596337319204,RU1215
RU1145_130529132694438,RU1145
RU1066_234992247912742,RU1066
RU1231A_161452744431924,RU1231
RU1108a_Bambanker_129978418453406,RU1108
RU1108a_Bambanker_Frozen_161889622902684,RU1108
RU1080C_164750326910308,RU1080
RU1144_T_165385699191067,RU1144
RU1080C_196596582737716,RU1080
RU1293A_199814337477933,RU1293
RU1066_160928730311902,RU1066
RU1229A_Frozen_164750358136668,RU1229
RU1145_121826186553196,RU1145
RU1108a_RPMI_169727133148894,RU1108
RU1181B_122499691080429,RU1181
RU1080C_121955392636709,RU1080
RU1181B_200991379938206,RU1181
RU1124A_LN_129430407731108,RU1124
RU1108a_Bambanker_235070738327387,RU1108
RU1293A_121338708252517,RU1293
RU1231A_135692488133875,RU1231
RU1293A_161538764630836,RU1293
RU1066_170327488513765,RU1066
RU1080C_169039925459758,RU1080
RU1144_LN_170877934517099,RU1144
RU1229A_Frozen_130134888827740,RU1229
RU1231A_191141974038301,RU1231
RU1293A_129576455223661,RU1293
RU1145_227990499347886,RU1145
RU426B_134465289308406,RU426
RU1152_196664918403427,RU1152
RU1066_131309562718053,RU1066
RU1066_160440058764507,RU1066
RU1181B_239381811710901,RU1181
RU1145_155888882731310,RU1145
RU1108a_RPMI_241106374745334,RU1108
RU1066_133974616587692,RU1066
RU1181B_164759082286366,RU1181
RU1080C_197280125893405,RU1080
RU1322A_LN_169014052633326,RU1322
RU1145_161462663461604,RU1145
RU1293A_192104033630059,RU1293
RU1181C_165191512938206,RU1181
RU1293A_205933591612206,RU1293
RU1144_LN_231917024143205,RU1144
RU1231A_135501362935725,RU1231
RU1080C_125606160160563,RU1080
RU426B_192265766522085,RU426
RU1293A_156572856014572,RU1293
RU426B_240482276726565,RU426
RU1108a_RPMI_195623369268452,RU1108
RU1229A_Frozen_192120171743454,RU1229
RU1144_LN_121826140174179,RU1144
RU1080C_130665363717413,RU1080
RU1066_130134915857781,RU1066
RU1293A_235122036431085,RU1293
RU1231A_157140435003765,RU1231
RU1231A_130539689500060,RU1231
RU426B_129515635264747,RU426
RU1145_192678068938995,RU1145
RU1144_T_120703436835765,RU1144
RU1215_227293371775918,RU1215
RU1293A_204763032931036,RU1293
RU779D_196707177676070,RU779
RU1215_165395408772444,RU1215
RU1293A_126268612725595,RU1293
RU1108a_RPMI_195967101548451,RU1108
RU1231A_236221682608987,RU1231
RU1144_LN_231340604606390,RU1144
RU1181C_161384177977771,RU1181
RU1066_227354856012715,RU1066
RU1108a_RPMI_121276787541859,RU1108
RU1108a_RPMI_201595508930979,RU1108
RU1181B_161529267178852,RU1181
RU1145_125239746049894,RU1145
RU1181C_240145107924724,RU1181
RU1181C_231349968358238,RU1181
RU1080C_126843092360438,RU1080
RU1231A_226417184003876,RU1231
RU1215_195427027543901,RU1215
RU779D_134396865531102,RU779
RU1322A_LN_135572197625180,RU1322
RU1229A_Frozen_165713592642293,RU1229
RU1124A_LN_125127896746230,RU1124
RU1080C_134590782954733,RU1080
RU1293A_120864516762995,RU1293
RU1322A_LN_122350421790005,RU1322
RU1124A_LN_204968401000733,RU1124
RU1108a_Bambanker_Frozen_201523568434470,RU1108
RU1066_157072030820190,RU1066
RU1108a_RPMI_201114504609115,RU1108
RU1066_131310548072349,RU1066
RU1215_169640025544924,RU1215
RU1293A_161384178076470,RU1293
RU1322A_LN_205932383563051,RU1322
RU1231A_126888162511797,RU1231
RU426B_130142271290590,RU426
RU1293A_192815669033773,RU1293
RU1144_LN_126218818729843,RU1144
RU1215_164707376786165,RU1215
RU1145_130203891133214,RU1145
RU1293A_121414897035699,RU1293
RU1181C_133924257651436,RU1181
RU1231A_241109240068892,RU1231
RU1080C_201446647249701,RU1080
RU1322A_LN_227357125725478,RU1322
RU1065C_227921676659126,RU1065
RU1293A_130118797117678,RU1293
RU1080C_134034899978166,RU1080
RU1145_235737693186339,RU1145
RU1152_231145184029029,RU1152
RU1108a_Bambanker_Frozen_121896113723676,RU1108
RU426B_166288876759398,RU426
RU1293A_226746064092523,RU1293
RU1108a_Bambanker_Frozen_125197018884470,RU1108
RU1066_235119995639598,RU1066
RU1108a_RPMI_134540497992614,RU1108
RU1293A_121940405566763,RU1293
RU1181B_120726943382948,RU1181
RU1080C_196662905161957,RU1080
RU1322A_LN_204214664812957,RU1322
RU1181C_239956425098973,RU1181
RU1229A_Frozen_161959837645612,RU1229
RU1181B_122505059822494,RU1181
RU1231A_239611740608739,RU1231
RU1181C_231703529606445,RU1181
RU1108a_RPMI_162090681256876,RU1108
RU1108a_Bambanker_Frozen_236650105289500,RU1108
RU1293A_231357470391524,RU1293
RU1144_LN_201595494525852,RU1144
RU1080C_201119826918172,RU1080
RU1215_135501343779763,RU1215
RU1145_165302261439220,RU1145
RU426B_160905391924957,RU426
RU1215_131302227097947,RU1215
RU1322A_LN_196730684394414,RU1322
RU1293A_227920825215915,RU1293
RU1108a_Bambanker_Frozen_157477589866854,RU1108
RU426B_204911389302004,RU426
RU1080C_134540497444067,RU1080
RU1293A_130539704216812,RU1293
RU1080C_165714264210732,RU1080
RU1108a_Bambanker_Frozen_201523553851637,RU1108
RU1231A_156033703369974,RU1231
RU1145_192180166707628,RU1145
RU1145_199962379107228,RU1145
RU1108a_Bambanker_231754888537886,RU1108
RU1080C_126843079579574,RU1080
RU1215_162004665788852,RU1215
RU1181B_157469148899700,RU1181
RU1215_232370411034934,RU1215
RU1108a_RPMI_226265832803763,RU1108
RU1293A_192317740202732,RU1293
RU1293A_130615031544627,RU1293
RU1181B_134513474361076,RU1181
RU1144_LN_162090699836206,RU1144
RU1108a_RPMI_235548433045852,RU1108
RU1108a_Bambanker_Frozen_161893265825189,RU1108
RU1231A_232319570275739,RU1231
RU1231A_164830754855646,RU1231
RU1322A_LN_230738083137837,RU1322
RU1145_156463306783987,RU1145
RU1293A_125102556634358,RU1293
RU1152_134540451265261,RU1152
RU1108a_Bambanker_Frozen_165385726244596,RU1108
RU1293A_196592931653861,RU1293
PleuralEffusion_169156976233245,PleuralEffusion
RU1215_192661037140844,RU1215
RU1152_200983461718427,RU1152
RU1293A_206068864706476,RU1293
RU1215_201129505503460,RU1215
RU1229A_Frozen_169727151261595,RU1229
RU1144_LN_230654484334964,RU1144
RU1215_134583282252533,RU1215
RU1145_195562300431078,RU1145
RU1322A_LN_231357484525876,RU1322
RU1108a_RPMI_204359601864030,RU1108
RU1108a_RPMI_192678083090230,RU1108
RU1293A_165190305266421,RU1293
RU1145_227510402595165,RU1145
RU1108a_Bambanker_157071998867758,RU1108
RU1229A_Frozen_121254265875165,RU1229
RU1229A_Frozen_135504955336611,RU1229
RU426B_191706600730021,RU426
RU1181C_157491710539629,RU1181
RU1080C_227911879309227,RU1080
RU1322A_LN_226884442576740,RU1322
RU1181C_241097697319158,RU1181
RU1080C_165182807956252,RU1080
RU1293A_134393229358829,RU1293
RU1108a_Bambanker_240498415132084,RU1108
RU1108a_Bambanker_Frozen_126834206952748,RU1108
RU1229A_Frozen_160432810474229,RU1229
RU1080C_205294937717158,RU1080
RU1293A_232250167449387,RU1293
RU1322A_LN_192747084044005,RU1322
RU1108a_Bambanker_134600608300275,RU1108
RU426B_169793542806828,RU426
RU1108a_Bambanker_126680944753502,RU1108
RU1108a_Bambanker_Frozen_226829528419045,RU1108
RU1108a_RPMI_227284929369964,RU1108
RU1108a_RPMI_157613982632692,RU1108
RU426B_169777330502883,RU426
RU1293A_135632446932846,RU1293
RU1293A_126820544003428,RU1293
RU1215_130134903733094,RU1215
RU1066_130184147322588,RU1066
RU1108a_Bambanker_Frozen_126706311380324,RU1108
RU1293A_195486065022700,RU1293
RU1066_230749747431326,RU1066
RU1322A_LN_130049272309557,RU1322
RU1293A_196516964101541,RU1293
RU1322A_LN_230799420115747,RU1322
RU1311A_T_1_134378182262172,RU1311
RU1231A_156049513536733,RU1231
RU1108a_RPMI_131217369451365,RU1108
RU1145_169572513540019,RU1145
RU1145_239468562532654,RU1145
RU1145_201595509435315,RU1145
RU1108a_Bambanker_Frozen_227510415146350,RU1108
RU1322A_LN_231349298031459,RU1322
RU1108a_Bambanker_170343479007646,RU1108
RU1229A_Frozen_120856597678963,RU1229
RU1080C_240633687226667,RU1080
RU1145_157536914369379,RU1145
RU1181C_191088274295579,RU1181
RU1215_236220447153388,RU1215
RU1215_131164518923126,RU1215
RU1181B_161394749298614,RU1181
RU426B_192729654708445,RU426
RU1181B_135071999866732,RU1181
RU1231A_165173259881774,RU1231
RU1293A_134515769915747,RU1293
RU1066_126707788274100,RU1066
RU1215_166402815543653,RU1215
RU1066_197135439162166,RU1066
RU1108a_RPMI_134539692894443,RU1108
RU1145_170660053006692,RU1145
RU1144_LN_129497400567534,RU1144
RU1144_LN_195958617861532,RU1144
RU1293A_129457492453732,RU1293
RU1231A_230817405562075,RU1231
RU1066_196527728322989,RU1066
RU1108a_Bambanker_240136832366374,RU1108
RU1066_231917051111852,RU1066
RU1231A_125236627749814,RU1231
RU1231A_135022742006566,RU1231
RU1229A_Frozen_231753036774699,RU1229
RU1145_170199732604251,RU1145
RU1293A_130142270769516,RU1293
RU1108a_Bambanker_Frozen_161960477284582,RU1108
RU1108a_Bambanker_Frozen_236082083577125,RU1108
RU426B_120781404814581,RU426
RU1066_226394635430710,RU1066
RU1231A_170265230564765,RU1231
RU1293A_165920839677750,RU1293
RU1231A_236700589812974,RU1231
RU1229A_Frozen_162078869608675,RU1229
RU1144_LN_231692895149413,RU1144
RU1229A_Frozen_192188576323365,RU1229
RU1229A_Frozen_195959572019558,RU1229
RU1108a_Bambanker_125745298062635,RU1108
RU1293A_134060503420211,RU1293
RU1181B_157561611008229,RU1181
RU1152_235559336916766,RU1152
RU1293A_204198512576942,RU1293
RU1144_LN_227305195484909,RU1144
RU1229A_Frozen_230747765336926,RU1229
RU1231A_169588504612147,RU1231
RU1215_131163580161262,RU1215
RU1215_169649573608884,RU1215
RU779D_156034527508331,RU779
RU1108a_Bambanker_Frozen_192180120667950,RU1108
RU1229A_Frozen_130751396797228,RU1229
RU1145_157486610594165,RU1145
RU426B_164827635771805,RU426
RU1108a_RPMI_239477267327901,RU1108
RU1108a_Bambanker_235188983646068,RU1108
RU1108a_RPMI_169795570751276,RU1108
RU1293A_120778571565981,RU1293
RU1322A_LN_239594427239716,RU1322
RU1293A_134405294090987,RU1293
RU1229A_Frozen_134447975315757,RU1229
RU1215_134060504136613,RU1215
RU1144_LN_191760422357421,RU1144
RU1322A_LN_157071984507676,RU1322
RU1229A_Frozen_129586387696941,RU1229
RU1322A_LN_157689566059821,RU1322
RU1293A_156031709207323,RU1293
RU1108a_RPMI_200416674598245,RU1108
RU1144_LN_121879156418795,RU1144
RU1080C_165251764107996,RU1080
RU1108a_RPMI_191645424961950,RU1108
RU1293A_196087347273116,RU1293
RU1215_161394780989659,RU1215
RU1144_LN_162001559898470,RU1144
RU1080C_165329239133038,RU1080
RU1144_T_164761077147956,RU1144
RU1152_157612091497885,RU1152
RU1293A_156515966605171,RU1293
RU1108a_Bambanker_Frozen_191774111951715,RU1108
RU1293A_235214396676891,RU1293
RU1145_235626667596075,RU1145
RU1215_192186295179054,RU1215
RU1108a_RPMI_131097901250981,RU1108
RU1108a_Bambanker_232330326302115,RU1108
RU1108a_Bambanker_165232436722029,RU1108
RU1293A_122283688941813,RU1293
RU1108a_Bambanker_Frozen_121338036934429,RU1108
RU1108a_Bambanker_Frozen_232450566871269,RU1108
RU1215_129661637683549,RU1215
RU1145_192729635245429,RU1145
RU1144_LN_126765635921771,RU1144
RU1152_199874689021788,RU1152
RU1066_236633986067253,RU1066
RU1080C_122352320567155,RU1080
RU1215_135692456680294,RU1215
RU1108a_Bambanker_Frozen_240490733026013,RU1108
RU1293A_156572855744811,RU1293
RU1231A_134376330258845,RU1231
RU1108a_RPMI_204763032311582,RU1108
RU1108a_RPMI_197145251723565,RU1108
RU1181C_125583565928179,RU1181
RU1231A_236221700984165,RU1231
RU1108a_Bambanker_241106401847725,RU1108
RU1108a_Bambanker_169587546372909,RU1108
RU1231A_122291487922548,RU1231
RU1080C_170247763376550,RU1080
RU1215_239381811194603,RU1215
RU1124A_LN_191646604905334,RU1124
RU1108a_RPMI_170258487691613,RU1108
RU1293A_195622417090987,RU1293
RU1229A_Frozen_235127558527404,RU1229
RU1108a_Bambanker_Frozen_200967535676853,RU1108
RU1108a_Bambanker_Frozen_230741437700518,RU1108
RU1124A_LN_227373216589686,RU1124
RU1108a_RPMI_160447842965853,RU1108
RU1181C_165851864164075,RU1181
RU1231A_126224482580269,RU1231
RU1181C_165239938566501,RU1181
RU1181B_164710476869027,RU1181
RU1231A_195402151381852,RU1231
RU1145_131175257127724,RU1145
RU1181C_170120900098998,RU1181
RU1080C_192118694734245,RU1080
RU1152_191697098533227,RU1152
RU1229A_Frozen_162081943706540,RU1229
RU1231A_204772992465822,RU1231
RU1293A_125033722112733,RU1293
RU426B_227911860111142,RU426
RU1066_170877903128876,RU1066
RU1231A_156033675615156,RU1231
RU1108a_Bambanker_Frozen_134540452121437,RU1108
RU1215_232372425058531,RU1215
RU1145_197068881873708,RU1145
RU1322A_LN_204351836113638,RU1322
RU1229A_Frozen_126267451201316,RU1229
RU1231A_226949774391606,RU1231
RU1144_T_131097947191134,RU1144
RU1181C_135475964000054,RU1181
RU1293A_204411007088413,RU1293
RU1065C_165371901765414,RU1065
RU1181C_155954352876388,RU1181
RU1293A_230739040943397,RU1293
RU1152_134540452026156,RU1152
RU1229A_Frozen_162096989461876,RU1229
RU1293A_169707658239398,RU1293
RU1293A_135005274757990,RU1293
RU1144_LN_160990082514276,RU1144
RU1231A_196500635413790,RU1231
RU1152_165180775812467,RU1152
RU426B_135142969362219,RU426
RU1181B_122427463298276,RU1181
RU1145_239448263383790,RU1145
RU426B_169220313626534,RU426
RU1108a_RPMI_235129974480219,RU1108
RU1181B_134585729332966,RU1181
RU1066_126834252344245,RU1066
RU1181C_134542511232926,RU1181
RU1322A_LN_161944786287411,RU1322
RU1293A_199814291310509,RU1293
RU1080C_130615000878309,RU1080
RU1229A_Frozen_195488050952550,RU1229
RU1080C_231754934959390,RU1080
RU1108a_Bambanker_126294026270501,RU1108
RU1108a_Bambanker_200511176501676,RU1108
RU1108a_Bambanker_122308431398748,RU1108
RU1108a_Bambanker_Frozen_130531367996781,RU1108
RU1231A_157560314739500,RU1231
RU1293A_235678521584947,RU1293
RU1144_LN_165945535286515,RU1144
RU1108a_Bambanker_Frozen_236768055446364,RU1108
RU1231A_129997342960940,RU1231
RU1215_170755630185189,RU1215
RU1145_235695789460843,RU1145
RU1144_LN_205527685753699,RU1144
RU1181B_120718468733853,RU1181
RU1231A_200363958458676,RU1231
RU1231A_134585682713844,RU1231
RU1108a_Bambanker_Frozen_205518974172406,RU1108
RU1215_156598223392163,RU1215
RU1144_LN_226394681796910,RU1144
RU1144_LN_126218817985333,RU1144
RU1152_125745325796149,RU1152
RU1293A_130673819404205,RU1293
RU1293A_192788825819358,RU1293
RU1293A_199807089399654,RU1293
RU1145_191553861019939,RU1145
RU1231A_160432841968413,RU1231
RU1181C_192747083806949,RU1181
RU1293A_126912885344988,RU1293
RU1322A_LN_195548180241837,RU1322
RU1231A_241054862994661,RU1231
RU1215_129661664652644,RU1215
RU1181C_227906778740454,RU1181
RU1152_165371901855644,RU1152
RU1322A_LN_201542896106852,RU1322
RU1215_191139711502755,RU1215
RU1293A_226960793323956,RU1293
RU1231A_165190277380894,RU1231
RU1229A_Frozen_134585729637156,RU1229
RU1108a_Bambanker_Frozen_122310397933869,RU1108
RU1066_231280295167924,RU1066
RU1195A_122427450210613,RU1195
RU1124A_LN_130050224503595,RU1124
RU1066_235559305563549,RU1066
RU1231A_197271850535835,RU1231
RU1108a_Bambanker_Frozen_164631947173086,RU1108
RU1108a_Bambanker_161478620364213,RU1108
RU1108a_Bambanker_Frozen_122428824406261,RU1108
RU1108a_Bambanker_196715517958438,RU1108
RU1152_191087097366454,RU1152
RU1231A_165380376648038,RU1231
RU1144_LN_130624783563485,RU1144
RU1181C_131227033688988,RU1181
RU1108a_Bambanker_Frozen_169022508416230,RU1108
RU1215_134542492327158,RU1215
RU779D_130213184387830,RU779
RU1231A_196104808683229,RU1231
RU1144_T_131310548634462,RU1144
RU1108a_Bambanker_Frozen_120797944272619,RU1108
RU1293A_135023501208413,RU1293
RU1181C_164623772206814,RU1181
RU1231A_134602621566195,RU1231
RU1181C_164828829145828,RU1181
RU1152_169220314446629,RU1152
RU1108a_Bambanker_170344399976238,RU1108
RU1215_232252165733811,RU1215
RU1322A_LN_130614985451366,RU1322
RU1124A_LN_121877949008621,RU1124
RU1215_227509462488805,RU1215
RU1215_129663543142811,RU1215
RU1080C_129978390985451,RU1080
RU1293A_191140650235636,RU1293
RU1215_192248752334645,RU1215
RU1066_169027858487068,RU1066
RU1080C_164779349363942,RU1080
RU1229A_Frozen_236221654854493,RU1229
RU1293A_230677838215525,RU1293
RU1108a_RPMI_161411807173021,RU1108
RU1108a_Bambanker_Frozen_170198358945189,RU1108
RU1124A_LN_235619331562204,RU1124
