CellID,CEBPA,CJUN,EGRNAB,EKLF,FLI1,FOG1,GATA1,GATA2,GFI1,PU1,SCL
E497_645,0.0,0.00044393196951995916,0.1319858888855967,1.0,0.2707973693942208,1.0,1.0,0.0,0.003859665717668592,0.0,1.0
E498_814,0.9602737842094525,0.06657839533041222,0.2797179170278644,0.1504735271331036,0.0,1.0,0.04877228882318003,0.0,0.9326407260690731,1.0,0.0
E499_138,0.6836303396909681,0.0045550490610662174,0.3337669300846228,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
E500_1129,0.0,1.0,1.0,0.24305732318917855,0.2111255769683828,0.45937703059917057,0.0,0.0,0.005573519430894045,1.0,0.10267719762250724
E501_620,1.0,0.0,0.0,0.1940256644392549,0.25600203333348376,0.581459983799725,0.0715995177280901,0.0,1.0,0.3241729809122211,0.3065912471490465
E502_43,0.040601595707849575,1.0,0.0,0.0,0.0,0.0,1.0,0.06174904591869847,0.08542459124765382,0.0,0.14459724963230372
E503_894,1.0,0.012333182783304936,0.016280046121827603,0.3454839765588405,0.7110984751995039,0.11387305626306478,0.13267927984613703,0.0,1.0,1.0,0.17239064324027842
E504_893,0.0,0.0,0.0,1.0,0.24871571643837487,1.0,1.0,1.0,0.0,0.0,1.0
E505_318,0.055933012325762144,0.0005954913794585609,0.0,0.9438201528635085,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E507_518,0.8956636064460579,0.07449722065451622,0.1494772898179907,0.0,0.0,0.05765281245828851,0.5398896033027504,1.0,0.9190365399121626,0.744490312645594,0.6021153749273012
E510_1053,0.010988582670992389,1.0,1.0,0.10038642967989993,0.32299378486321867,0.3082913275724884,0.4297367701914778,0.0,0.0013499442440622893,1.0,0.0
E511_322,1.0,0.048662800940909794,0.0,0.7678834313174993,0.5226233760070841,0.12095643699120662,0.7426782935458525,1.0,1.0,0.512920989844512,0.5688922042738808
E512_624,1.0,0.0,0.0018527065833733247,1.0,1.0,0.343096731146391,0.8542752702955818,1.0,0.9950708817317462,1.0,0.07105820109928931
E513_899,1.0,0.005911194697556961,0.5843700044116744,0.3368817782158359,0.04958501209229741,0.28924549179726194,0.0,1.0,0.9920515681779632,1.0,0.7535389613867349
E514_159,0.0,0.028994691926356803,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E515_939,1.0,0.004202761629955596,0.0,0.14197751578192663,0.3714285805453777,0.0,0.07816462177788784,0.7022755348785947,1.0,0.5734422051258887,0.17275490106797192
E516_8,0.6025139498716456,0.7489700133856273,0.4437311471905865,0.09231931817647362,0.0,0.05973621669160746,1.0,1.0,0.3541743662282015,0.0,0.13866973605857666
E517_1171,1.0,0.08494535614933865,0.0,1.0,0.0,0.26097803270588393,0.0,1.0,1.0,1.0,0.08574767063397978
E518_382,1.0,0.004228472202709682,0.0,0.19694732962515207,0.02628570838192875,0.46857103517962145,0.10946909537348178,0.16161072327031956,0.8649382916528048,1.0,0.19956455141511759
E519_1134,0.0,0.0,0.13510146184112487,0.0,1.0,1.0,1.0,0.4253071891399922,0.06103310650256733,0.0,1.0
E520_769,0.8608799569421909,0.0,0.026119345030770808,1.0,0.0,0.0,0.0,0.0,0.9986832578864663,1.0,0.8510080385502544
E521_109,0.9880062066521177,0.15816267088158165,0.4620026990005858,0.0,0.3569968023296044,0.0,1.0,0.2973773606613041,1.0,1.0,0.42447026552594475
E522_286,1.0,0.022004938487995812,1.0,0.0,0.08826972976464283,1.0,0.3072059343615156,0.0,1.0,1.0,0.3750070768919251
E524_911,1.0,0.01081200463285366,0.04151364025805073,1.0,1.0,1.0,0.08051297783729286,0.9267863350930101,0.7818074467503382,0.7120550337505794,0.16934240747910562
E525_1261,0.0,1.0,1.0,0.0,0.0,0.0,0.21715645875652048,1.0,0.0,0.5214023278841994,0.0
E526_823,1.0,0.0,0.4416840009654139,0.0,1.0,0.2579450062500939,0.0,1.0,0.8180377630022362,1.0,0.0
E528_448,1.0,0.0,0.0,0.024667091289757047,1.0,0.17362690368354627,0.1871847151732085,0.0,1.0,0.44469514742180327,0.1127338663066558
E529_871,0.0,1.0,1.0,1.0,0.2710927246561453,0.20394660495340303,0.0,0.0,0.0,0.47370550621741814,0.021838726274089643
E530_285,1.0,0.02753513004422635,0.0,1.0,0.0,0.0,0.00046962526626035875,0.02073574187966132,0.9729426660473688,0.5815907009459333,0.0
E531_835,1.0,0.003248859376455635,0.0,0.0,0.08081498279269737,0.028082584673105464,0.14079948492267974,0.0,1.0,1.0,0.0
E532_454,1.0,0.026926986503453734,0.5823894169674587,0.0911281897706346,0.0,0.0,0.13191437498059141,0.23764288119916424,0.997410188135567,0.9044595522551867,0.0
E533_896,0.0,1.0,1.0,0.3528550227713368,0.0,0.0,0.0,1.0,0.0013059098910945543,0.5356712656166239,0.05475433457950155
E534_366,0.991994414856457,0.0,0.0,0.09463914177538842,0.6960691836987438,0.0,0.8026080890536472,0.39628945111262237,0.9870972829388526,0.49779284778302885,0.03853495475108342
E535_1358,0.012100733423529486,1.0,1.0,0.20058149725568253,1.0,0.0,0.0,1.0,0.0,1.0,0.4682902602467918
E537_544,0.045284667456686925,0.0,0.3406654329966732,0.15223701904748882,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E538_377,0.0,1.0,1.0,0.0,0.6882072255290644,0.0,0.0,0.0,0.0026299660875093635,1.0,0.0
E539_1147,1.0,0.0,1.0,0.11311624398265313,0.8020949597603032,1.0,0.0,0.28257443548522154,1.0,0.34384593732870555,0.0
E540_831,0.0,1.0,1.0,0.8658398523598211,0.2990827279663664,0.0,0.08296852073762861,0.0,0.01904297203314509,0.8984728544827815,0.8001838657295081
E541_394,1.0,0.0,0.13493563810988585,0.0,1.0,0.3363745060602651,0.0,0.0,0.940674102007727,0.5108651049057213,0.1691493928612789
E543_1345,0.9820204678797192,0.0,0.0,0.056051514524432716,1.0,0.0834426444037499,0.608463953998699,0.5187245681573687,1.0,1.0,0.09694059026422758
E544_1015,1.0,0.2576888540260672,0.02045441491865793,1.0,0.0,0.7887954691251887,0.5974046655740939,0.0,1.0,0.6772271130539839,0.0
E546_743,0.015332833886805149,0.04072450429198857,0.048900204384654554,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E547_848,1.0,0.0,0.14561895515082524,0.0,0.0,0.0,0.013761481319552557,0.8245024121290796,1.0,0.4445940236801656,0.327661300393146
E549_888,0.0018561156510734222,1.0,1.0,0.30896099159858104,0.7835903472447088,0.0,0.0,0.05442169516419076,0.02021982516798819,1.0,0.0
E550_186,0.830280522930062,0.7879519430958639,1.0,0.6227327994869059,0.0,0.0,0.1497392204462517,0.4501886586285215,0.8846022605343689,0.8053407427252368,0.0
E551_1099,1.0,0.033770591928151315,0.0,0.0,0.07537157621357334,0.7628381623518777,0.0,0.3522605912419804,1.0,0.20158209550844486,0.025568775269532922
E552_280,0.0,0.19294302934945662,0.376448049698718,0.004194451755044659,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E553_876,0.004227313301324528,1.0,1.0,0.0,1.0,0.7232618405011548,0.6376209277028937,1.0,0.0037034823604696686,0.6008609768018328,0.34135083826764506
E554_1185,0.0021743503754778565,0.023018919399533586,0.32916091889927307,1.0,0.0,1.0,1.0,0.6155061243456298,0.036498341435242075,0.0,1.0
E555_551,1.0,0.005794955651491438,0.0,0.13780195019082966,0.06784505836592555,1.0,0.0,1.0,1.0,0.9746476797366973,1.0
E556_1242,0.0,1.0,1.0,0.0,0.2623739403697455,0.0,0.0,0.0,0.0004328743007738352,0.8930700593147086,0.250616981207153
E557_797,0.0,1.0,1.0,0.47118850921285843,0.0,0.0,0.0,0.11010362074068421,0.0449862758963287,0.6988895203546359,0.0
E558_1331,1.0,0.0,0.39167466300227843,0.0,0.05007700830758534,0.02777725713567604,0.0,0.2102276148795555,1.0,1.0,0.23973674385534002
E559_372,0.002836243161932243,0.013490965650800513,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E560_473,1.0,1.0,1.0,0.3598991458542518,0.17142053503495866,0.0,0.07208662069996774,0.0,0.034679116248352376,0.35038259855733594,0.0
E561_331,0.0,0.021820410054776116,0.2294100356570949,1.0,1.0,1.0,1.0,1.0,0.17433001155445796,0.0,1.0
E562_691,0.0,1.0,1.0,0.5963489980210854,1.0,0.9349146893630492,0.21427990210314465,0.5700995736890042,0.0,1.0,0.008896093364559703
E563_528,0.9239105686398442,0.01608529288026043,0.07415178527055923,0.0,0.7023846725318585,0.0,0.0,1.0,1.0,1.0,0.0
E565_74,1.0,0.27376586302622163,0.5538980381135804,0.04146098586863786,0.19944782797803084,0.07629178012449904,1.0,1.0,1.0,0.0,0.010052042695766967
E566_439,1.0,0.05378940235773381,0.26268319635293935,0.0,0.0035780768332172863,0.6493804531237023,0.0,1.0,0.6910199547641737,0.5838894236416569,0.0
E567_765,0.7633891070706519,0.09946548001602794,0.9433282397395514,0.22346182201725878,1.0,0.0,0.21590964419935288,0.0,0.945909443623908,0.20342672600041836,0.4099909737109841
E568_1184,1.0,0.17750115662243998,0.0,1.0,0.09000514227841629,0.3797411247479759,0.15501630268021455,0.32555783476763434,0.8366677593491212,0.7552456557774931,0.0
E569_1349,0.0,1.0,1.0,0.18251314353545428,0.6239413876560246,0.0,1.0,1.0,0.0,0.9794744835667825,0.0
E570_332,0.02144014222350527,0.0,0.8249974343560336,1.0,1.0,1.0,1.0,0.39441555143370643,0.0,0.0,1.0
E571_414,0.01897481906225023,1.0,1.0,0.0,0.9811131188060462,0.7378843765726197,0.0,1.0,0.0,0.9502609625629601,0.056461575021608874
E572_1196,1.0,0.0,0.0,0.4562144435453086,0.7864522958282049,0.23675888800230047,0.0,0.0,1.0,1.0,0.0
E574_825,0.0,1.0,1.0,0.2882858316985342,1.0,0.16802260859571097,0.18234786850927845,0.0,0.0,0.5433991709051478,0.002090056087562416
E578_337,1.0,0.18805518060488152,0.0,0.07595238652446451,1.0,1.0,0.028078402699518876,1.0,0.9543505944817776,0.7322158991544131,0.028368645132420708
E579_590,1.0,0.06461180403024928,0.18484851658900406,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.060840689388559424
E580_700,1.0,0.0016288012621814179,0.09533967231127403,0.0,0.0,0.297458175746217,0.3905667854509416,1.0,1.0,1.0,0.0
E581_104,0.9100495198567918,0.17759506606311123,0.0,1.0,0.0,0.6010245327607177,0.04822372270987711,0.0,1.0,0.3754725160370055,0.0
E582_116,0.03547483003149806,1.0,1.0,1.0,0.15738490628462154,0.0,0.035854492415092844,1.0,0.004411009285928994,0.9412258286637445,0.0
E583_493,0.7380666651401587,0.004930440362032281,0.3573133369868897,0.256050844799145,0.0,0.41398684037937067,0.0,0.9293965236045194,0.8403530510102482,1.0,0.08465909881414294
E585_105,0.7835097544656889,1.0,1.0,0.0,0.0,0.0,0.4386773659355293,0.30392483387619473,1.0,0.8919075434888434,0.0
E587_206,0.7328067386982896,0.0,0.1709816888555361,1.0,1.0,1.0,1.0,1.0,0.7971998092598942,0.0,1.0
E588_867,0.9869119105198275,0.4452856684173586,0.0,0.653541568663052,0.0,0.021446000720724025,0.0572782951122495,1.0,1.0,0.7309915456212471,0.0
E589_1256,0.0,1.0,1.0,0.09734635951364139,1.0,0.5643461796555477,0.0,1.0,0.0,0.40161550088143216,0.0
E591_124,0.0,0.9723443130203109,0.8508569268296726,0.0,0.13602302641568292,1.0,1.0,1.0,0.018801799641838507,0.0,1.0
E592_1033,0.0,0.03353261584205944,0.0,1.0,1.0,1.0,1.0,0.15823982892187177,0.034514629125913604,0.0,1.0
E593_453,1.0,0.07946968934068076,0.0,0.3185983413928504,0.9218966744412792,1.0,0.6513117892736906,0.7855521525114866,1.0,1.0,0.11094564197201258
E594_84,0.011808403929284731,1.0,0.8601904495448839,0.0,0.0,0.1432903540690889,0.0,1.0,0.0,0.7443649618438002,0.042225036607431876
E595_1254,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0054418564231738095,1.0,0.0
E596_83,0.36750533225343,1.0,0.0,0.0,0.0,0.026048583861468577,1.0,1.0,0.6073303265861406,0.0,0.11523161357329004
E599_778,0.01683421020756164,0.0023328034156917766,0.0,0.5882117237579805,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E600_867,0.0,1.0,1.0,0.8770270113046031,0.24210444044153412,0.0,0.24206198699460035,0.0,0.0014844070687423131,0.7930695201066631,0.8638640170685525
E601_749,0.0,0.0,0.18709020887779204,1.0,0.19193435506743325,1.0,1.0,0.0,0.0,0.0,1.0
E603_35,0.9084737919509275,0.38733351704210084,0.0,0.5472430928308505,0.10948907910989507,0.0,1.0,1.0,0.7056017573956984,0.18610160344454335,1.0
E604_159,0.0001688062290712046,1.0,1.0,0.0390497150394753,0.17812351834934895,0.0,0.0,0.0,0.004106839093800311,0.9929763811787181,0.17362979847140655
E605_1336,0.003967037687508268,1.0,1.0,0.0,1.0,0.0,0.08366207018164126,0.5074346188383234,0.0,1.0,0.2589090590160361
E606_1016,0.0,0.03080745690007224,0.004053376688182075,1.0,1.0,1.0,1.0,0.0,5.595729197394162e-05,0.0,1.0
E607_1033,1.0,0.016919321680076614,1.0,0.581458579578852,0.8653899583440665,0.05768686825374372,0.5258951913926823,0.0,1.0,1.0,0.1544692432799537
E608_818,1.0,0.008521659812364343,0.026583011683304618,1.0,0.0,1.0,0.24330943147443432,0.0,1.0,0.0,0.0
E609_1289,1.0,0.009269046436773513,0.0,0.0,0.05625416375745783,1.0,0.0,1.0,1.0,1.0,0.0
E610_1133,0.9901388247827008,0.0,0.6893269737818024,0.0741624867058719,0.3924074861270014,0.0,0.4368406285517506,0.4262297127035949,1.0,0.9391289352925613,0.0
E612_1160,0.023327213273375308,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.000566253888512761,0.3072537111240076,0.0
E614_108,0.06445575838613148,0.006571838000793742,0.07623189769096701,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E615_521,0.7895359348036598,0.02656713800719752,0.04615003226250428,0.13329768736689646,0.0,0.10185354809830864,0.0,0.4950583939136745,1.0,0.12013654048547291,0.0
E618_522,0.0211852891130855,1.0,1.0,0.0,0.7951632995967568,0.0,0.0,0.0,0.0,1.0,1.0
E622_1027,0.002800921805243693,1.0,1.0,0.8004171133864959,0.0,0.5692659036635099,0.0,0.0,0.0,0.6753683432354319,0.0
E623_1056,1.0,0.0,0.0,0.10428425014244787,0.3708513474287548,0.0,0.0,0.0,0.8084604904901225,0.07754997304779912,0.621950784284114
E625_1415,0.023297469093025033,0.003944214596115418,0.0,1.0,1.0,1.0,1.0,0.4470053616482136,0.02023145195745667,0.0,1.0
E626_276,1.0,0.06881735206887692,0.0,1.0,0.0,0.29503598984216745,0.0,0.8947497208112934,1.0,0.6611699730116763,0.0
E627_959,0.9247256314797576,0.0039992310689134095,1.0,0.9886319655023174,0.0,0.0,0.16767027953727928,0.32708894099482727,1.0,0.3935805097459602,0.30787688717819855
E628_1051,0.0126855864719429,0.009336758112446072,0.471798490548604,1.0,0.8091140991788185,1.0,1.0,0.26355261728384527,0.0,0.0,1.0
E629_349,0.9877521844718071,0.0036491908059101182,0.4343556845248902,0.7678836111141641,0.5016983128775483,0.0,0.31418249083952055,0.14231626481605664,1.0,0.7973030173306163,0.0
E630_973,0.0014815586215102402,1.0,1.0,1.0,0.6306953071602548,0.0,0.0,0.4112943929799548,0.0,0.6692962297551963,0.3236363930944387
E631_255,1.0,0.004349315537428479,0.4893077411989345,0.11162117881482973,0.0,1.0,0.0,0.0,0.918436049076343,1.0,0.0
E632_508,0.0,0.005024440384727378,0.1365807779822464,0.07528910861096032,1.0,1.0,1.0,0.2911275423047964,0.021394473973033654,0.0,1.0
E633_101,1.0,1.0,0.0,0.40957120504994904,1.0,0.7336298034421554,0.0,0.22990679769862424,1.0,0.47690120229144506,0.23124661137680602
E634_530,0.0,1.0,1.0,0.8399177881716426,1.0,0.0,0.18072873022893227,0.802423608611573,0.0,0.8685010810376564,0.09544381649172906
E635_398,0.9977997659868479,0.08641029279699192,0.0,0.0,0.0,0.029519869677761094,0.0,1.0,1.0,0.8773251841919076,1.0
E636_713,1.0,0.0,0.5732129332440621,0.0,0.14665395364949327,0.0,0.0,1.0,1.0,1.0,0.9503565332507437
E637_902,1.0,0.34087648988051117,0.017302183324229045,1.0,0.4435636127999752,0.5975409471929789,0.08239578625361771,0.0,0.9951491900544339,0.6802724099506005,0.17547478876945913
E638_1120,0.9380456238355955,0.029040987852357942,0.0,0.0,0.14462517007298295,0.2525220609700856,0.197680996013584,0.0,1.0,0.8097535948521918,0.0
E639_137,0.011830259690107581,1.0,1.0,0.5284986429881203,0.0,0.0,0.04306283829056619,1.0,0.0,0.867509366279689,0.5026028001784053
E640_115,0.04004932170339621,0.023760942155854916,0.09875699932867166,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E641_669,0.0,1.0,1.0,0.0,0.0,0.16706533304777083,0.0465226563862226,0.5190006693442795,0.0,1.0,0.041664411333799035
E643_301,0.9140747648480413,0.0,0.0,0.4569341099599201,0.6909645409117987,0.0,0.3694969676689194,0.07708350190734867,0.9216808285464917,0.9667787946868535,1.0
E644_1412,1.0,0.0,0.0,0.0,0.0,0.12284125136536098,0.18775966573010117,0.0,0.9588313862437632,1.0,1.0
E645_726,0.0,1.0,1.0,0.13030776351864207,0.026776828154688466,0.0,0.0,0.0,0.0,0.9153376983017006,0.0
E646_1409,0.7590428073227777,0.16938068150628338,0.0,0.6772119895700548,0.6176279451232476,0.0,0.10824325962986207,0.9951531328845087,1.0,1.0,0.0
E648_529,0.0,1.0,1.0,0.4616858845292103,0.42560028320304527,0.0,0.16119344165742344,0.11740072303353699,0.0,0.9870139285704894,0.3474084288576693
E649_909,1.0,0.0,1.0,0.7739517898792297,0.0,0.22652715075005145,0.04645540170967482,0.9061760349367178,0.7842801413872822,0.15501125646833624,0.2708501729446742
E650_1260,0.006532685175067478,1.0,1.0,0.7803176262289819,0.3426970080822688,1.0,0.786897412825802,1.0,0.0,0.41578344114012306,0.1727570473560984
E652_1419,0.9319069586363323,0.0014797242303646757,0.0,0.2099727338981903,0.0,0.08085895453028186,0.3437524440834053,0.0,1.0,0.16514509788693799,0.0
E653_1366,0.9850728893830065,0.08384118684022131,0.0,0.8367926945426601,0.7051332659530268,0.0,0.008467638388672902,0.0,1.0,1.0,1.0
E654_1304,1.0,0.053461833399112875,0.24149712046057822,1.0,1.0,0.0,1.0,0.4032702131979767,1.0,1.0,0.30003073005696923
E655_937,0.0,0.0,0.0,1.0,0.4748424227360589,1.0,1.0,1.0,0.0028816818901797234,0.0,1.0
E656_867,0.0,0.007210671886271313,0.08985693698384142,0.0,1.0,1.0,1.0,0.014714358291702808,0.00445132304708836,0.0,1.0
E657_646,1.0,0.03811411245179362,0.7618661186159179,0.03069248943098973,1.0,0.49305716784496034,0.0,0.3241517652846883,0.9963445819649667,0.9006726856612393,0.42306498595607345
E658_104,0.02773029620491589,0.0,0.6250338759181643,0.03143688077059861,0.0,0.76573881705725,1.0,1.0,0.016909541542826617,0.0,0.0
E660_61,0.13179062328238483,1.0,0.524114350445091,0.7053548270856776,0.0,0.0,1.0,1.0,0.1902667616685403,0.0,0.0
E662_717,0.02961927102676044,0.0,0.7554564173155147,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E663_424,0.8869203185418102,0.0,0.2546046465601858,0.13933938282073016,0.0,0.05477725710573337,0.0,0.8755160505324805,0.9692390394854559,1.0,0.23955994431397226
E664_404,0.0,0.0,0.0,0.4018506917202959,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E666_894,0.013004898154562917,1.0,1.0,0.4332667034764295,1.0,0.2792270493970945,0.26522751005037754,0.0,0.009429913234314082,1.0,0.41752304048296346
E668_1404,0.0,0.01103651465409221,0.0,0.17562873746103222,1.0,1.0,1.0,0.40230950330086834,0.0,0.0,1.0
E669_836,1.0,0.0,0.08921115903088922,0.0,0.16171984871057354,1.0,0.0,0.4903571173084427,1.0,0.7183925645560699,0.897886000105935
E670_979,1.0,0.11964092225595208,1.0,0.0,1.0,0.46200543205638006,0.0,0.1659751393846723,1.0,0.5258633265064594,0.11347475875395996
E674_461,0.7664018623886982,0.0,0.44952407675426587,0.0,0.5983388919036262,0.4472531708055743,0.0,0.6218179548157833,0.8068520284704631,0.0007227364949809362,0.0
E675_177,1.0,0.0,0.07526948428319569,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
E676_353,1.0,0.009036039439295714,0.08189845546344642,1.0,0.0,0.645292473152559,0.0,0.3627792364141823,1.0,0.06473565269670842,0.0
E679_449,0.0,1.0,1.0,0.0,1.0,0.15058738458622806,0.0,0.9185364326694974,0.0,0.7928826028152628,0.10153036836443574
E680_913,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.11415754653036214,0.0,1.0
E681_722,0.005101169173197482,0.010572360176333704,0.0,1.0,0.24670529337286598,1.0,1.0,1.0,0.0,0.0,1.0
E683_828,0.02183080491045506,1.0,1.0,1.0,0.2094277950281984,1.0,0.18456506514023296,0.0,0.0,1.0,0.22692204402134994
E685_162,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24725979152670619,0.0
E688_470,0.0,1.0,1.0,1.0,0.0,0.4425585524771743,0.0,0.41417870716555644,0.00048637921439392243,1.0,1.0
E689_424,0.0,0.0,0.5268214891328997,1.0,0.10992895176539676,1.0,1.0,0.4796902304721805,0.0,0.0,1.0
E691_728,1.0,0.0,0.0,0.0,0.0,0.41494214048468137,1.0,0.25911654065864287,1.0,0.47820415241680597,0.012362442641705502
E692_350,0.0,1.0,1.0,0.0,0.2847387388547665,0.0,0.0,0.0,0.0,1.0,0.4366210732834094
E694_438,1.0,0.032027554823587184,0.0,0.0,0.1744307105246238,0.09274103203736715,0.07440421701008111,0.2423188133998264,1.0,1.0,0.0
E695_326,1.0,0.09259930390469481,0.041876144740245445,0.0,0.1356322259670088,0.6981078415961172,0.0,0.0,1.0,0.4841251385868884,0.41314906863471174
E697_547,1.0,0.1307878573559406,0.022161894940011417,0.0,0.0,0.04379893017866592,0.4205417580004496,0.0,0.7708210000058202,0.7055534674772855,0.05004094234414738
E698_151,0.9620752886806171,0.0,0.0,1.0,0.0,0.16505960876763348,0.0,0.7844536331586887,0.9506563967721366,0.8652871506710713,0.0
E699_1459,0.0,0.007047003111876001,0.0,1.0,0.0,1.0,1.0,0.4340175285168258,0.0,0.0,1.0
E700_593,0.015106935105296844,0.008443560041152202,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E701_1057,0.0,0.05635432832157407,0.4079759746868877,1.0,1.0,1.0,1.0,1.0,0.0024669300206400986,0.0,1.0
E702_595,0.8209005164505785,0.01301809024547843,0.0,0.0,0.6417317863951829,0.3308180691597396,0.0,1.0,1.0,0.9360126827435822,0.0
E704_205,0.0,0.0,0.23494740859941607,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E705_356,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E706_1394,0.0,0.027645316106466294,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E707_188,0.9048802887352428,0.10307016337274182,0.0,0.8340340870475217,0.0,0.0,0.0,0.5171962148848953,1.0,1.0,0.0
E709_128,1.0,0.13740612654038556,0.9856284954095393,0.18172263851983447,0.0,0.0,0.0,0.05255738975856271,1.0,0.1079622392315368,0.0695054128806883
E711_291,1.0,0.3131895637883295,0.9765007853567735,0.13762770718326897,0.0,0.0,0.0,0.43583198067479195,1.0,1.0,0.11202414952094358
E712_503,1.0,0.12287098409574794,0.3945454252691234,1.0,0.3239619050761459,0.0,0.13658421543912824,0.0902557153503442,0.7707070326984193,1.0,0.39376704754791153
E713_1328,0.01705362814011403,1.0,1.0,0.3043316280927047,0.0,0.0,0.08974939546009209,0.0,0.0,0.7508438984395259,1.0
E714_1052,1.0,0.24043215025919779,0.05547352140837107,0.5872619440946222,1.0,0.08797429274870712,0.3714168692038563,0.766474499832672,1.0,0.285310583812718,0.09718874979439002
E715_622,1.0,0.012353906797865126,0.0953365438634002,0.0,0.0,0.4098823308018279,0.15448747987056624,1.0,0.7970865086729372,0.4678826357802646,0.0
E716_104,1.0,0.0008455572296804635,0.0,0.4301302385962951,0.9390920643170488,0.4497757285924837,1.0,1.0,1.0,0.0,0.0
E717_462,1.0,0.021436585199132482,0.3640943577627443,0.2424291277288524,0.06257831604308571,0.09109247761287749,0.5839345318036538,0.0,1.0,0.47895487684342025,1.0
E718_862,1.0,0.0,0.0,0.0,0.0,0.22010245968941322,0.0,0.13287927515837317,1.0,0.6293508163391449,0.038173363012856926
E719_485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07593638077927765,0.027851283953022537,0.20596784210381183,0.0
E720_1335,0.0018963454752751712,0.0,0.2066981307100492,1.0,0.29169331533667253,1.0,1.0,0.18571860179640806,0.04708415684804497,0.0,1.0
E722_335,0.028567781593667678,0.10957592632093528,0.0,0.5198816206448982,1.0,1.0,1.0,0.3178093638856144,0.2256178058536714,0.0,1.0
E723_1143,1.0,0.0,0.20938154042970444,0.0,0.0,0.0,0.04026047985609869,0.6619134062113995,1.0,1.0,0.2769590044817356
E724_27,0.2311592452598736,1.0,0.0,0.9665884464876912,0.0,0.16793625941183593,1.0,1.0,0.5013620469944795,0.0,0.05974531653334471
E727_220,1.0,0.0,0.056404844033207224,1.0,0.11871486897826375,0.40896575106816263,0.9823418779902923,0.0,0.9538286824803077,1.0,0.0085409250105401
E728_82,1.0,1.0,0.2953720595407012,0.30125441838389727,0.0610970302769711,0.01659998147436398,0.0,1.0,0.7975717045937443,0.8580261247363933,0.24265099775903867
E729_1019,0.0,1.0,1.0,0.0,0.0,0.15704446542367476,0.9015992289603273,1.0,0.005634031228797757,0.8120355951643041,0.0
E730_1207,0.015850622968512258,0.0,0.27158896548485395,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
E731_812,1.0,0.03896622890643925,0.0,0.17703562724731897,1.0,0.0,0.0,0.6840595558165297,0.9432977324203186,1.0,0.060315667354500765
E732_1347,0.0,0.09565532772072713,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
E734_527,0.9828677403935444,0.008023076077868497,0.5952111121857333,0.057512063868006655,0.10701398120960613,0.30017294087610497,0.0,0.0,1.0,0.14540331445415183,0.0
E736_356,0.0,0.0,0.14627666670162198,1.0,1.0,1.0,1.0,0.4817970895380504,0.0,0.0,1.0
E737_1461,0.8000077970960475,0.38413358813539655,0.0,0.0,0.7394546410790193,0.0,0.04377140561644324,1.0,0.9998956389389511,0.9073152628578766,0.0
E738_1267,0.0046467808472730006,0.0,0.2287050797482112,0.48496438692404475,1.0,1.0,1.0,1.0,0.009026089736887408,0.0,1.0
E739_827,1.0,0.11343367444765627,0.0,0.6178599073960191,0.0,0.3708582747494798,0.0,1.0,0.9738240034609409,0.7943197809110335,0.0
E740_1187,0.0,0.007118244462389134,0.0,1.0,0.6029109154152679,1.0,1.0,1.0,0.0,0.0,1.0
E741_1045,1.0,0.10932274169678023,0.4667561212764551,1.0,0.4767536157815784,1.0,0.0,0.48126052641087474,0.9166200348577788,1.0,0.05651576244218649
E742_356,0.0009605825534594618,0.0,0.0,0.37368530774928366,1.0,1.0,1.0,0.0,0.0,0.0,1.0
E743_742,0.0,1.0,1.0,0.0,0.0,0.0,0.3192726527054901,0.0,0.0,1.0,0.022359174210807457
E744_1464,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7808330208647448,0.0,0.037376785597918474,0.015059883812666066
E745_65,0.030396096517249567,0.0,0.42627668252205414,0.24106990473202042,1.0,0.018407860991427046,1.0,1.0,0.06080166361074952,0.0,0.02918091993290076
