CellID,class
E1796_1280,all
E1797_1381,all
E1798_357,all
E1799_1224,all
E1800_242,all
E1801_1335,all
E1802_436,all
E1803_20,all
E1804_1052,all
E1805_1365,all
E1806_1128,all
E1807_592,all
E1808_1466,all
E1809_1088,all
E1810_171,all
E1811_420,all
E1812_1486,all
E1813_1124,all
E1814_1358,all
E1815_1252,all
E1816_1451,all
E1817_915,all
E1818_63,all
E1819_183,all
E1820_831,all
E1821_939,all
E1822_620,all
E1823_1099,all
E1824_150,all
E1825_1224,all
E1826_283,all
E1827_799,all
E1828_129,all
E1829_957,all
E1830_1007,all
E1831_602,all
E1832_721,all
E1833_398,all
E1834_1059,all
E1835_941,all
E1836_1016,all
E1837_637,all
E1838_1492,all
E1839_957,all
E1840_1024,all
E1841_280,all
E1842_886,all
E1843_409,all
E1844_1212,all
E1845_347,all
E1846_358,all
E1847_1244,all
E1848_1133,all
E1849_1155,all
E1850_1155,all
E1851_434,all
E1852_644,all
E1853_157,all
E1854_1445,all
E1855_125,all
E1856_1215,all
E1857_1436,all
E1858_406,all
E1859_524,all
E1860_1273,all
E1861_444,all
E1862_181,all
E1863_278,all
E1864_1114,all
E1865_937,all
E1866_986,all
E1867_1075,all
E1868_318,all
E1869_301,all
E1870_246,all
E1871_1497,all
E1872_251,all
E1873_1030,all
E1874_1274,all
E1875_672,all
E1876_1401,all
E1877_274,all
E1878_960,all
E1879_742,all
E1880_1274,all
E1881_671,all
E1882_1077,all
E1883_1303,all
E1884_1269,all
E1885_34,all
E1886_898,all
E1887_557,all
E1888_1297,all
E1889_486,all
E1890_354,all
E1891_79,all
E1892_685,all
E1893_1220,all
E1894_1459,all
E1895_181,all
E1896_304,all
E1897_547,all
E1898_454,all
E1899_471,all
E1900_1276,all
E1901_548,all
E1902_211,all
E1903_809,all
E1904_792,all
E1905_222,all
E1906_921,all
E1907_747,all
E1908_587,all
E1909_324,all
E1910_193,all
E1911_1358,all
E1912_300,all
E1913_200,all
E1914_660,all
E1915_835,all
E1916_1249,all
E1917_583,all
E1918_224,all
E1919_1498,all
E1920_919,all
E1921_990,all
E1922_702,all
E1923_25,all
E1924_125,all
E1925_587,all
E1926_1045,all
E1927_997,all
E1928_838,all
E1929_530,all
E1930_651,all
E1931_216,all
E1932_1233,all
E1933_833,all
E1934_190,all
E1935_1414,all
E1936_906,all
E1937_1291,all
E1938_855,all
E1939_693,all
E1940_161,all
E1941_1232,all
E1942_371,all
E1943_1423,all
E1944_416,all
E1945_638,all
E1946_471,all
E1947_1082,all
E1948_1050,all
E1949_593,all
E1950_1196,all
E1951_135,all
E1952_265,all
E1953_553,all
E1954_1109,all
E1955_850,all
E1956_90,all
E1957_139,all
E1958_4,all
E1959_1246,all
E1960_822,all
E1961_238,all
E1962_88,all
E1963_480,all
E1964_383,all
E1965_635,all
E1966_719,all
E1967_1000,all
E1968_124,all
E1969_323,all
E1970_757,all
E1971_73,all
E1972_152,all
E1973_932,all
E1974_1414,all
E1975_810,all
E1976_800,all
E1977_1370,all
E1978_88,all
E1979_297,all
E1980_1467,all
E1981_212,all
E1982_1213,all
E1983_190,all
E1984_185,all
E1985_648,all
E1986_270,all
E1987_798,all
E1988_185,all
E1989_1454,all
E1990_289,all
E1991_1409,all
E1992_1208,all
E1993_84,all
E1994_947,all
E1995_432,all
E1996_716,all
E1997_221,all
E1998_295,all
E1999_47,all
